,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AdvertisingExpense,187000.000,166000.000,327000.000,159000.000,143000.000,366000.000,179000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,3209145.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-147000.000,,,-157000.000,,,
CashProvidedByUsedInDiscontinuedOperationsFinancingActivities,514000.000,,,,,,
DepreciationAndAmortization,273000.000,273000.000,274000.000,278000.000,276000.000,271000.000,268000.000
EarningsPerShareBasicAndDiluted,0.000,-0.010,0.010,0.000,-0.010,0.010,0.010
FinancialServicesRevenue,8864000.000,7212000.000,8206000.000,7336000.000,7475000.000,7321000.000,7401000.000
GainLossOnDispositionOfAssets,,,,-323000.000,,,
GeneralAndAdministrativeExpense,911000.000,950000.000,1592000.000,1070000.000,946000.000,1184000.000,1133000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-459000.000,-935000.000,878000.000,-33000.000,-870000.000,1240000.000,313000.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,,0.000,,
IncomeTaxesPaid,0.000,,,,,,
IncreaseDecreaseInAccountsReceivable,-276000.000,,,-56000.000,,,
IncreaseDecreaseInDeferredRevenue,24000.000,,,57000.000,,,
IncreaseDecreaseInDueFromRelatedParties,91000.000,,,5000.000,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,-46000.000,,,-432000.000,,,
IncreaseDecreaseInOtherOperatingAssets,-11000.000,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-151000.000,,,-150000.000,,,
InterestExpense,-128000.000,136000.000,140000.000,133000.000,150000.000,162000.000,147000.000
InterestPaid,127000.000,,,133000.000,,,
InvestmentIncomeInterest,2000.000,3000.000,0.000,7000.000,3000.000,12000.000,8000.000
MarketableSecuritiesUnrealizedGainLoss,0.000,,,-22000.000,,,
NetCashProvidedByUsedInFinancingActivities,,,,252000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,252000.000,,,
NetCashProvidedByUsedInInvestingActivities,-42000.000,,,246000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-42000.000,,,246000.000,,,
NetCashProvidedByUsedInOperatingActivities,-619000.000,,,-655000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-619000.000,,,-655000.000,,,
NetIncomeLoss,-459000.000,-935000.000,878000.000,-33000.000,-870000.000,1240000.000,313000.000
NoninterestExpenseCommissionExpense,5321000.000,4373000.000,5528000.000,4406000.000,4428000.000,4519000.000,4658000.000
OperatingExpenses,9899000.000,8711000.000,11289000.000,8938000.000,8860000.000,9675000.000,9692000.000
OperatingIncomeLoss,-331000.000,-802000.000,1008000.000,-711000.000,-705000.000,1281000.000,272000.000
OperatingLeasesRentExpenseNet,625000.000,642000.000,621000.000,589000.000,596000.000,591000.000,586000.000
OtherIncome,-2000.000,0.000,10000.000,804000.000,-18000.000,109000.000,180000.000
OtherNonoperatingIncome,-128000.000,-133000.000,-130000.000,678000.000,-165000.000,-41000.000,41000.000
PaymentsForProceedsFromOtherLoansAndLeases,-295000.000,,,104000.000,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,-124000.000,,,61000.000,,,
PaymentsToAcquireProductiveAssets,-9000.000,,,,,,
ProceedsFromLoans,251000.000,,,235000.000,,,
ProceedsFromNotesPayable,550000.000,,,690000.000,,,
ProceedsFromRelatedPartyDebt,100000.000,,,,,,
ProceedsFromSaleOfIntangibleAssets,,,,5000.000,,,
ProvisionForDoubtfulAccounts,15000.000,,,18000.000,,,
RepaymentsOfNotesPayable,,,,530000.000,,,
RepaymentsOfRelatedPartyDebt,-92000.000,,,39000.000,,,
RevenueOtherFinancialServices,704000.000,697000.000,4091000.000,891000.000,680000.000,3635000.000,2563000.000
Revenues,9568000.000,7909000.000,12297000.000,8227000.000,8155000.000,10956000.000,9964000.000
SalariesWagesAndOfficersCompensation,2220000.000,2052000.000,2630000.000,2165000.000,2233000.000,2452000.000,2590000.000
SalesRevenueNet,706000.000,697000.000,4081000.000,87000.000,698000.000,3526000.000,2383000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,-38500.000,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,,,0.180,,,
StockIssuedDuringPeriodValueShareBasedCompensation,12000.000,,,9000.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,96289.000,,
