,2011-06-30,2011-09-30
AccountsPayableCurrent,8145000.000,15365000.000
AccountsPayableRelatedPartiesCurrent,16142000.000,21443000.000
AccountsReceivableNetCurrent,32699000.000,39475000.000
AccountsReceivableRelatedPartiesCurrent,6402000.000,5052000.000
AccruedIncomeTaxesCurrent,3683000.000,3523000.000
AccruedIncomeTaxesNoncurrent,23681000.000,22764000.000
AdditionalPaidInCapitalCommonStock,437992000.000,440717000.000
Assets,265843000.000,236840000.000
AssetsCurrent,140428000.000,131820000.000
CashAndCashEquivalentsAtCarryingValue,51619000.000,35928000.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,250000000.000,250000000.000
CommonStockSharesIssued,180437000.000,182858000.000
CommonStockSharesOutstanding,180437000.000,182858000.000
CommonStockValue,180000.000,183000.000
DeferredRevenueCurrent,6712000.000,7322000.000
DeferredTaxLiabilitiesNoncurrent,200000.000,200000.000
DueFromRelatedPartiesNoncurrent,500000.000,0.000
IntangibleAssetsNetExcludingGoodwill,60861000.000,52001000.000
InventoryNet,13406000.000,19018000.000
Liabilities,105401000.000,112788000.000
LiabilitiesAndStockholdersEquity,265843000.000,236840000.000
LiabilitiesCurrent,79144000.000,88769000.000
NotesReceivableRelatedPartiesCurrent,20884000.000,20884000.000
OtherAssetsNoncurrent,32978000.000,27057000.000
OtherLiabilitiesNoncurrent,2376000.000,1055000.000
PreferredStockParOrStatedValuePerShare,0.001,0.001
PreferredStockSharesAuthorized,500000.000,500000.000
PreferredStockSharesIssued,4000.000,0.004
PreferredStockSharesOutstanding,4000.000,0.004
PreferredStockValue,0.000,
PrepaidExpenseAndOtherAssetsCurrent,15418000.000,11463000.000
PropertyPlantAndEquipmentNet,31076000.000,25962000.000
RetainedEarningsAccumulatedDeficit,-277730000.000,-316848000.000
StockholdersEquity,160442000.000,124052000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,160442000.000,124052000.000
