,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,47366.000,,,,35033.000,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,1256998.000,,,,2111981.000,
AmortizationOfDebtDiscountPremium,105812.000,101308.000,113205.000,123971.000,103916.000,
AmortizationOfFinancingCostsAndDiscounts,105812.000,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,28436651.000,,,,32128323.000,
BusinessAcquisitionsProFormaNetIncomeLoss,312248.000,,,,,
BusinessAcquisitionsProFormaRevenue,12064055.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,771733.000,,,,-1457206.000,
CostOfRevenue,5474856.000,10852808.000,12704888.000,14902484.000,6909794.000,11303284.000
DefinedBenefitPlanContributionsByEmployer,55979.000,47682.000,44217.000,51304.000,,
DepreciationAndAmortization,342790.000,365103.000,365575.000,344156.000,274981.000,254882.000
DepreciationDepletionAndAmortization,344108.000,,,,274981.000,
DilutiveSecurities,28436651.000,,,,,
DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationNetOfTax,,,27296.000,,0.000,0.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,0.000,,0.000,0.000
DiscontinuedOperationProvisionForLossGainOnDisposalNetOfTax,-320875.000,0.000,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,-386437.000,0.000,0.000,1.000,,
DisposalGroupIncludingDiscontinuedOperationRevenue,35958.000,0.000,0.000,0.000,,
DividendsPreferredStock,,,,,-36986.000,
EarningsPerShareBasicAndDiluted,-0.030,0.000,-0.050,0.000,-0.030,-0.010
FairValueAssumptionsExpectedDividendRate,0.000,,,,0.000,
FairValueAssumptionsExpectedVolatilityRate,0.409,,,,0.320,
FairValueAssumptionsRiskFreeInterestRate,0.003,,,,0.003,
GainLossOnDerivativeInstrumentsNetPretax,47882.000,15299.000,13277.000,-245.000,3996.000,2071.000
GainLossOnSaleOfBusiness,486174.000,,,,,
GainLossOnSaleOfOtherAssets,,,,,801.000,
GainLossOnSaleOfPropertyPlantEquipment,320875.000,0.000,27296.000,793003.000,0.000,
GainsLossesOnExtinguishmentOfDebt,0.000,,,,,
GrossProfit,2453765.000,3314054.000,2918517.000,3653853.000,2110770.000,2821805.000
IncomeLossFromContinuingOperations,-1303956.000,-159308.000,-2105401.000,837916.000,-1299703.000,-348890.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1342831.000,-235970.000,-1421135.000,420530.000,-1296394.000,-352199.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.030,0.000,-0.050,0.010,-0.030,-0.010
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,65119.000,0.000,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-385994.000,0.000,27296.000,1113879.000,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.000,0.000,0.000,-0.010,0.000,0.000
IncomeTaxExpenseBenefit,-38875.000,-76662.000,684266.000,-417386.000,3309.000,-3309.000
IncomeTaxesPaid,5231.000,,,,5150.000,
IncreaseDecreaseInAccountsPayable,1369075.000,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-6509322.000,,,,-2072223.000,
IncreaseDecreaseInAccountsReceivable,-5834177.000,,,,-3092413.000,
IncreaseDecreaseInAccruedLiabilities,6509322.000,,,,2072223.000,
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,-93212.000,,,,34287.000,
IncreaseDecreaseInDeferredIncomeTaxes,43302.000,,,,0.000,
IncreaseDecreaseInInventories,-106961.000,,,,0.000,
IncreaseDecreaseInOtherNoncurrentLiabilities,-10064.000,,,,125763.000,
IncreaseDecreaseInOtherOperatingAssets,408794.000,,,,-14131.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-6470.000,,,,-161286.000,
InterestExpense,306042.000,275663.000,308786.000,306616.000,282582.000,247471.000
InterestPaid,371262.000,,,,60587.000,
LeaseAndRentalExpense,380992.000,400983.000,442663.000,438425.000,,
NetCashProvidedByUsedInFinancingActivities,-4013669.000,,,,-3511292.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-4013669.000,,,,-3511292.000,
