,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AllocatedShareBasedCompensationExpense,173534.000,165790.000,989338.000,1418111.000,1717299.000,1848422.000,2088332.000,806249.000,1348521.000,1403714.000,1454825.000
AmortizationOfDeferredSalesCommissions,1048390.000,911606.000,918743.000,882177.000,733796.000,941534.000,939282.000,941689.000,1114183.000,1150595.000,1159173.000
AmortizationOfFinancingCosts,,,,,9060.000,,,,15729.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2664185.000,2670865.000,5032646.000,-5808414.000,5691102.000,5269052.000,4872032.000,-11036721.000,5490124.000,5388642.000,5003595.000
AssetImpairmentCharges,0.000,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,81564.000,,,,-287441.000,,,,-20000.000,,
CapitalExpendituresIncurredButNotYetPaid,38527.000,,,,35683.000,,,,27681.000,,
CapitalizedComputerSoftwareAdditions,565654.000,487197.000,476608.000,441504.000,254755.000,685730.000,585418.000,400399.000,721048.000,682872.000,456049.000
CapitalizedComputerSoftwareAmortization,449400.000,487614.000,490753.000,496354.000,556147.000,504548.000,565208.000,1163578.000,466731.000,,
CapitalizedComputerSoftwareAmortization1,,,,,,,,,,458265.000,525381.000
CashAndCashEquivalentsPeriodIncreaseDecrease,46064474.000,,,,-9144906.000,,,,-254667.000,,
ComprehensiveIncomeNetOfTax,-21987344.000,-2185406.000,-2248914.000,-1403869.000,-7001843.000,-8343178.000,-6304819.000,-6604551.000,-6209091.000,-4710568.000,-3733985.000
ConversionOfStockAmountConverted1,77139408.000,,,,0.000,,,,,,
CostOfServices,6245052.000,6994419.000,7003818.000,7244891.000,8204758.000,9667811.000,9540681.000,9480790.000,9017576.000,9032716.000,8810519.000
CostOfServicesLicensesAndMaintenanceAgreements,3344728.000,3651853.000,3778873.000,3810791.000,4388240.000,4920945.000,5129733.000,5602278.000,5049875.000,4973849.000,4964971.000
DecreaseInRestrictedCash,,,,,,,,,113094.000,,
Depreciation,1082115.000,1168551.000,1223983.000,1232556.000,1306601.000,1392208.000,1454674.000,2115054.000,1302813.000,1270496.000,1349046.000
DepreciationDepletionAndAmortization,1129492.000,,,,1556956.000,,,,1683162.000,,
EarningsPerShareBasicAndDiluted,-3.950,-0.090,-0.090,2.670,-0.270,-0.320,-0.240,-0.240,-0.220,-0.180,-0.140
EffectOfExchangeRateOnCashAndCashEquivalents,-38574.000,,,,-46455.000,,,,-504970.000,,
FairValueAdjustmentOfWarrants,1244635.000,,,,0.000,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,,,,,,,-20000.000,,
GeneralAndAdministrativeExpense,4752136.000,3299735.000,4249190.000,3460834.000,4383423.000,5078434.000,3543956.000,3522755.000,3998636.000,3547907.000,3782591.000
GrossProfit,8743956.000,8814526.000,9419002.000,10367802.000,6989367.000,7709585.000,7795506.000,7721422.000,7947096.000,9106224.000,10040282.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-21840719.000,-2034647.000,-2087445.000,-1188528.000,-6847901.000,-8092534.000,-6273715.000,-6596299.000,-5613829.000,-4618854.000,-3678670.000
IncomeTaxExpenseBenefit,99012.000,150537.000,150901.000,152169.000,102275.000,125916.000,-10722.000,50756.000,72354.000,121531.000,112580.000
IncreaseDecreaseInAccountsPayable,357133.000,,,,-397589.000,,,,71753.000,,
IncreaseDecreaseInAccountsReceivable,-3517580.000,,,,-2337994.000,,,,-2886825.000,,
IncreaseDecreaseInAccruedLiabilities,444348.000,,,,-2208237.000,,,,671913.000,,
IncreaseDecreaseInDeferredCompensation,,,,,,,,,283977.000,,
IncreaseDecreaseInDeferredRevenue,-3246429.000,,,,1602165.000,,,,897943.000,,
IncreaseDecreaseInOtherOperatingLiabilities,-7304.000,,,,375352.000,,,,220323.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,244738.000,,,,490462.000,,,,215749.000,,
IncreaseDecreaseInUnbilledReceivables,372031.000,,,,360182.000,,,,-721950.000,,
InterestExpense,112977.000,55917.000,48546.000,57634.000,124933.000,266694.000,263133.000,255286.000,200380.000,221793.000,221370.000
InterestIncomeDepositsWithFinancialInstitutions,213.000,91.000,1615.000,90.000,11948.000,16398.000,20814.000,12254.000,21628.000,29420.000,4810.000
InterestPaid,112977.000,,,,61182.000,,,,167800.000,,
LeaseAndRentalExpense,678000.000,645000.000,641000.000,562000.000,748000.000,955000.000,906000.000,955000.000,945000.000,959000.000,888000.000
LicenseAndMaintenanceRevenue,10509769.000,10630709.000,11441819.000,12559820.000,10341350.000,11704722.000,12126795.000,12894250.000,12438984.000,12840208.000,14079394.000
NetCashProvidedByUsedInFinancingActivities,47239181.000,,,,20432628.000,,,,-2109125.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,47239181.000,,,,20432628.000,,,,-2109125.000,,
NetCashProvidedByUsedInInvestingActivities,-960514.000,,,,-26509414.000,,,,-694957.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-960514.000,,,,-26509414.000,,,,-694957.000,,
NetCashProvidedByUsedInOperatingActivities,-175619.000,,,,-3021665.000,,,,3054385.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-175619.000,,,,-3021665.000,,,,3054385.000,,
NetIncomeLoss,-21939731.000,-2185184.000,-2238346.000,-1340697.000,-6950176.000,-8218450.000,-6262993.000,-6647055.000,-5686183.000,-4740385.000,-3791250.000
NetIncomeLossAvailableToCommonStockholdersBasic,-24356236.000,-2185184.000,-2238346.000,-1340697.000,-6950176.000,-8218450.000,-6262993.000,-6647055.000,-5686183.000,-4740385.000,-3791250.000
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,44398.000,,,,618946.000,,,,0.000,,
OperatingExpenses,30471911.000,10793347.000,11459516.000,11498786.000,13724283.000,15551823.000,13826902.000,14074689.000,13382173.000,13532705.000,13502392.000
OperatingIncomeLoss,-21727955.000,-1978821.000,-2040514.000,-1130984.000,-6734916.000,-7842238.000,-6031396.000,-6353267.000,-5435077.000,-4426481.000,-3462110.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,-47613.000,-222.000,-10568.000,-63172.000,-51667.000,-124728.000,-41826.000,42504.000,-522908.000,29817.000,57265.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-47613.000,-222.000,-10568.000,-63172.000,-51667.000,-124728.000,-41826.000,42504.000,-522908.000,29817.000,57265.000
PaymentsOfFinancingCosts,,,,,183854.000,,,,0.000,,
PaymentsOfStockIssuanceCosts,3774959.000,,,,0.000,,,,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,25593426.000,,,,0.000,,
PaymentsToAcquireIntangibleAssets,,,,,550000.000,,,,0.000,,
PaymentsToDevelopSoftware,565654.000,,,,254755.000,,,,721048.000,,
PreferredStockAccretionOfRedemptionDiscount,2289793.000,,,,0.000,,,,,,
ProceedsFromLinesOfCredit,,,,,,,,,3250000.000,,
ProceedsFromPaymentsForInInterestBearingDepositsInBanks,30064.000,,,,-992.000,,,,0.000,,
ProceedsFromRepaymentsOfOtherLongTermDebt,,,,,20000000.000,,,,0.000,,
ProceedsFromStockOptionsExercised,339183.000,,,,986182.000,,,,135756.000,,
ProceedsFromWarrantExercises,40452.000,,,,0.000,,,,,,
RecoveryOfDirectCosts,133116.000,160621.000,160235.000,125983.000,104467.000,139418.000,128853.000,126815.000,149208.000,152823.000,123206.000
RepaymentsOfLinesOfCredit,6978525.000,,,,0.000,,,,5000000.000,,
RepaymentsOfLongTermCapitalLeaseObligations,247822.000,,,,369700.000,,,,401131.000,,
RepaymentsOfLongTermDebt,,,,,,,,,93750.000,,
ResearchAndDevelopmentExpense,2188474.000,2379144.000,2492531.000,2684988.000,3625719.000,3986639.000,4288389.000,4547878.000,3887996.000,3999649.000,4231492.000
RestrictedStockExpense,18683277.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
Revenues,14989008.000,15808945.000,,,,,,,,,
SalesRevenueNet,14989008.000,15808945.000,,,,,,,,,
SalesRevenueServicesNet,14989008.000,15808945.000,16422820.000,17612693.000,15194125.000,17377396.000,17336187.000,17202212.000,16964672.000,18138940.000,18850801.000
