,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AcquisitionCosts,,,,,,,,,,19392000.000,6221000.000,,,,,,,,
AmortizationOfDebtDiscountPremium,2832000.000,2888000.000,2883000.000,2942000.000,2999000.000,3058000.000,3119000.000,3182000.000,3244000.000,3308000.000,3374000.000,0.000,,,,,,,
AmortizationOfFinancingCosts,163000.000,,,,160000.000,,,,160000.000,,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,2331000.000,,,,2181000.000,,
AmortizationOfIntangibleAssets,8944000.000,8944000.000,8944000.000,6817000.000,7379000.000,7444000.000,7742000.000,7729000.000,7603000.000,58130000.000,64606000.000,63298000.000,64001000.000,58735000.000,57100000.000,56685000.000,57147000.000,56783000.000,57132000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,1500000.000,2800000.000,,10000.000,3700.000,0.000,-9400.000,,600.000,26400.000
AssetsFairValueAdjustment,,,,,,,,,19348000.000,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,,,-0.360,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,,,,-0.360,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,-49275000.000,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,1068887000.000,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,607000.000,102000.000,30000.000,5131000.000,7190000.000,19392000.000,6221000.000,12668000.000,11502000.000,12518000.000,10226000.000,3252000.000,898000.000,12566000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,5626000.000,,,,-20067000.000,,,,291848000.000,,,,-1731000.000,,,,-66308000.000,,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,,,,,,,,,,7300000.000,,,,6300000.000,,
ComprehensiveIncomeNetOfTax,,16976000.000,12209000.000,,6215000.000,15063000.000,17727000.000,16600000.000,-14602000.000,-50063000.000,13455000.000,6324000.000,40326000.000,37511000.000,56658000.000,186331000.000,17207000.000,17074000.000,18691000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,,1630000.000,2916000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,,15444000.000,15775000.000
CostOfGoodsAndServicesSold,170490000.000,158901000.000,174250000.000,174531000.000,193993000.000,230801000.000,254480000.000,211812000.000,245124000.000,769285000.000,750831000.000,832914000.000,878243000.000,1009659000.000,969711000.000,882812000.000,878602000.000,895716000.000,862083000.000
CostOfGoodsSold,152755000.000,140259000.000,156869000.000,156770000.000,175123000.000,210016000.000,224373000.000,199087000.000,222727000.000,,,,,,,,,,
CostOfServices,17735000.000,18642000.000,17381000.000,17761000.000,18870000.000,20785000.000,21107000.000,21725000.000,22397000.000,,,,,,,,,,
CurrentFederalTaxExpenseBenefit,,,400000.000,,,,,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,-7844000.000,,,,,,,,-5995000.000,,,,-8385000.000,,,,,,
DefinedBenefitPlanAmortizationOfGainsLosses,,-72000.000,-72000.000,,,,,,,,,,,-76000.000,-76000.000,,,,
DefinedBenefitPlanAmortizationOfNetGainsLosses,,,,,210000.000,210000.000,210000.000,210000.000,154000.000,,,,,,,,,,
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,0.000,,,,,,,,,,,,,,,,,
DefinedBenefitPlanContributionsByEmployer,,21000.000,21000.000,,22000.000,23000.000,24000.000,544000.000,67000.000,39000.000,39000.000,39000.000,,,,,,,
DefinedBenefitPlanExpectedReturnOnPlanAssets,,406000.000,406000.000,,315000.000,315000.000,315000.000,315000.000,219000.000,252000.000,259000.000,146000.000,219000.000,219000.000,219000.000,,,,
DefinedBenefitPlanFutureAmortizationOfGainLoss,,,,,,,,,,-319000.000,-355000.000,,,,,,,,
DefinedBenefitPlanInterestCost,,536000.000,536000.000,,521000.000,521000.000,521000.000,522000.000,387000.000,531000.000,562000.000,139000.000,446000.000,446000.000,446000.000,,,,
DefinedBenefitPlanNetPeriodicBenefitCost,,279000.000,279000.000,,500000.000,500000.000,500000.000,3564000.000,383000.000,864000.000,968000.000,-743000.000,303000.000,303000.000,303000.000,,,,
DefinedBenefitPlanServiceCost,,77000.000,77000.000,,84000.000,84000.000,84000.000,83000.000,61000.000,266000.000,310000.000,-515000.000,,,,,,,
Depreciation,5855000.000,,,,7195000.000,,,,6509000.000,,,,19994000.000,,,,19884000.000,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,,,,,,,,,,,-4864000.000,2107000.000,,-4944000.000,-1057000.000,-12504000.000
DividendsCommonStock,,,,,0.000,,,,,,,,,,,,,,
EarlyRepaymentOfSeniorDebt,,,,,,,,,,15800000.000,,,,,,,,,
EarningsPerShareBasic,0.090,0.140,0.110,-0.490,0.050,0.130,0.160,0.130,-0.130,-0.370,0.130,0.000,0.290,0.270,0.380,1.330,0.130,0.110,0.180
EarningsPerShareDiluted,0.090,0.130,0.110,-0.480,0.050,0.130,0.150,0.130,-0.130,-0.370,0.130,0.000,0.280,0.260,0.370,1.300,0.130,0.110,0.180
EffectiveIncomeTaxRateContinuingOperations,,0.269,,,0.332,0.335,0.143,-0.529,0.050,0.495,3.751,-4.789,-1.170,0.401,0.449,-0.048,0.212,0.458,0.335
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,3700000.000,,,,1654000.000,,,,4659000.000,,,,10457000.000,,,,16437000.000,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,3700000.000,,,,1654000.000,,,,4659000.000,,,,10457000.000,,,,16437000.000,,
ForeignCurrencyTransactionGainLossBeforeTax,-888000.000,-79000.000,841000.000,706000.000,-808000.000,-540000.000,431000.000,131000.000,-821000.000,-206000.000,3752000.000,777000.000,679000.000,-1332000.000,-3107000.000,1123000.000,-20000.000,6659000.000,-10843000.000
GainLossOnInterestRateCashFlowHedgeIneffectiveness,,,,,,,,,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
GainLossOnInvestments,423000.000,334000.000,-253000.000,-2074000.000,961000.000,-356000.000,878000.000,-79000.000,564000.000,728000.000,251000.000,-4241000.000,-1674000.000,,,,,,
GainLossOnSaleOfInvestments,,,,,,,,,,,,,-1674000.000,-3236000.000,-6368000.000,317000.000,-1709000.000,-1410000.000,-3446000.000
GainLossOnSaleOfOtherAssets,,,,,,,,,,,,,-412000.000,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,-34000.000,,,,-3000.000,,,,4000.000,,,,,,,,-5877000.000,,
GainsLossesOnExtinguishmentOfDebt,,,-19000.000,,,,,,,,,,,,,,,,
GoodwillAcquiredDuringPeriod,,,,,,,,,,,,,,,,,,78800000.000,
GoodwillOtherChanges,,,,,,,,,,,,,-253000.000,,,,2578000.000,,
GrossProfit,96946000.000,106898000.000,100124000.000,106545000.000,108908000.000,118526000.000,111952000.000,123191000.000,108526000.000,231077000.000,316992000.000,366153000.000,346774000.000,419412000.000,435734000.000,380576000.000,336556000.000,364361000.000,359333000.000
ImpairmentOfInvestments,,,,,,,,,0.000,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,11325000.000,22837000.000,15668000.000,-78341000.000,8685000.000,22562000.000,20846000.000,22203000.000,-13950000.000,-99591000.000,-10057000.000,27448000.000,18804000.000,65162000.000,99133000.000,56131000.000,24280000.000,27962000.000,35083000.000
IncomeTaxExpenseBenefit,-239000.000,6147000.000,1955000.000,-18712000.000,2886000.000,7561000.000,2982000.000,7408000.000,700000.000,-49314000.000,-28016000.000,29240000.000,-21996000.000,26138000.000,44507000.000,-136630000.000,5154000.000,12819000.000,11737000.000
IncomeTaxReconciliationTaxCreditsResearch,,,,,,,,,,,,,,,,,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-7048000.000,,,,22398000.000,,,,28014000.000,,,,-41871000.000,,,,56688000.000,,
IncreaseDecreaseInAccountsReceivable,24043000.000,,,,31799000.000,,,,17655000.000,,,,87371000.000,,,,221582000.000,,
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,,,,,6365000.000,,,,3808000.000,,,,,,,,,,
IncreaseDecreaseInInventories,4024000.000,,,,-7243000.000,,,,-7318000.000,,,,-44071000.000,,,,-28786000.000,,
IncreaseDecreaseInOtherOperatingCapitalNet,,,,,,,,,,,,,,,,,-2904000.000,,
IncreaseDecreaseInOtherReceivables,-534000.000,,,,-3693000.000,,,,3889000.000,,,,7254000.000,,,,6995000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-6031000.000,,,,-4048000.000,,,,-1543000.000,,,,-5870000.000,,,,6405000.000,,
InterestExpense,4225000.000,4180000.000,4277000.000,4257000.000,4350000.000,4422000.000,4479000.000,4546000.000,4631000.000,18612000.000,25188000.000,19457000.000,16598000.000,18225000.000,14217000.000,13861000.000,13367000.000,28454000.000,14749000.000
InterestExpenseDebt,,1185000.000,1175000.000,,1160000.000,1160000.000,1160000.000,1161000.000,1160000.000,1160000.000,1160000.000,,,,,,,,
InvestmentIncomeInterest,778000.000,886000.000,775000.000,715000.000,755000.000,729000.000,764000.000,994000.000,838000.000,640000.000,832000.000,626000.000,583000.000,701000.000,653000.000,653000.000,721000.000,558000.000,513000.000
LineOfCreditFacilityCommitmentFeePercentage,,,,,,,,,,,,,0.020,,,,0.018,,
LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,,,,,,,,,,,,,0.004,,,,0.004,,
NetCashProvidedByUsedInFinancingActivities,8818000.000,,,,-28969000.000,,,,3316000.000,,,,-5752000.000,,,,15244000.000,,
