,2013-09-29,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2016-01-03,2016-04-03,2016-07-03,2016-10-02,2017-01-01,2017-04-02
AccountsPayableCurrent,109403000.000,98936000.000,113315000.000,129082000.000,114195000.000,98199000.000,95504000.000,106686000.000,129002000.000,96480000.000,109187000.000,113581000.000,100104000.000,96178000.000,107239000.000
AccountsReceivableNetCurrent,270642000.000,243823000.000,264634000.000,285553000.000,265228000.000,241721000.000,242671000.000,247145000.000,265844000.000,224976000.000,266010000.000,273144000.000,268532000.000,242197000.000,270846000.000
AccruedLiabilitiesCurrent,140581000.000,128924000.000,137565000.000,155374000.000,154817000.000,137681000.000,114268000.000,137216000.000,141177000.000,136029000.000,120839000.000,130973000.000,127919000.000,133799000.000,112505000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,193719000.000,172469000.000,183632000.000,179704000.000,187054000.000,169680000.000,180574000.000,186979000.000,207425000.000,198055000.000,210616000.000,224247000.000,234573000.000,242205000.000,254136000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,12694000.000,12694000.000,12694000.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-10653000.000,-8797000.000,-15811000.000,-9439000.000,-33276000.000,-57473000.000,-91928000.000,-82839000.000,-103817000.000,-90111000.000,-86726000.000,-100886000.000,-109153000.000,-127433000.000,-122450000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-31536000.000,-19601000.000,-26615000.000,-20243000.000,-44080000.000,-76259000.000,-110581000.000,-101359000.000,-122205000.000,-107948000.000,-104417000.000,-118430000.000,-126550000.000,-148986000.000,-143825000.000
AdditionalPaidInCapitalCommonStock,238769000.000,230306000.000,231799000.000,227136000.000,227479000.000,225918000.000,226448000.000,227023000.000,227055000.000,231363000.000,231561000.000,225544000.000,228636000.000,234926000.000,220357000.000
AllowanceForDoubtfulAccountsReceivable,,3764000.000,,,,2616000.000,2641000.000,1900000.000,2400000.000,3125000.000,2400000.000,1600000.000,1400000.000,1010000.000,1100000.000
AllowanceForDoubtfulAccountsReceivableCurrent,3900000.000,,4200000.000,4800000.000,3200000.000,,,,,,,,,,
Assets,1630934000.000,1591145000.000,1729708000.000,1779585000.000,1723215000.000,1646551000.000,1514871000.000,1582626000.000,1571899000.000,1499149000.000,1506480000.000,1522521000.000,1488303000.000,1475861000.000,1478704000.000
AssetsCurrent,679678000.000,623744000.000,727262000.000,779091000.000,759540000.000,713343000.000,616977000.000,695714000.000,628915000.000,558946000.000,573944000.000,607997000.000,590872000.000,578737000.000,582601000.000
AssetsHeldForSaleAtCarryingValue,,,,,3500000.000,,,,,,,,,,
AssetsHeldForSaleCurrent,,,,,0.000,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,3338000.000,3408000.000,3451000.000,3535000.000,,0.000,,,,,,,,,
CapitalLeaseObligations,,,,,,,,,,,,,889000.000,768000.000,632000.000
CashAndCashEquivalentsAtCarryingValue,113172000.000,100873000.000,166264000.000,187533000.000,202754000.000,192037000.000,90101000.000,136305000.000,69047000.000,89187000.000,49982000.000,62370000.000,48424000.000,71714000.000,34473000.000
CommonStockSharesIssued,28438664.000,29085021.000,29294453.000,29659450.000,29827751.000,30015321.000,30143534.000,30318348.000,30380300.000,30427865.000,30335134.000,31110327.000,30055649.000,29774784.000,29929160.000
CommonStockSharesOutstanding,28438664.000,29085021.000,29294453.000,29659450.000,29827751.000,30015321.000,30143534.000,30318348.000,30380300.000,30427865.000,30335134.000,30687350.000,30055649.000,29774784.000,29929160.000
CommonStockValue,641311000.000,646196000.000,646871000.000,653654000.000,655150000.000,657292000.000,659303000.000,661364000.000,662774000.000,663600000.000,661599000.000,678411000.000,656052000.000,650007000.000,658156000.000
CostMethodInvestments,,,,,,,,,,,10000000.000,10000000.000,,0.000,
DeferredCompensationLiabilityCurrentAndNoncurrent,,,,,1300000.000,1500000.000,1800000.000,2000000.000,1900000.000,1600000.000,2800000.000,3000000.000,3200000.000,3300000.000,4600000.000
