,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,,152761000.000
AccruedEnvironmentalLossContingenciesNoncurrent,,1700000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,-4491000.000
AdditionalPaidInCapital,,,228719000.000
Assets,,,1921009000.000
AssetsCurrent,,,610866000.000
CapitalLeaseObligationsNoncurrent,,3710000.000,
CashAndCashEquivalentsAtCarryingValue,,,27540000.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,27540000.000
CommonStockParOrStatedValuePerShare,,,0.001
CommonStockSharesAuthorized,,,190000000.000
CommonStockSharesIssued,,,64174233.000
CommonStockSharesOutstanding,,,64174233.000
CommonStockValue,,,18000.000
DebtCurrent,,,10500000.000
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,,50300000.000,
DeferredIncomeTaxLiabilities,,171507000.000,
DeferredRentCreditNoncurrent,,2776000.000,
DeferredRevenueCurrent,,,21610000.000
DeferredTaxAssetsDeferredGainOnSaleLeasebackTransaction,,28058000.000,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,0.000,
DeferredTaxAssetsGross,,74708000.000,
DeferredTaxAssetsInventory,,10785000.000,
DeferredTaxAssetsNet,,70957000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,1874000.000,
DeferredTaxAssetsOther,,484000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,6560000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,3498000.000,
DeferredTaxAssetsValuationAllowance,,3751000.000,
DeferredTaxLiabilities,,100550000.000,
DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,,13837000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,67822000.000,
DeferredTaxLiabilitiesNoncurrent,,,95731000.000
DeferredTaxLiabilitiesOther,,2144000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,87704000.000,
EnvironmentalExitCostsAssetsPreviouslyDisposedLiabilityForRemediation,,901000.000,
EquityMethodInvestments,,,56157000.000
Goodwill,,,507036000.000
IntangibleAssetsNetExcludingGoodwill,,,272109000.000
InventoryNet,,,321709000.000
Liabilities,,,1809698000.000
LiabilitiesAndStockholdersEquity,,,1921009000.000
LiabilitiesCurrent,,,247240000.000
LongTermDebt,1537764000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,1512764000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,25000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,0.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,0.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,0.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,0.000,,
LongTermLineOfCredit,,,215268000.000
MultiemployerPlansCollectiveBargainingArrangementPercentageOfParticipants,,0.280,
OtherAssetsCurrent,,,11215000.000
OtherAssetsNoncurrent,,,12909000.000
OtherLiabilitiesNoncurrent,,23253000.000,27486000.000
PrepaidExpenseCurrent,,,7924000.000
PropertyPlantAndEquipmentNet,,,461932000.000
ReceivablesNetCurrent,,,242478000.000
RetainedEarningsAccumulatedDeficit,,,-112935000.000
SaleLeasebackTransactionDeferredGainGross,,81500000.000,
SeniorLongTermNotes,,,989631000.000
StockholdersEquity,,,111311000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,111311000.000
UnrecognizedTaxBenefits,,0.000,
WorkersCompensationLiabilityNoncurrent,,9864000.000,
