,2014-03-31,2015-03-31,2016-03-31
AdvertisingExpense,,53726.000,33564.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,0.000,0.000
AllowanceForLoanAndLeaseLossesWriteOffs,,0.000,37000.000
AmortizationOfDeferredLoanOriginationFeesNet,24182.000,15949.000,22121.000
AmortizationOfESOPAward,16595.000,59269.000,58718.000
CashAndCashEquivalentsPeriodIncreaseDecrease,2196435.000,72180.000,-2100406.000
CommonStockDividendsPerShareCashPaid,0.100,0.000,0.120
CurrentFederalTaxExpenseBenefit,138110.000,100855.000,38819.000
CurrentIncomeTaxExpenseBenefit,188035.000,129528.000,51890.000
CurrentStateAndLocalTaxExpenseBenefit,49925.000,28673.000,13071.000
DeferredFederalIncomeTaxExpenseBenefit,61583.000,15000.000,-10000.000
DeferredIncomeTaxExpenseBenefit,71243.000,20000.000,-12000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,9660.000,5000.000,-2000.000
DefinedBenefitPlanAdministrationExpenses,189601.000,130949.000,117014.000
DefinedBenefitPlanBenefitsPaid,224056.000,150028.000,165000.000
DefinedContributionPlanAdministrativeExpenses,26635.000,27855.000,27938.000
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,0.040,0.040,0.040
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,0.200,0.200,0.200
Depreciation,84509.000,93212.000,94458.000
Dividends,87016.000,0.000,
DividendsAndInterestPaid,354.000,0.000,
DividendsCommonStock,87370.000,,107513.000
EarningsPerShareBasicAndDiluted,0.460,0.240,0.080
EarningsPerShareDilutedDistributed,0.100,0.000,
EarningsPerShareDilutedUndistributed,0.360,0.240,
EffectiveIncomeTaxRateContinuingOperations,0.389,0.416,0.361
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationDeductionsOther,,,-0.097
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,,0.044
