,2012-02-29,2013-02-28,2014-02-28
BenefitsLossesAndExpenses,17451069.000,13948192.000,13142242.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-16247876.000,-3787109.000,-1440848.000
CommonStockDividendsPerShareDeclared,0.700,0.400,0.200
ComprehensiveIncomeNetOfTax,-3033566.000,-2877025.000,-2454105.000
ConcentrationRiskPercentage1,,0.100,0.100
CurrentIncomeTaxExpenseBenefit,,-3769418.000,63580.000
DeferredIncomeTaxExpenseBenefit,753317.000,2557055.000,-1205892.000
Depreciation,266150.000,253190.000,211574.000
DepreciationAndAmortization,266150.000,,
Dividends,,7460481.000,3729493.000
EarningsPerShareBasic,,18647468.000,
EarningsPerShareBasicAndDiluted,-0.170,-0.150,-0.130
EarningsPerShareDiluted,,18647468.000,
EffectiveIncomeTaxRateContinuingOperations,,0.297,0.317
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,0.000,-0.008
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,-0.011,-0.010
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchases,,26103.000,-8574.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSales,,3022321.000,24686.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,,14642.000,15016.000
FeesAndCommissions,,,2314888.000
GainLossOnSaleOfNotesReceivable,,-231096.000,0.000
GainLossOnSaleOfOtherInvestments,809218.000,3716225.000,94735.000
GainLossOnSaleOfPropertyPlantEquipment,,,-998.000
GeneralAndAdministrativeExpense,7778958.000,7813970.000,8477444.000
GeneralInsuranceExpense,1363915.000,1526547.000,931304.000
ImpairmentOfInvestments,906451.000,745402.000,297610.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-4553399.000,-4089388.000,-3596417.000
IncomeTaxExpenseBenefit,-1429921.000,-1212363.000,-1142312.000
IncomeTaxExpenseBenefitContinuingOperations,,-1212363.000,
IncomeTaxesPaid,634866.000,366620.000,54319.000
IncreaseDecreaseInAccountsPayable,-1455319.000,881247.000,-682432.000
IncreaseDecreaseInAccountsReceivable,-433738.000,-41394.000,-54098.000
IncreaseDecreaseInAccruedLiabilities,400398.000,-233873.000,-17822.000
IncreaseDecreaseInDeferredIncomeTaxes,,-2557055.000,1205892.000
IncreaseDecreaseInDeferredRevenue,-196585.000,363289.000,1245032.000
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,-2767111.000,-1659388.000,3445564.000
IncreaseDecreaseInNotesReceivables,,-340000.000,-1088.000
IncreaseDecreaseInOtherNoncurrentAssets,,,3150.000
IncreaseDecreaseInPremiumsReceivable,,2591934.000,-1907054.000
IncreaseDecreaseInPrepaidExpense,378174.000,-247084.000,-3520.000
InsuranceCommissions,21207759.000,13175255.000,11688419.000
InterestExpense,5694.000,1342.000,77.000
InterestPaid,5694.000,1342.000,77.000
InvestmentIncomeNet,,3716225.000,94735.000
LeaseAndRentalExpense,,90226.000,84766.000
LifeSettlementContractsFairValueMethodGainLoss,84443.000,458377.000,114886.000
MarketableSecuritiesGainLossExcludingOtherThanTemporaryImpairments,-185456.000,22.000,0.000
MarketableSecuritiesRealizedGainLoss,-185456.000,22.000,
NetCashProvidedByUsedInFinancingActivities,-14920716.000,-7463685.000,-4661900.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-14920716.000,-7463685.000,-4661900.000
NetCashProvidedByUsedInInvestingActivities,4403837.000,9387419.000,5564339.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,4403837.000,9387419.000,5564339.000
NetCashProvidedByUsedInOperatingActivities,-5730997.000,-5710843.000,-2343287.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-5730997.000,-5710843.000,-2343287.000
NetIncomeLoss,-3123478.000,-2877025.000,-2454105.000
NonoperatingIncomeExpense,1183240.000,4129222.000,5548005.000
OperatingIncomeLoss,-5736639.000,-8218610.000,-9144422.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,89912.000,,0.000
PaymentsOfDividends,14920716.000,7463685.000,4661900.000
PaymentsToAcquireInvestments,769835.000,369611.000,298844.000
PaymentsToAcquireLifeInsurancePolicies,190782.000,609371.000,47695.000
PaymentsToAcquireMarketableSecurities,,0.000,
PaymentsToAcquireOtherReceivables,712333.000,,
PaymentsToAcquirePropertyPlantAndEquipment,47291.000,93798.000,5686.000
PaymentsToAcquireRestrictedCertificatesOfDeposit,111.000,501468.000,250000.000
PolicyholderBenefitsAndClaimsIncurredNet,613374.000,-104453.000,12511.000
ProceedsFromInsuranceSettlementInvestingActivities,84443.000,691682.000,227508.000
ProceedsFromLifeInsurancePolicies,55636.000,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,4663547.000,400022.000,0.000
ProceedsFromSaleAndMaturityOfOtherInvestments,1027018.000,9817929.000,146530.000
ProceedsFromSaleOfInsuranceInvestments,293545.000,52034.000,37298.000
ProceedsFromSaleOfRestrictedInvestments,,,500728.000
ProvisionForDoubtfulAccounts,,511414.000,346320.000
Revenues,32922189.000,18904837.000,15686239.000
SalesRevenueNet,32922189.000,18904837.000,15686239.000
SalesRevenueServicesNet,11714430.000,5729582.000,3997820.000
UnrealizedGainLossOnInvestments,,458377.000,114886.000
WeightedAverageNumberOfDilutedSharesOutstanding,18647468.000,,18647468.000
WeightedAverageNumberOfSharesOutstandingBasic,18647468.000,,18647468.000
