,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,367000000.000,502000000.000,430000000.000,332000000.000,429000000.000,514000000.000,463000000.000,419000000.000,457000000.000,447000000.000,468000000.000,365000000.000,499000000.000,462000000.000,465000000.000,474000000.000,511000000.000,524000000.000,848000000.000,546000000.000,585000000.000
AccountsPayable,916000000.000,,,,,,,,,,,,,,,,,,,,,,,,
AccountsPayableCurrent,,1049.000,1083.000,1057000000.000,1208000000.000,1153000000.000,1140000000.000,1107000000.000,1250000000.000,1232000000.000,1134000000.000,1247000000.000,1299000000.000,1292000000.000,1185000000.000,1203000000.000,1145000000.000,1134000000.000,1235000000.000,1188000000.000,1153000000.000,1247000000.000,1021000000.000,1178000000.000,1214000000.000
AccountsPayableOtherCurrent,,,,,,,,,,,,323000000.000,308000000.000,272000000.000,303000000.000,358000000.000,345000000.000,331000000.000,360000000.000,442000000.000,421000000.000,425000000.000,468000000.000,535000000.000,462000000.000
AccountsPayableTradeCurrent,,,,,,,,,,,,189000000.000,187000000.000,221000000.000,189000000.000,123000000.000,181000000.000,170000000.000,170000000.000,178000000.000,191000000.000,227000000.000,148000000.000,138000000.000,181000000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,,,,65000000.000,50000000.000,81000000.000,200000000.000,121000000.000,129000000.000,62000000.000,232000000.000,140000000.000,63000000.000,68000000.000,145000000.000
AccruedBonusesCurrent,,,,,,,,,,,,,,,,,,,,329000000.000,244000000.000,213000000.000,533000000.000,188000000.000,87000000.000
AccruedEmployeeBenefitsCurrent,,,,56000000.000,56000000.000,60000000.000,60000000.000,70000000.000,62000000.000,61000000.000,62000000.000,73000000.000,71000000.000,72000000.000,70000000.000,84000000.000,72000000.000,71000000.000,77000000.000,86000000.000,80000000.000,88000000.000,90000000.000,96000000.000,90000000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,313000000.000,,,,,,,,,,,
AccruedLiabilities,827000000.000,,,,,,,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,827000000.000,1130.000,1193.000,996000000.000,1024000000.000,1142000000.000,1040000000.000,1102000000.000,1004000000.000,1207000000.000,1172000000.000,1229000000.000,1168000000.000,1645000000.000,1277000000.000,1565000000.000,1874000000.000,1651000000.000,2049000000.000,2591000000.000,2472000000.000,1869000000.000,2146000000.000,1985000000.000,1947000000.000
