,2011-12-31,2012-12-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,-356000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,3791000.000,2350000.000
AllocatedShareBasedCompensationExpense,,2700000.000
AmortizationOfDeferredCharges,,4500000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,8846000.000,72731000.000
ComprehensiveIncomeNetOfTax,,39709000.000
CostsAndExpenses,346794000.000,374639000.000
CurrentFederalTaxExpenseBenefit,,-139000.000
CurrentStateAndLocalTaxExpenseBenefit,,596000.000
DeferredFederalIncomeTaxExpenseBenefit,,26328000.000
DeferredIncomeTaxExpenseBenefit,-10185000.000,26887000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,1902000.000
DepreciationAndAmortization,13166000.000,12255000.000
DepreciationDepletionAndAmortization,,7200000.000
EarningsPerShareBasic,-0.550,1.270
EarningsPerShareDiluted,-0.540,1.260
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,169000.000,303000.000
FederalIncomeTaxExpenseBenefitContinuingOperations,,26189000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,-51349000.000
GainLossOnDispositionOfProperty,-50000.000,-352000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,59144000.000,
IncomeLossAttributableToParent,-17253000.000,
IncomeLossFromContinuingOperations,,43202000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,56652000.000,83026000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,35997000.000,54339000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.910,1.380
IncomeLossFromContinuingOperationsPerDilutedShare,0.880,1.370
IncomeLossFromDiscontinuedOperationsNetOfTax,,-3493000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,-45565000.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-1.460,-0.110
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-1.420,-0.110
IncomeTaxExpenseBenefit,20655000.000,28687000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-1090000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,25160000.000
IncomeTaxReconciliationNondeductibleExpense,,1239000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,387000.000
IncomeTaxesPaidNet,2705000.000,4272000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,10144000.000,13449000.000
IncreaseDecreaseInInventories,-34841000.000,30107000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-7209000.000,3354000.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,-2797000.000,-3210000.000
InterestExpense,53908000.000,41530000.000
InterestIncomeOperating,94653000.000,86275000.000
InterestPaidNet,51271000.000,43926000.000
MarketingAndAdvertisingExpense,,61700000.000
NetCashProvidedByUsedInFinancingActivities,-153816000.000,-116847000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-153816000.000,-116847000.000
NetCashProvidedByUsedInInvestingActivities,-4009000.000,21536000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-4009000.000,21536000.000
NetCashProvidedByUsedInOperatingActivities,166671000.000,168042000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,166671000.000,168042000.000
NetIncomeLoss,-9568000.000,39709000.000
NetIncomeLossAttributableToNoncontrollingInterest,7685000.000,11137000.000
NoncashOrPartNoncashAcquisitionInventoryAcquired1,,1270000.000
OtherExpenses,1095000.000,
OtherIncome,,805000.000
PaymentsOfDebtIssuanceCosts,1659000.000,3589000.000
PaymentsToAcquirePropertyPlantAndEquipment,4009000.000,6214000.000
PaymentsToMinorityShareholders,3626000.000,12250000.000
ProceedsFromDivestitureOfBusinesses,,27750000.000
ProceedsFromIssuanceOfSecuredDebt,56647000.000,186856000.000
ProceedsFromLinesOfCredit,,5000000.000
ProceedsFromRepaymentsOfLinesOfCredit,-55303000.000,
ProfitLoss,-9568000.000,50846000.000
ProvisionForDoubtfulAccounts,29549000.000,28622000.000
ProvisionForLoanLeaseAndOtherLosses,,28622000.000
RealEstateRevenueNet,164135000.000,208164000.000
RepaymentsOfLinesOfCredit,,71722000.000
RepaymentsOfSecuredDebt,150044000.000,221131000.000
Revenues,403446000.000,457665000.000
SalesRevenueNet,403446000.000,456860000.000
SellingGeneralAndAdministrativeExpense,199237000.000,247296000.000
ShareBasedCompensation,2605000.000,2350000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,300000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,-93.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOtherIncreasesDecreasesInPeriod,,-200.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,,600000.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,3.210
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,15.260
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsOtherShareIncreaseDecreaseInPeriodWeightedAverageExercisePrice,,3.450
StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,,2498000.000
StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures,-1186000.000,
StockIssuedDuringPeriodValueStockOptionsExercised,169000.000,303000.000
TimeShareCosts,40460000.000,39640000.000
TimeShareRevenue,193509000.000,236829000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,295.000
WeightedAverageNumberOfDilutedSharesOutstanding,32110000.000,31599.000
WeightedAverageNumberOfSharesOutstandingBasic,31220000.000,31304.000
