,2016-09-30,2017-03-31
AmortizationOfDebtDiscountPremium,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-2788000.000
EarningsPerShareBasicAndDiluted,-0.240,-0.200
EmployeeBenefitsAndShareBasedCompensation,760000.000,979000.000
GeneralAndAdministrativeExpense,972000.000,1403000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,635000.000
IncreaseDecreaseInOtherReceivables,,-128000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,147000.000
InterestExpense,0.000,0.000
InterestPaid,,0.000
InvestmentIncomeInterest,11000.000,31000.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,0.000
NetCashProvidedByUsedInFinancingActivities,,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,0.000
NetCashProvidedByUsedInOperatingActivities,,-2788000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-2788000.000
NetIncomeLoss,-5128000.000,-4383000.000
NonoperatingIncomeExpense,11000.000,31000.000
OperatingExpenses,5685000.000,5107000.000
OperatingIncomeLoss,-5139000.000,-4414000.000
PaymentsOfStockIssuanceCosts,,0.000
ProceedsFromIssuanceOfCommonStock,,0.000
RepaymentsOfNotesPayable,,0.000
ResearchAndDevelopmentExpense,4713000.000,3704000.000
RevenueFromRelatedParties,546000.000,693000.000
ShareBasedCompensation,,979000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,0.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,0.000
StockIssued1,,3919000.000
StockIssuedDuringPeriodValueIssuedForServices,,0.000
StockIssuedDuringPeriodValueShareBasedCompensationGross,,979000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,21798280.000,22059409.000
