,2011-01-02,2011-04-03,2011-07-03,2011-10-02,2012-01-01,2012-04-01,2012-07-01,2012-09-30,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2016-01-03,2016-04-03
AccountsPayableRelatedPartiesCurrent,241744000.000,211248000.000,275611000.000,258821000.000,276275000.000,201072000.000,234843000.000,226136000.000,214806000.000,176905000.000,168019000.000,163831000.000,146964000.000,160536000.000,151244000.000,134817000.000,136051000.000,147870000.000,139771000.000,143301000.000,177510000.000,194580000.000
AccountsPayableTradeCurrent,173259000.000,136850000.000,181377000.000,223241000.000,258583000.000,224290000.000,255173000.000,318347000.000,254459000.000,257357000.000,269829000.000,348399000.000,282582000.000,259204000.000,329899000.000,412328000.000,404237000.000,397617000.000,412403000.000,426610000.000,323280000.000,292797000.000
AccountsReceivableGrossCurrent,621822000.000,449971000.000,558079000.000,631363000.000,692702000.000,524517000.000,437492000.000,604112000.000,766583000.000,584698000.000,763246000.000,,904551000.000,783573000.000,913373000.000,1075956000.000,1134254000.000,780504000.000,845439000.000,955938000.000,889574000.000,721274000.000
AccountsReceivableNetCurrent,367784000.000,239065000.000,377102000.000,464647000.000,521763000.000,362580000.000,281822000.000,465618000.000,588387000.000,439496000.000,636093000.000,685103000.000,682809000.000,596669000.000,759967000.000,870552000.000,842476000.000,589246000.000,640842000.000,740637000.000,618191000.000,497183000.000
AccruedIncomeTaxesCurrent,9751000.000,13775000.000,29396000.000,118369000.000,61144000.000,11304000.000,6345000.000,8181000.000,25476000.000,27565000.000,116062000.000,41979000.000,59618000.000,12585000.000,35217000.000,75649000.000,74079000.000,34877000.000,29174000.000,40643000.000,53006000.000,65240000.000
AccruedIncomeTaxesNoncurrent,200579000.000,200318000.000,204624000.000,209566000.000,218994000.000,217455000.000,211029000.000,210114000.000,208629000.000,204533000.000,197202000.000,202964000.000,205266000.000,206888000.000,198340000.000,119131000.000,132320000.000,126327000.000,83980000.000,88746000.000,93731000.000,99540000.000
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,,,,,,,,,,417934000.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,,,417934000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,664344000.000,,,,771633000.000,,,,-887939000.000,,,,983671000.000,,,,1212278000.000,,,,1446414000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,17505000.000,20422000.000,21185000.000,15012000.000,10849000.000,16067000.000,17575000.000,21060000.000,15919000.000,20407000.000,6765000.000,10900000.000,10479000.000,11157000.000,13274000.000,8905000.000,3359000.000,5461000.000,1202000.000,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,11468000.000,-18714000.000,8994000.000,26556000.000,21064000.000,-54311000.000,-22641000.000,-219000.000,-6187000.000,-35376000.000,-24706000.000,-7158000.000,-39498000.000,-24466000.000,-11173000.000,-19841000.000,-14179000.000,-1725000.000,356000.000,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,231255000.000,183085000.000,239748000.000,309269000.000,300788000.000,212002000.000,260587000.000,294679000.000,155389000.000,57521000.000,6255000.000,15908000.000,-47440000.000,-26729000.000,-10093000.000,-86269000.000,-197252000.000,-186777000.000,-225136000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,260228000.000,184793000.000,269927000.000,350837000.000,332701000.000,173758000.000,255521000.000,315520000.000,165121000.000,42552000.000,-11686000.000,19650000.000,-76459000.000,-40038000.000,-7992000.000,-97205000.000,-208072000.000,-183041000.000,-223578000.000,-197343000.000,-198939000.000,-94333000.000
AdditionalPaidInCapital,4709506000.000,4771405000.000,4808401000.000,4849537000.000,4934565000.000,4988277000.000,4956717000.000,5014331000.000,5027271000.000,5104549000.000,5124289000.000,4751946000.000,5040017000.000,4961666000.000,5188959000.000,5242898000.000,5236766000.000,5143973000.000,5140968000.000,5232865000.000,5203725000.000,4611980000.000
AllowanceForDoubtfulAccountsReceivableCurrent,8416000.000,5585000.000,4733000.000,5693000.000,5717000.000,4355000.000,3833000.000,5544000.000,6627000.000,6377000.000,7536000.000,6868000.000,8274000.000,7646000.000,7410000.000,9462000.000,9622000.000,8784000.000,8373000.000,8297000.000,7784000.000,7350000.000
Assets,8776710000.000,8908073000.000,9487807000.000,9860895000.000,10174648000.000,10012107000.000,10075749000.000,10321511000.000,10339127000.000,10376439000.000,9618996000.000,8944531000.000,10488717000.000,10586371000.000,10729699000.000,10708261000.000,10289957000.000,9461221000.000,9149431000.000,9073003000.000,9230761000.000,9511856000.000
AssetsCurrent,4032692000.000,3935840000.000,3907479000.000,3972799000.000,4355961000.000,4084546000.000,4136879000.000,4318628000.000,4606360000.000,4850861000.000,4294879000.000,3947905000.000,4650718000.000,4508023000.000,4614712000.000,4354134000.000,4200125000.000,3752986000.000,3657356000.000,3613646000.000,5659786000.000,6153380000.000
AssetsFairValueDisclosure,,,,4882414000.000,5454454000.000,5238278000.000,5018858000.000,5087831000.000,5548126000.000,5995327000.000,5120439000.000,4111197000.000,,,,,,,,,,
AvailableForSaleSecuritiesAmortizedCost,4518895000.000,4518236000.000,4402859000.000,4330430000.000,4510308000.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,,5000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,,119000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,1862229000.000,1552449000.000,715560000.000,997491000.000,884480000.000,670263000.000,496376000.000,208402000.000,573953000.000,277810000.000,1386657000.000,645698000.000,1254701000.000,1124912000.000,694458000.000,828011000.000,1579644000.000,774200000.000,1294477000.000,651078000.000,1194985000.000,330286000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,4346000.000,4348000.000,0.000,12634000.000,21713000.000,17073000.000,34566000.000,24858000.000,19531000.000,5000000.000,,,,294000.000,264000.000,1254000.000,16465000.000,25645000.000,27064000.000,21971000.000,28173000.000,3646000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,5171000.000,5270000.000,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses1,,,0.000,47000.000,50000.000,31000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,,,233000.000,105000.000,28000.000,1000.000,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses1,,,2320000.000,5124000.000,5220000.000,2127000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,,,620000.000,109000.000,1840000.000,423000.000,8699000.000,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,22322000.000,,,,,,,,,,,,,,,,,
BuildingsAndImprovementsGross,58661000.000,,,,70036000.000,,,,227651000.000,,,,261471000.000,,,,338412000.000,,,,383435000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,20843000.000,,,,,,,,,,
CapitalLeasedAssetsGross,,,,,6588000.000,,,,31030000.000,,,,,,,,,,,,,
CapitalizedComputerSoftwareGross,128095000.000,,,,139388000.000,,,,148014000.000,,,,171733000.000,,,,191900000.000,,,,210818000.000,
Cash,215500000.000,257000000.000,261700000.000,419000000.000,186400000.000,247200000.000,249800000.000,334100000.000,183400000.000,212500000.000,241800000.000,186800000.000,179700000.000,182700000.000,162700000.000,193100000.000,251100000.000,189100000.000,223300000.000,213600000.000,210700000.000,692500000.000
CashAndCashEquivalentsAtCarryingValue,829149000.000,974450000.000,974854000.000,1074850000.000,1167496000.000,1093263000.000,1070454000.000,1110485000.000,995470000.000,1148110000.000,1054131000.000,902765000.000,986246000.000,1116938000.000,885115000.000,930835000.000,809003000.000,649940000.000,685790000.000,698073000.000,1478948000.000,3271927000.000
CashFlowHedgeDerivativeInstrumentLiabilitiesAtFairValue,,,,-2100000.000,,,,,,,,,,,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,225.000,,,,225.000,,,,,,,,,,,,,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,1.000,,,,1.000,,,,1.000,,,,1.000,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,,,,0.001,,,,,,,,,,,0.001,,,,,,
CommonStockSharesAuthorized,800000000.000,,,,800000000.000,,,,,,,,,,,,,,,,,
CommonStockSharesIssued,236501736.000,,,,242552005.000,,,,,,,,,,,,,,,,,
CommonStockSharesOutstanding,236501736.000,,,,242552005.000,,,,,,,,,,,,,,,,,
CommonStockValueOutstanding,237000.000,238000.000,239000.000,240000.000,243000.000,244000.000,242000.000,242000.000,241000.000,243000.000,240000.000,226000.000,225000.000,227000.000,224000.000,221000.000,216000.000,208000.000,204000.000,201000.000,201000.000,203000.000
ContractualObligation,,,,,,,5600444000.000,5311232000.000,4955667000.000,5165006000.000,4011209000.000,4472753000.000,5869085000.000,6811030000.000,6299411000.000,6144585000.000,6326339000.000,6392245000.000,6402652000.000,6929129000.000,7308594000.000,8536925000.000
ConvertibleDebt,1711000000.000,,,,,,1650027000.000,1673148000.000,1696621000.000,1720635000.000,809626000.000,819681000.000,1985363000.000,2006677000.000,2028147000.000,2049984000.000,2069341000.000,2091750000.000,2114696000.000,2137737000.000,2150954000.000,2175578000.000
