,2012-07-31,2013-07-31,2015-07-31,2016-07-31
CashAndCashEquivalentsPeriodIncreaseDecrease,459.000,8216.000,13793.000,
EarningsPerShareBasicAndDiluted,0.000,-0.010,-0.010,
EffectiveIncomeTaxRateContinuingOperations,0.340,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,,
ExplorationCosts,,60000.000,,
ExplorationExpenseMining,0.000,364000.000,4035.000,
ForeignCurrencyTransactionGainLossBeforeTax,,10682.000,76377.000,
ForeignCurrencyTransactionGainLossUnrealized,,,66622.000,
GainsLossesOnExtinguishmentOfDebt,,,7780.000,
GeneralAndAdministrativeExpense,21366.000,65114.000,34495.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-134757.000,-679789.000,,
IncomeTaxExpenseBenefit,0.000,,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,45800.000,231000.000,,
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,,-3000.000,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-45800.000,-231000.000,-38000.000,
IncomeTaxesPaidNet,0.000,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,142237.000,371497.000,-65396.000,
IncreaseDecreaseInPrepaidExpense,-19393.000,19393.000,-8314.000,
IncreaseDecreaseInReceivables,,-6885.000,3284.000,
InterestPaid,0.000,,,
LegalFees,,,65106.000,
MarketingAndAdvertisingExpense,42131.000,76201.000,2496.000,
MineralExtractionProcessingAndMarketingCosts,,,-7780.000,
NetCashProvidedByUsedInFinancingActivities,,,143504.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,143504.000,
NetCashProvidedByUsedInInvestingActivities,22600.000,-60000.000,-22382.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,22600.000,-60000.000,-22382.000,
NetCashProvidedByUsedInOperatingActivities,-22141.000,68216.000,-107329.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-22141.000,68216.000,-107329.000,
NetIncomeLoss,-134757.000,-679789.000,-111911.000,
OfficersCompensation,15000.000,,,
OperatingIncomeLoss,,,1176000.000,
PaymentsForProceedsFromLoansReceivable,,,6106.000,
PaymentsForRepurchaseOfPrivatePlacement,,,-172872.000,
ProceedsFromIssuanceOfCommonStock,0.000,,,
ProceedsFromRelatedPartyDebt,22600.000,,,
ProfessionalFees,32395.000,45509.000,61374.000,
ProfitLoss,-134757.000,,,
ProvisionForDoubtfulAccounts,,,6106.000,
StockIssuedDuringPeriodSharesStockOptionsExercised,1000000.000,,,
StockIssuedDuringPeriodValueAcquisitions,,284000.000,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,515954.000,
StockIssuedDuringPeriodValueIssuedForCash,,,172872.000,
StockIssuedDuringPeriodValueStockOptionsExercised,300000.000,,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,-41000.000,
WeightedAverageNumberOfSharesOutstandingBasic,60917486.000,61998356.000,15506582.000,31556200.000
