,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,702288.000,659667.000,703377.000,711677.000,817160.000,872916.000,1021918.000,1010528.000,1118871.000,1277805.000,1434381.000,1596082.000,1761067.000,1257122.000,1353168.000,1436972.000,1479267.000,1530425.000,768272.000,818133.000,866321.000,901443.000
AccountsReceivableNetCurrent,,,,6958.000,,,,25000.000,,,30000.000,,,,13125.000,,,32727.000,7500.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,77728.000,243519.000,490265.000,734203.000,979263.000,1164187.000,1402862.000,1891358.000,2076242.000,2203401.000,2359401.000,2506731.000,2581042.000,2657125.000,2723513.000,2793194.000,2791943.000,2794199.000,2794701.000
AdditionalPaidInCapital,86758137.000,88931762.000,90590108.000,91177978.000,92924358.000,93728542.000,93944129.000,96829488.000,97891608.000,97688869.000,98537032.000,98570729.000,,100717940.000,100889127.000,101380805.000,101747327.000,101924963.000,102278364.000,102434634.000,102797550.000,103198697.000
Assets,8690100.000,8603938.000,8528685.000,8679674.000,8263478.000,8274873.000,7734823.000,7508921.000,7316121.000,6938339.000,4591415.000,4280688.000,4072854.000,4408046.000,2355241.000,2220299.000,2062417.000,1873476.000,198193.000,85076.000,20270.000,46985.000
AssetsCurrent,1160647.000,876174.000,560000.000,449657.000,135557.000,451013.000,157149.000,177901.000,233016.000,76130.000,240262.000,114419.000,33744.000,524936.000,378022.000,315699.000,232909.000,112033.000,193934.000,81319.000,17016.000,44233.000
BuildingsAndImprovementsGross,,,,,2574010.000,2574010.000,2574010.000,2574010.000,2574010.000,2574010.000,1947701.000,1947701.000,1947701.000,1947701.000,1385125.000,1385125.000,1385125.000,1385125.000,401470.000,401470.000,401470.000,401470.000
CashAndCashEquivalentsAtCarryingValue,1122370.000,858198.000,521038.000,399992.000,99167.000,380483.000,58058.000,44666.000,200329.000,4244.000,186148.000,88619.000,14971.000,500147.000,339286.000,180346.000,178451.000,55588.000,170194.000,64418.000,7635.000,35917.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,71667.000,,,,,,,,,,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,121590.000,,,,,7100000.000,7200000.000,7600000.000,7700000.000,7800000.000,9600000.000,9500000.000,8300000.000,8400000.000,8300000.000,8100000.000,7400000.000,8400000.000,8400000.000
CommonStockNoParValue,,,,0.000,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,,,,0.000,,,,0.000,,,0.000,0.000,,0.000,,,,,,,,
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,,,,,,,13125.000,105000.000,105000.000,32727.000,7500.000,,40000.000,40000.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,15292975.000,16437052.000,16605380.000,16814103.000,16974517.000,17314819.000,17436618.000,17673983.000,18212104.000,18289729.000,19576619.000,19787068.000,,21968185.000,22089650.000,22606852.000,22855964.000,23078689.000,23573057.000,23761168.000,23784363.000,24324576.000
CommonStockSharesOutstanding,14588666.000,15732743.000,15901071.000,16109794.000,16270208.000,16610510.000,16732309.000,16969674.000,17507795.000,17585420.000,18872310.000,19082759.000,,21263876.000,21385341.000,21902543.000,22151655.000,22374380.000,22868748.000,23056859.000,23080054.000,23620267.000
CommonStockValue,,,,,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,,
ConstructionInProgressGross,,,,8155922.000,,,,,,,,,,,,,,,,,,
ConstructionLoan,,,,7754000.000,,,,,,,,,7800000.000,7800000.000,7800000.000,7800000.000,7800000.000,7800000.000,7.750,,,
ConvertibleLongTermNotesPayable,,,,,,,,1316478.000,1484418.000,1676402.000,,,,2628746.000,2654708.000,3187307.000,3218648.000,3249648.000,3280647.000,3311988.000,,
ConvertibleNotesPayableCurrent,,,,,,,,,,,1736502.000,1888291.000,2042481.000,,,,,,,,3343328.000,3373987.000
DebtInstrumentConvertibleConversionPrice1,,,,2.500,,,,,,,,,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,0.080,,,,,,,,,,,,,,,,,,
DeferredCompensationArrangementWithIndividualRecordedLiability,,,,374920.000,,,,,,,,,,,,,,,,,,
DeferredCompensationLiabilityClassifiedNoncurrent,,,486948.000,833452.000,989841.000,1143580.000,,,,,,,,,,,,,,,,
DeferredCompensationLiabilityCurrent,401829.000,560954.000,239958.000,83083.000,138833.000,194583.000,1556833.000,520583.000,571875.000,643833.000,716734.000,756859.000,796984.000,617341.000,839288.000,900524.000,1170731.000,1441309.000,1436595.000,1657541.000,1879473.000,1962885.000
DeferredRentCredit,,,,,23726.000,19461.000,15195.000,10929.000,,,,,,,,,,,,,,
DeferredRentCreditCurrent,,,,,,19461.000,15195.000,10929.000,,,,,,,,,,,,,,
DeferredRentCreditNoncurrent,40789.000,34821.000,30555.000,27992.000,23726.000,,,,,,,,,,,,,,,,,
DeferredRevenueCurrent,,,,,,,1483.000,,,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,19762000.000,,,,,,,25001000.000,,,,27111000.000,,,,28799000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,0.000,,,,0.000,,,,,,,
DeferredTaxAssetsNet,,,,0.000,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,18392000.000,,,,19083000.000,,,,19705000.000,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,,741000.000,,,,1390000.000,,,,2014000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,395000.000,,,,,,,1036000.000,,,,1383000.000,,,,1688000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,3102000.000,,,,,,,4832000.000,,,,5255000.000,,,,5392000.000,,,
DeferredTaxAssetsValuationAllowance,,,,19762000.000,,,,,,,25001000.000,,,,27111000.000,,,,28799000.000,,,
DividendsPayableCurrent,,,,3000.000,,,,,,,,,,,,,,,,,,
DividendsPayableCurrentAndNoncurrent,,,,,,,,,,,,,,,,,9000.000,9500.000,,,,
DueToRelatedPartiesCurrent,,,,,,126410.000,128275.000,276618.000,210139.000,298688.000,382458.000,389677.000,396895.000,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,373234.000,259180.000,206491.000,157210.000,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,0.000,0.000,0.000,0.000,65787.000,50466.000,35146.000,19826.000,14870.000,9913.000,4957.000,16867.000,10733.000
EquityMethodInvestmentOwnershipPercentage,,,,0.589,0.589,0.589,0.589,0.589,,,,,,,,,,,,,,
FixturesAndEquipmentGross,,,,34240.000,,,,,,,,,,,,,,,,,,
FurnitureAndFixturesGross,,,,28932.000,28932.000,28932.000,28932.000,28932.000,,,,,,,,,,,,,,
LeaseholdImprovementsGross,,,,31336.000,31336.000,31336.000,31336.000,31336.000,,,,,,,,,,,,,,
Liabilities,9450295.000,10018831.000,9214838.000,9410204.000,9723560.000,10110950.000,10477704.000,10889136.000,11139303.000,11703228.000,12024075.000,12384909.000,12751427.000,12709715.000,13098794.000,13304703.000,13649046.000,14002282.000,14076576.000,14437389.000,14797514.000,15005372.000
LiabilitiesAndStockholdersEquity,8690100.000,8603938.000,8528685.000,8679674.000,8263478.000,8274873.000,7734823.000,7508921.000,7316121.000,6938339.000,4591415.000,4280688.000,4072854.000,4408046.000,2355241.000,2220299.000,2062417.000,1873476.000,198193.000,85076.000,20270.000,46985.000
LiabilitiesCurrent,1104117.000,1220621.000,943335.000,794760.000,955993.000,1213370.000,10477704.000,9572658.000,9654885.000,10026826.000,12024075.000,12384909.000,12751427.000,10080969.000,10444086.000,10117396.000,10430398.000,10752634.000,10795929.000,11125401.000,14797514.000,15005372.000
LineOfCreditFacilityMaximumBorrowingCapacity,,,,7754000.000,,,,,,,,,,,,,,,,,,
LoansPayableCurrent,,,,,,,7754000.000,7754000.000,7754000.000,7754000.000,7754000.000,7754000.000,7754000.000,7754000.000,7754000.000,7754000.000,7754000.000,7754000.000,,,,
LongTermDebtCurrent,,,,574000.000,,,,,,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,4252000.000,4252000.000,,4252000.000,4252000.000,4252000.000,4252000.000,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,574000.000,,574000.000,574000.000,,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,760000.000,760000.000,,760000.000,760000.000,,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,741000.000,741000.000,,741000.000,741000.000,,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,723000.000,723000.000,,723000.000,723000.000,,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,704000.000,704000.000,,704000.000,704000.000,,,,,,,,,,,,,,
LongTermLoansPayable,7296000.000,7754000.000,7754000.000,7754000.000,7754000.000,7754000.000,,,,,,,,,,,,,,,,
MachineryAndEquipmentGross,,,,,5432947.000,5432947.000,5432947.000,5432947.000,5432947.000,5432947.000,4111001.000,4111001.000,4111001.000,4111001.000,2923577.000,2923577.000,2923577.000,2923577.000,2222670.000,2222670.000,2222670.000,2222670.000
MinorityInterest,87820.000,86649.000,85289.000,83887.000,82489.000,81096.000,79630.000,77753.000,76459.000,75015.000,74777.000,73706.000,,64655.000,63380.000,62085.000,60811.000,60279.000,59746.000,59212.000,58350.000,57842.000
NotesAndLoansReceivableNetCurrent,,,,,,,,,,,,,,,,105828.000,35000.000,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,,,,,452506.000,472230.000,,,,,,,
OperatingLeasesFutureMinimumPaymentsReceivable,,,,322975.000,267053.000,210441.000,153830.000,97219.000,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,,225756.000,169834.000,113222.000,56611.000,,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,97219.000,97219.000,97219.000,97219.000,97219.000,,,,,,,,,,,,,,
OperatingLossCarryforwards,,,,42802000.000,,,,46155000.000,,,48401000.000,,,,50194000.000,,,,51824000.000,,,
OtherLiabilities,1009389.000,1009389.000,,,,,,,,,,,,,,,,,,,,
OtherReceivablesNetCurrent,11956.000,8862.000,8862.000,,6958.000,6958.000,12038.000,6108.000,6108.000,6108.000,7108.000,7108.000,7108.000,9108.000,7108.000,7108.000,7108.000,7108.000,1000.000,1000.000,1180.000,1580.000
OtherRestrictedAssetsNoncurrent,,,,,,,,,,23410.000,,,,,,,,,,,,
PreferredStockSharesSubscribedButUnissuedValue,,,,,,,,25000.000,,,30000.000,,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,26321.000,9114.000,30100.000,42707.000,29432.000,6257.000,29738.000,44812.000,26579.000,13278.000,,,,,,,,,,,,
PrepaidExpenseCurrent,,,,,,,,,,,17006.000,18692.000,11665.000,15681.000,18503.000,22417.000,12350.000,16610.000,15240.000,15901.000,8201.000,6736.000
PropertyPlantAndEquipmentGross,,,,8250430.000,8314125.000,8314125.000,8311877.000,8310283.000,8247292.000,8241661.000,6242511.000,6242511.000,6242511.000,6242511.000,4483950.000,4485642.000,4486633.000,4484956.000,2797453.000,2795700.000,2797453.000,2797453.000
PropertyPlantAndEquipmentNet,7472138.000,7670449.000,7911370.000,8172702.000,8070606.000,7823860.000,7577674.000,7331020.000,7083105.000,6838799.000,4351153.000,4166269.000,4039110.000,3883110.000,1977219.000,1904600.000,1829508.000,1761443.000,4259.000,3757.000,3254.000,2752.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,,57315.000,57315.000,57315.000,,52500.000,,,,,,,,,,,,
RestrictedCashAndCashEquivalentsNoncurrent,57315.000,57315.000,57315.000,57315.000,57315.000,,,,,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-89442917.000,-90502254.000,-91432375.000,-92065095.000,-94516629.000,-95696665.000,-96787540.000,-100308856.000,-101813149.000,-102551173.000,-106067869.000,-106772556.000,,-109109164.000,-111696060.000,-112527294.000,-113322889.000,-114041321.000,-116216493.000,-116846159.000,-117593144.000,-118174926.000
SaleOfStockPricePerShare,,,,2.250,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,590000.000,325000.000,325000.000,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,1.830,1.860,1.860,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,8000000.000,8000000.000,,12000000.000,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,4521145.000,4671145.000,4671145.000,4936145.000,4936145.000,5003870.000,5003870.000,4258870.000,4258870.000,3911370.000,4718870.000,4313870.000,4313870.000,4413870.000,4238037.000,4175537.000,4210537.000,4420037.000,4470037.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,2.880,2.850,2.850,2.850,2.850,2.830,2.830,2.810,2.810,2.760,1.960,1.910,1.910,1.890,1.820,1.800,1.800,1.440,1.430
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,274200.000,,,,,,,10500.000,,,38675.000,398250.000,253000.000,36050.000,81500.000,158675.000,124375.000,31125.000,216875.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,5111145.000,5261145.000,5261145.000,5261145.000,5261145.000,5328870.000,5128870.000,4258870.000,4258870.000,3911370.000,4818870.000,4413870.000,4413870.000,4513870.000,4288037.000,4225537.000,4260537.000,4520037.000,4520037.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,2.860,2.840,2.840,2.840,2.840,2.820,2.820,2.810,2.810,2.760,1.930,1.880,1.880,1.860,1.810,1.790,1.780,1.420,1.420
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,206250.000,113750.000,168750.000,168750.000,52000.000,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,-1572500.000,,,,,,,,,,,,,,,,,,
SharePrice,,,,2.500,2.000,1.910,,,,,,,0.750,0.750,,,,,,,0.750,0.750
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,274200.000,206250.000,113750.000,168750.000,168750.000,52000.000,,10500.000,,,23625.000,344250.000,213000.000,22050.000,81500.000,144175.000,111875.000,38625.000,216875.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,,,,,,,,325000.000,125000.000,0.000,,,100000.000,100000.000,100000.000,100000.000,50000.000,50000.000,50000.000,100000.000,50000.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,,,1.860,1.490,0.000,,,0.760,0.760,0.760,0.760,0.760,0.760,0.760,0.610,0.460
StockholdersEquity,-2093105.000,-1542942.000,-813967.000,-858067.000,-1562471.000,-1937573.000,-2843411.000,-3479368.000,-3921541.000,-4862304.000,-7530837.000,-8201827.000,-8776000.000,-8391224.000,-10806933.000,-11146489.000,-11647440.000,-12189085.000,-13938129.000,-14411525.000,-14835594.000,-15016229.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-2005285.000,-1456293.000,-728678.000,-774180.000,-1479982.000,-1856477.000,-2763781.000,-3401615.000,-3845082.000,-4787289.000,-7456060.000,-8128121.000,-8702973.000,-8326569.000,-10743553.000,-11084404.000,-11586629.000,-12128806.000,-13878383.000,-14352313.000,-14777244.000,-14958387.000
TreasuryStockNumberOfSharesHeld,,,,,,,,704309.000,704309.000,704309.000,704309.000,704309.000,704309.000,704309.000,704309.000,704309.000,704309.000,,,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,
WarrantsAndRightsOutstanding,,,,6500000.000,6900000.000,7100000.000,7100000.000,7100000.000,,,,,,,,,,,,,,
