,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,377000.000,,,,125000.000,,,,-146000.000,,-208000.000,,,,-228000.000,,,,-255000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,,,,25000.000,17000.000,73000.000,206000.000,74000.000,173000.000,39000.000,86000.000,32000.000,29000.000,67000.000
AllowanceForLoanAndLeaseLossesProvisionForLossNet,,,,,,,500000.000,575000.000,600000.000,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,,,,-872000.000,-30000.000,-53000.000,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,,,159000.000,31000.000,427000.000,150000.000,2134000.000,38000.000,526000.000,367000.000,370000.000,98000.000,51000.000,209000.000,89000.000,181000.000,388000.000
AmortizationOfIntangibleAssets,,,,,,,,31000.000,91000.000,,92000.000,82000.000,82000.000,80000.000,73000.000,76000.000,87000.000,100000.000,90000.000,89000.000,90000.000
AssetImpairmentCharges,,,,,,,,0.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,5604000.000,4950000.000,5010000.000,2028000.000,6190000.000,-958000.000,-1511000.000,-11196000.000,-1647000.000,-1916000.000,5328000.000,863000.000,1208000.000,-2379000.000,592000.000,-878000.000,2050000.000,1265000.000,-276000.000,-2787000.000,739000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,,735000.000,,1046000.000,1274000.000,439000.000,388000.000,819000.000,2191000.000,757000.000,542000.000,526000.000,886000.000,557000.000,571000.000,327000.000,450000.000,347000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,288000.000,,60000.000,,442000.000,,426000.000,46000.000,96000.000,16000.000,0.000,7000.000,122000.000,85000.000,74000.000,13000.000,150000.000
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,,,1703000.000,690000.000,2105000.000,-326000.000,-514000.000,-3807000.000,-560000.000,-651000.000,1812000.000,293000.000,411000.000,-809000.000,201000.000,-298000.000,697000.000,430000.000,-94000.000,-948000.000,251000.000
BankOwnedLifeInsuranceIncome,139000.000,148000.000,268000.000,133000.000,138000.000,131000.000,138000.000,144000.000,199000.000,196000.000,370000.000,185000.000,188000.000,171000.000,182000.000,179000.000,184000.000,161000.000,172000.000,167000.000,172000.000
BrokerageCommissionsRevenue,,241000.000,212000.000,247000.000,239000.000,214000.000,248000.000,299000.000,250000.000,221000.000,271000.000,282000.000,245000.000,294000.000,297000.000,228000.000,255000.000,272000.000,290000.000,281000.000,331000.000
CommonStockDividendsPerShareDeclared,0.460,0.460,0.470,0.470,0.470,0.470,0.720,0.470,0.470,0.470,0.470,0.470,0.470,0.470,0.470,0.470,0.470,0.470,0.470,0.470,0.470
