,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AdjustmentForAmortization,,,62757.000,,,,65000.000,,,,,,,,,,
AdjustmentOfWarrantsGrantedForServices,,,,,,,90000.000,,,,0.000,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,171000.000,,,,464000.000,,,,2531000.000,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,,,,1269000.000,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,11614000.000,,,,167000.000,,,,303000.000,,
AmortizationOfIntangibleAssets,,,,,,,75000.000,142000.000,151000.000,164000.000,165000.000,166000.000,211000.000,258000.000,300000.000,200000.000,300000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,133333.000,373666.000,,204666000.000,2756509.000,31000.000,-205104238.000,41000.000,3068714.000,20000.000
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,,,,,,,,,,,,,,,,-941000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,0.040,0.010,,,,,,,0.050,0.080
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,,0.040,0.010,,,,,,,0.040,0.080
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,,,,,,,,,,,,,,,11238000.000,14970000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,707000.000,233000.000,,,,,,,1775000.000,3218000.000
BusinessAcquisitionsProFormaRevenue,,,,,,,3958000.000,4347000.000,6066000.000,10992000.000,,,,,,20732000.000,23017000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,2583000.000,13000.000,1454000.000,1033000.000,,,5220000.000,,,,
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,,,,227000.000,,,,0.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,9561799.000,,,,13741000.000,,,,-2219000.000,,,,508000.000,,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,,0.000,,,,,,,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,0.000,,,,,,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,-75000.000,,
ClosedBlockOperationsIncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,0.000,0.000,0.000,,,,
ComprehensiveIncomeNetOfTax,,,,,,,,,,,673000.000,-627000.000,2697000.000,-3847000.000,1338000.000,-1310000.000,1798000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,105000.000,92000.000,88000.000,137000.000,118000.000,1876000.000,1623000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,778000.000,-535000.000,2785000.000,-3710000.000,1456000.000,566000.000,3421000.000
ConcentrationRiskPercentage1,,,,,,,,,,,0.550,,,,,,
CostOfGoodsAndServicesSold,1644173.000,1653936.000,,,,,,,,,,,,,,,
DebtConversionConvertedInstrumentAmount1,,,,,,,14500000.000,,,,0.000,,,,,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,,0.000,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,,,,,2239000.000,,,,397000.000,,,,806000.000,,
DepreciationDepletionAndAmortization,,,45032.000,,,,75000.000,,,,205000.000,,,,377000.000,,
DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationNetOfTax,,,,,,,,,-1295000.000,,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,2012323.000,,,,,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,136792.000,,,,,,-3864000.000,-102000.000,-1295000.000,-983000.000,0.000,0.000,0.000,0.000,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,,,,,,,,,,,0.000,0.000,0.000,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,0.000,,,,,,,,
EarningsPerShareBasic,,,0.000,,0.050,,-2.960,0.040,-0.050,1.960,0.030,-0.020,0.080,-0.130,0.040,-0.030,0.070
EarningsPerShareBasicAndDiluted,-0.010,-0.020,,0.000,,,,,,,,,,,,,
EarningsPerShareDiluted,,,0.000,,0.020,,,0.040,-0.050,,0.030,-0.020,0.080,,0.040,-0.030,0.060
EmployeeBenefitsAndShareBasedCompensation,,,,,,,,7000.000,,,8000.000,8000.000,9000.000,75000.000,400000.000,,
EntityWideRevenueMajorCustomerPercentage,,,,0.834,,,,,,,,,,,,,
GainLossOnDispositionOfIntangibleAssets,,,,,,,,,,,,,,,700000.000,,
GainLossOnSaleOfPropertyPlantEquipment,,,-6448.000,,,,0.000,,,,,,,,,,
GeneralAndAdministrativeExpense,1736151.000,1319649.000,,,,,,,,,,,,,,,
GoodwillAcquiredDuringPeriod,,,,,,,2266000.000,,,,,,,,,,
GrossProfit,432904.000,954775.000,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperations,,,,,,,2712000.000,1984000.000,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2715914.000,-1436289.000,256147.000,140440.000,596189.000,-8359703.000,-15353000.000,823000.000,602000.000,4635000.000,1244000.000,-664000.000,-4870000.000,6580000.000,2481000.000,518000.000,6811000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-3627414.000,-1442079.000,246147.000,139540.000,592889.000,-8372501.000,-17617000.000,823000.000,136000.000,5516000.000,847000.000,-515000.000,2733000.000,-3711000.000,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.070,-0.020,,0.000,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,0.010,,0.200,,-2.430,0.050,0.010,1.710,0.030,-0.020,0.080,-0.130,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,,0.010,,0.080,,,0.050,0.000,,0.030,-0.020,0.080,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,2149115.000,,-371223.000,-81056.000,-363137.000,-964891.000,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.060,,,0.000,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,-0.010,,-0.150,,-0.530,-0.010,-0.060,0.250,0.000,0.000,0.000,0.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,-0.010,,-0.060,,,-0.010,-0.050,,,,,,,,
IncomeTaxExpenseBenefit,911500.000,5790.000,10000.000,900.000,3300.000,12798.000,2264000.000,0.000,466000.000,-881000.000,397000.000,-149000.000,-7603000.000,10291000.000,919000.000,-31000.000,2460000.000
IncomeTaxesPaid,,,23047.000,,,,0.000,,,,41000.000,,,,542000.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-565013.000,,,,1988000.000,,,,-1441000.000,,,,-612000.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,-10447.000,,,,,,,,,,,,,,
IncreaseDecreaseInDeferredCharges,,,,,,,1973000.000,,,,23000.000,,,,0.000,,
IncreaseDecreaseInDeferredRevenue,,,-1162533.000,,,,-3000.000,,,,312000.000,,,,-285000.000,,
IncreaseDecreaseInOtherNoncurrentAssets,,,12247.000,,,,,,,,,,,,,,
IncreaseDecreaseInOtherOperatingLiabilities,,,,,,,,,,,-98000.000,,,,-424000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-34884.000,,,,-198000.000,,,,5000.000,,,,45000.000,,
IncreaseDecreaseInReceivables,,,,,,,670000.000,,,,-82000.000,,,,-776000.000,,
IncreaseDecreaseInRestrictedCash,,,21.000,,,,,,,,,,,,,,
InterestExpense,,,,,,,,,,,,,,,,5300000.000,5800000.000
InterestExpenseOtherShortTermBorrowings,,,,,,,1154000.000,,,,,,,,,,
InterestIncomeExpenseNonoperatingNet,-29163.000,-86789.000,-78162.000,-101806.000,101726.000,-750703.000,-11617000.000,-1336000.000,-1309000.000,-1327000.000,-1270000.000,-1231000.000,-3859000.000,-3386000.000,-3160000.000,-7792000.000,-6210000.000
InterestPaid,,,81127.000,,,,0.000,,,,1073000.000,,,,2932000.000,,
LicensesRevenue,,,,1200000.000,1800000.000,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,11905778.000,,,,84267000.000,,,,-1951000.000,,,,-3589000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,11905778.000,,,,84267000.000,,,,-1951000.000,,,,-3589000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-21.000,,,,-67245000.000,,,,-676000.000,,,,-180000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-21.000,,,,-67245000.000,,,,-676000.000,,,,-180000.000,,
NetCashProvidedByUsedInOperatingActivities,,,-2343958.000,,,,-3281000.000,,,,408000.000,,,,4277000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-1354035.000,,,,-1892000.000,,,,930000.000,,,,4352000.000,,
NetIncomeLoss,-223687.000,-626783.000,-125076.000,58484.000,130128.000,-9188906.000,-21507000.000,693000.000,-1216000.000,4056000.000,742000.000,-607000.000,2645000.000,-3848000.000,1444000.000,-1327000.000,2728000.000
NetIncomeLossAttributableToNoncontrollingInterest,-1254612.000,-815296.000,,,-99624.000,,26000.000,28000.000,57000.000,477000.000,105000.000,92000.000,88000.000,137000.000,118000.000,1876000.000,1623000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,,,,,4049000.000,,1444000.000,,
NonoperatingIncomeExpense,-29163.000,-86789.000,,,,,,,,,,,,,,,
OperatingCostsAndExpenses,,,,,,,1680000.000,16000.000,17000.000,,,,,,,,
OperatingExpenses,3119655.000,2304275.000,1038224.000,986192.000,1147351.000,8640160.000,5365000.000,2294000.000,4487000.000,4699000.000,3750000.000,6436000.000,11015000.000,8605000.000,8676000.000,11925000.000,9960000.000
OperatingIncomeLoss,-2686751.000,-1349500.000,334309.000,242246.000,697915.000,-7812452.000,-3736000.000,2053000.000,1579000.000,5912000.000,2512000.000,567000.000,-1015000.000,9967000.000,4941000.000,8310000.000,13021000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,-69000.000,-20000.000,52000.000,1000.000,-106000.000,17000.000,-930000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,,,,,,,,,,,-69000.000,-20000.000,52000.000,1000.000,-106000.000,17000.000,11000.000
OtherIncome,,,,,,,,106000.000,332000.000,,2000.000,0.000,4000.000,-1000.000,700000.000,0.000,0.000
PaymentsForFees,,,,,,,,0.000,500000.000,,,,,,,,
PaymentsForRepurchaseOfCommonStock,,,,,,,,,,,,,,,660000.000,,
PaymentsOfFinancingCosts,,,,,,,1138000.000,,,,0.000,,,,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,67221000.000,,,,0.000,,,,,,
PaymentsToAcquireIntangibleAssets,,,,,,,,,,,191000.000,,,,113000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,24000.000,,,,485000.000,,,,207000.000,,
ProceedsFromConvertibleDebt,,,13655778.000,,,,0.000,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,,,22350000.000,,,,0.000,,,,,,
ProceedsFromNotesPayable,,,,,,,65000000.000,,,,0.000,,,,,,
ProceedsFromSaleOfIntangibleAssets,,,,,,,,,,,,,,,140000.000,,
ProceedsFromStockOptionsExercised,,,,,,,28000.000,,,,72000.000,,,,13000.000,,
ProceedsFromWarrantExercises,,,,,,,,,,,,,,,58000.000,,
ProfitLoss,-1478299.000,-1442079.000,-125076.000,58484.000,229752.000,-9337392.000,-21481000.000,721000.000,-1159000.000,4533000.000,847000.000,-515000.000,2733000.000,-3711000.000,1562000.000,549000.000,4351000.000
ProvisionForDoubtfulAccounts,,,,,,,250000.000,,,,0.000,,,,63000.000,,
RepaymentsOfNotesPayable,,,,,,,0.000,,,,2000000.000,,,,3000000.000,,
RepaymentsOfRelatedPartyDebt,,,,,,,0.000,,,,,,,,,,
Revenues,2077077.000,2608711.000,1372533.000,1228438.000,1845266.000,827708.000,1629000.000,4453000.000,6398000.000,10611000.000,6264000.000,7003000.000,13180000.000,18571000.000,14317000.000,20235000.000,22981000.000
RoyaltyExpense,,,,226000.000,241000.000,,,,,,,88000.000,,,,300000.000,
