,2011-07-31,2011-10-30,2012-01-29,2012-04-29,2012-07-29,2012-10-28,2013-01-27,2013-04-28,2013-07-28,2013-11-03,2014-02-02,2014-05-04,2014-08-03,2014-11-02,2015-02-01,2015-05-03,2015-08-02,2015-11-01,2016-01-31,2016-05-01,2016-07-31,2016-10-30,2017-01-29,2017-04-30
AccountsPayableCurrent,89922000.000,54772000.000,54140000.000,55485000.000,64169000.000,53031000.000,65568000.000,79432000.000,84790000.000,59210000.000,84878000.000,82673000.000,81977000.000,77779000.000,125628000.000,119624000.000,110945000.000,79143000.000,69937000.000,65697000.000,62987000.000,48906000.000,47435000.000,58205000.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,2743000.000,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,9211000.000,,,,8716000.000,,,,8840000.000,,,,,,
AccountsReceivableNetCurrent,97654000.000,85540000.000,84092000.000,89123000.000,82522000.000,75685000.000,74291000.000,82715000.000,82573000.000,73357000.000,72046000.000,97654000.000,102899000.000,94515000.000,99183000.000,97634000.000,104701000.000,110056000.000,99936000.000,104330000.000,107494000.000,92636000.000,86025000.000,91150000.000
AccruedIncomeTaxesCurrent,,,,,,6989000.000,,,,4754000.000,,,,,,,,,,,,6200000.000,,
AccruedLiabilitiesCurrent,42697000.000,35546000.000,35498000.000,25909000.000,26799000.000,24701000.000,23647000.000,24493000.000,24864000.000,24348000.000,20978000.000,38501000.000,56718000.000,42241000.000,40865000.000,32971000.000,34014000.000,39214000.000,32473000.000,42614000.000,28223000.000,24240000.000,22437000.000,28260000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,972973000.000,,982170000.000,991439000.000,1027763000.000,1024712000.000,1058076000.000,1079897000.000,1064609000.000,1055105000.000,1085700000.000,1069083000.000,1079196000.000,1068699000.000,1119153000.000,1140094000.000,1155115000.000,1169334000.000,1212029000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,27294000.000,10171000.000,8773000.000,8431000.000,2408000.000,15900000.000,23812000.000,11416000.000,10009000.000,26403000.000,17980000.000,30019000.000,31594000.000,21774000.000,5595000.000,14838000.000,-8256000.000,-10573000.000,-28005000.000,-8846000.000,-4936000.000,-7671000.000,-9530000.000,4171000.000
AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,,543117000.000,545019000.000
AdditionalPaidInCapitalCommonStock,485439000.000,486674000.000,488674000.000,490350000.000,491731000.000,493411000.000,494985000.000,496204000.000,497605000.000,498861000.000,500409000.000,495516000.000,496571000.000,520182000.000,521580000.000,522873000.000,524924000.000,526402000.000,529337000.000,538535000.000,539562000.000,541093000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,4271000.000,4055000.000,3890000.000,3946000.000,3836000.000,3902000.000,3513000.000,3468000.000,3449000.000,3541000.000,3297000.000,2621000.000,2719000.000,3078000.000,3406000.000,3419000.000,3375000.000,3301000.000,3228000.000,3296000.000,3281000.000,3901000.000,3908000.000,3796000.000
Assets,876924000.000,817854000.000,819691000.000,839247000.000,847690000.000,849234000.000,867498000.000,880859000.000,879378000.000,885929000.000,870768000.000,1021010000.000,1045426000.000,1029183000.000,1052877000.000,1063194000.000,1046091000.000,1045555000.000,1023350000.000,1001908000.000,1000443000.000,988267000.000,987468000.000,1015571000.000
AssetsCurrent,341563000.000,305207000.000,315655000.000,309895000.000,310754000.000,319794000.000,322440000.000,321377000.000,312267000.000,318466000.000,292113000.000,340811000.000,353837000.000,336492000.000,320503000.000,321622000.000,340566000.000,364114000.000,372980000.000,347227000.000,441421000.000,441586000.000,450538000.000,472455000.000
AssetsFairValueDisclosure,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,,,,800000.000,,,,2500000.000,,,,,,,,,,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,,,,,,,0.500,0.500,0.500,0.500,0.500,0.500,,,,,0.500,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,,,,5700000.000,
CapitalLeaseObligations,,,,,,15175000.000,,,,35717000.000,,,,27186000.000,,,,17615000.000,,,,10067000.000,,
CapitalLeaseObligationsCurrent,,,,,,-4523000.000,,,,-9318000.000,,,,-10381000.000,,,,-7995000.000,,,,5428000.000,,
CapitalLeaseObligationsNoncurrent,,,,,,10652000.000,,,,26399000.000,,,,16805000.000,,,,9620000.000,,,,4639000.000,,
CapitalLeasedAssetsGross,,,,,,21327000.000,,28243000.000,44254000.000,56245000.000,56245000.000,56245000.000,56245000.000,56245000.000,56245000.000,56245000.000,56245000.000,56245000.000,56245000.000,34917000.000,34917000.000,34917000.000,34917000.000,34917000.000
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,18569000.000,,24419000.000,39897000.000,51313000.000,50032000.000,48627000.000,47221000.000,45815000.000,44409000.000,43003000.000,41597000.000,40191000.000,38784000.000,26311000.000,25438000.000,24565000.000,23692000.000,22819000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,16029000.000,,,,37848000.000,,,,28482000.000,,,,18264000.000,,,,10336000.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,4962000.000,,,,10218000.000,,,,11070000.000,,,,8398000.000,,,,5638000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,4228000.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,1907000.000,,,,6108000.000,,,,4698000.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,4580000.000,,,,7076000.000,,,,5168000.000,,,,4698000.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,4580000.000,,,,10218000.000,,,,7546000.000,,,,5168000.000,,,,4698000.000,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,854000.000,,,,2131000.000,,,,1296000.000,,,,649000.000,,,,269000.000,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,2758000.000,,3824000.000,4357000.000,4932000.000,6213000.000,7618000.000,9024000.000,10430000.000,11836000.000,13242000.000,14648000.000,16054000.000,17461000.000,8606000.000,9479000.000,10352000.000,11225000.000,12098000.000
CashAndCashEquivalentsAtCarryingValue,202845000.000,189928000.000,201800000.000,191960000.000,197295000.000,218043000.000,217771000.000,210552000.000,197271000.000,215615000.000,189228000.000,191828000.000,196338000.000,192929000.000,168610000.000,176050000.000,191562000.000,205867000.000,231444000.000,193978000.000,291669000.000,314074000.000,329696000.000,345724000.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,750000.000,750000.000,750000.000,750000.000,750000.000,750000.000,750000.000,750000.000,750000.000,,,,,,,,,,,
