,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,617678.000,656939.000,586608.000,482793.000,438680.000,436051.000,438664.000,452052.000,348499.000
AccountsPayableCurrent,436064.000,473285.000,357815.000,487252.000,531217.000,493723.000,478191.000,660959.000,589206.000,,,,,,,,,
AccountsReceivableNetCurrent,408153.000,492833.000,398788.000,274726.000,375713.000,338242.000,351472.000,574035.000,452237.000,384160.000,371068.000,505073.000,524808.000,314054.000,494658.000,312891.000,486264.000,293358.000
AccountsReceivableRelatedPartiesCurrent,,,,,,30018.000,28942.000,18786.000,20143.000,17089.000,17089.000,14875.000,6159.000,6312.000,11828.000,0.000,0.000,0.000
AccruedLiabilitiesCurrent,209151.000,214381.000,261837.000,202952.000,216550.000,167931.000,186517.000,218117.000,170201.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,3595387.000,3597185.000,3707310.000,3762221.000,3815974.000,3841200.000,3890659.000,3932661.000,3986200.000,3915542.000,3952746.000,3990143.000,4038433.000,3735744.000,3768420.000,3803107.000,3831584.000,3849937.000
AdditionalPaidInCapital,58612644.000,58702918.000,60133077.000,60157237.000,60198054.000,60213599.000,60269551.000,60309660.000,60338115.000,62455820.000,62462206.000,62500703.000,62510789.000,62515856.000,62522045.000,62552922.000,62567140.000,62579558.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,12237.000,0.000,24179.000,,,7296.000,7556.000,289.000,0.000,0.000,0.000,0.000
Assets,2576180.000,2496130.000,2887215.000,2427274.000,2523169.000,2326491.000,2179732.000,2501122.000,2161785.000,2695401.000,2556247.000,2375472.000,2201699.000,2174802.000,2046463.000,1876217.000,1911964.000,1878231.000
AssetsCurrent,1273493.000,1175954.000,1569745.000,1142349.000,1287376.000,1135529.000,1024920.000,1391977.000,1110060.000,1940456.000,1833087.000,1679433.000,1547898.000,1465072.000,1360397.000,1211319.000,1290773.000,1279358.000
CapitalLeaseObligationsCurrent,,,,,,,,,,,,,,,5361.000,5642.000,5938.000,6249.000
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,,,,13198.000,11677.000,10077.000,8394.000
CapitalLeasedAssetsGross,27900.000,27900.000,27900.000,27900.000,27900.000,27900.000,27900.000,27900.000,27900.000,0.000,,,,,,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,,,,,,,,,,,,19337.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,19337.000,22468.000,20307.000,18133.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,6523.000,4349.000,,8697.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,,,725.000,725.000,725.000,0.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,,8697.000,8697.000,8697.000,739.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,8697.000,8697.000,8697.000,8697.000
CapitalLeasesFutureMinimumPaymentsExecutoryCosts,,,,,,,,,,,,,,,,0.000,0.000,0.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,,,,,,5149.000,4292.000,3490.000
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1,,,,,,,,,,,,,,,,22468.000,20307.000,18133.000
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,,,,,,,17319.000,16015.000,14643.000
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,,,,,,2188.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,,,,,,,,,,,3706.000
