,2016-06-30,2016-09-30,2017-03-31
AccretionExpenseIncludingAssetRetirementObligations,,,48000.000
AllocatedShareBasedCompensationExpense,3428000.000,17042000.000,2083000.000
AmortizationOfFinancingCosts,,,645000.000
AmortizationOfIntangibleAssets,15208000.000,15203000.000,15199000.000
BusinessCombinationAcquisitionRelatedCosts,653000.000,16000.000,731000.000
CapitalExpendituresIncurredButNotYetPaid,,,6738000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,17823000.000
ComprehensiveIncomeNetOfTax,10164000.000,4548000.000,26970000.000
CostOfServicesDirectLabor,55285000.000,58517000.000,56288000.000
CostOfServicesExcludingDepreciationDepletionAndAmortization,60560000.000,65175000.000,62974000.000
CostsAndExpenses,119353000.000,132086000.000,126051000.000
DeferredIncomeTaxExpenseBenefit,,,1877000.000
DepreciationDepletionAndAmortization,4811000.000,5218000.000,5575000.000
EarningsPerShareBasic,0.130,0.050,0.300
EarningsPerShareDiluted,0.130,0.050,0.280
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,51000.000
EffectiveIncomeTaxRateContinuingOperations,0.380,0.134,-0.033
GainsLossesOnExtinguishmentOfDebt,-7068000.000,-9349000.000,
GoodwillImpairmentLoss,0.000,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,17569000.000,5294000.000,26114000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,10893000.000,4583000.000,
IncomeLossFromContinuingOperationsPerBasicShare,0.130,0.050,
IncomeLossFromContinuingOperationsPerDilutedShare,0.130,0.050,
IncomeTaxExpenseBenefit,6676000.000,711000.000,-861000.000
IncomeTaxesPaid,,,649000.000
IncreaseDecreaseInAccountsReceivable,,,-5663000.000
IncreaseDecreaseInCustomerDeposits,,,-1871000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,,-29210000.000
IncreaseDecreaseInOtherCurrentAssets,,,2612000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,,247000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,764846.000,3783441.000,3766874.000
InterestExpense,14660000.000,9625000.000,8421000.000
InterestPaid,,,7587000.000
LaborAndRelatedExpense,23176000.000,32496000.000,24693000.000
NetCashProvidedByUsedInFinancingActivities,,,2860000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,2860000.000
NetCashProvidedByUsedInInvestingActivities,,,-9660000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-9660000.000
NetCashProvidedByUsedInOperatingActivities,,,24572000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,24572000.000
NetIncomeLoss,,,26975000.000
NetIncomeLossAvailableToCommonStockholdersBasic,10893000.000,4583000.000,26975000.000
NonoperatingIncomeExpense,-21369000.000,-18861000.000,-7968000.000
OperatingIncomeLoss,38938000.000,24155000.000,34082000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,-84000.000,-49000.000,-62000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxPortionAttributableToParent,-160000.000,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,-645000.000,14000.000,57000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-729000.000,-35000.000,-5000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,-38000.000,-35000.000,-125000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,-24000.000,-21000.000,-76000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,-122000.000,-84000.000,-187000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,-184000.000,-45000.000,-112000.000
OtherCostOfOperatingRevenue,5275000.000,6658000.000,6686000.000
OtherNonoperatingIncomeExpense,359000.000,113000.000,453000.000
OtherOperatingActivitiesCashFlowStatement,,,-303000.000
OtherSellingGeneralAndAdministrativeExpense,14945000.000,13978000.000,16879000.000
PaymentsForRepurchaseOfCommonStock,,,3000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,9660000.000
ProceedsFromStockOptionsExercised,,,7363000.000
RepaymentsOfLongTermDebt,,,4500000.000
Revenues,158291000.000,156241000.000,160133000.000
SalesRevenueNet,158291000.000,156241000.000,160133000.000
SellingGeneralAndAdministrativeExpense,38121000.000,46474000.000,41572000.000
ShareBasedCompensation,,,2083000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,33482000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,,2893.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,35008.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,534262.000
