,2011-09-30,2011-12-31,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndNotesReceivableNet,,,,,,,,,,,,200000.000,100000.000,100000.000,100000.000,200000.000,200000.000,200000.000,200000.000,,
AccountsPayableAndAccruedLiabilitiesCurrent,10605000.000,11316000.000,10214000.000,12044000.000,12382000.000,10665000.000,12403000.000,8370000.000,10020000.000,11308000.000,12689000.000,14396000.000,16757000.000,16838000.000,17914000.000,20030000.000,15226000.000,17645000.000,17772000.000,18139000.000,20711000.000
AccountsReceivableNetCurrent,8967000.000,8172000.000,9122000.000,10579000.000,11904000.000,9643000.000,12135000.000,9739000.000,12371000.000,11485000.000,14125000.000,13101000.000,15491000.000,14722000.000,15371000.000,14223000.000,15412000.000,18969000.000,18363000.000,17508000.000,16398000.000
AccruedIncomeTaxes,,,,,,,,,,,,,,,,3900000.000,,,,,
AccruedIncomeTaxesCurrent,77000.000,445000.000,357000.000,1135000.000,619000.000,786000.000,1105000.000,1072000.000,490000.000,875000.000,1990000.000,523000.000,675000.000,856000.000,1396000.000,237000.000,481000.000,715000.000,950000.000,1360000.000,1502000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,5597000.000,,,,6468000.000,,,,7244000.000,,,,6459000.000,6996000.000,6938000.000,7238000.000,7476000.000,7819000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,,,,,,,,,,,,1098000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1015000.000,-823000.000,-640000.000,-936000.000,-1018000.000,-1390000.000,-1088000.000,-1429000.000,-2042000.000,-1375000.000,-2328000.000,-3325000.000,-4743000.000,-4520000.000,-5697000.000,-5669000.000,-5297000.000,-5218000.000,-5333000.000,-5863000.000,-5775000.000
AdditionalPaidInCapital,7730000.000,7795000.000,7860000.000,8065000.000,8143000.000,8184000.000,16084000.000,16164000.000,16201000.000,16254000.000,16312000.000,18370000.000,18431000.000,18488000.000,22489000.000,23153000.000,23207000.000,23159000.000,23187000.000,23215000.000,23304000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,29000.000,,,,480000.000,,,,600000.000,,,,600000.000,,,,600000.000,
AociTaxAttributableToParent,,,,,,,,,,,,,,,,,,,,-404000.000,
Assets,47105000.000,48838000.000,49638000.000,52178000.000,55603000.000,52873000.000,58554000.000,53861000.000,56542000.000,57860000.000,60308000.000,72838000.000,70911000.000,72024000.000,72577000.000,66939000.000,72399000.000,83458000.000,79928000.000,77408000.000,80084000.000
AssetsCurrent,23712000.000,25429000.000,25748000.000,27522000.000,29312000.000,26777000.000,30890000.000,26145000.000,29387000.000,30546000.000,33756000.000,33979000.000,32421000.000,33742000.000,35150000.000,34869000.000,39265000.000,51189000.000,48779000.000,46188000.000,49139000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,461000.000,457000.000,268000.000,47000.000,,,,,,,,,,,,,,,,,
BankOverdrafts,1050000.000,,1071000.000,,1150000.000,1075000.000,,,1619000.000,866000.000,,,1244000.000,979000.000,1160000.000,1923000.000,2591000.000,3407000.000,1008000.000,1200000.000,964000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,3140000.000,3160000.000,5173000.000,5173000.000,3056000.000,3056000.000,3056000.000,,
CashAndCashEquivalentsAtCarryingValue,624000.000,1398000.000,,467000.000,196000.000,822000.000,3290000.000,425000.000,,58000.000,682000.000,3832000.000,,,,648000.000,159000.000,3452000.000,837000.000,246000.000,235000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,7.000,7.000,,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,640000.000,640000.000,640000.000,690600.000,690600.000,690600.000,680600.000,680600.000,280600.000,280600.000,50600.000,50600.000,50600.000,50600.000,50600.000,50600.000,50600.000,50600.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,,,,,,,,,355267.000,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000
CommonStockSharesIssued,5907255.000,5907255.000,5907255.000,5907255.000,5907255.000,5907255.000,7172255.000,7172255.000,7172255.000,7172255.000,7172255.000,7405962.000,7405962.000,7405962.000,8530962.000,8699712.000,8699712.000,8699712.000,8699712.000,8699712.000,8712712.000
CommonStockSharesOutstanding,5907255.000,5907255.000,5907255.000,5907255.000,5907255.000,5907255.000,7172255.000,7172255.000,7172255.000,7172255.000,7172255.000,7405962.000,7405962.000,7405962.000,8530962.000,8699712.000,8699712.000,8699712.000,8699712.000,8699712.000,8712712.000
CommonStockValue,6000.000,6000.000,6000.000,6000.000,6000.000,6000.000,7000.000,7000.000,7000.000,7000.000,7000.000,7000.000,7000.000,7000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000
DebtAndCapitalLeaseObligations,,,,17130000.000,,,,9313000.000,,,,12022000.000,,,,6265000.000,,,,5629000.000,
DebtIssuanceCostsLineOfCreditArrangementsGross,,,,,,,,,,,,,,,,,,,,245000.000,223000.000
DeferredCompensationArrangementWithIndividualCommonStockReservedForFutureIssuance,,,,320000.000,,,,320000.000,,,,,,,,700000.000,,,,,
DeferredFinanceCostsNet,,,,,,,,300000.000,300000.000,300000.000,300000.000,300000.000,200000.000,300000.000,300000.000,200000.000,200000.000,300000.000,302000.000,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,,,,,,,,,737000.000,,,,920000.000,
DeferredTaxAssetsGross,,,,1263000.000,,,,3554000.000,,,,7596000.000,,,,,,,,116000.000,
DeferredTaxAssetsGrossCurrent,,,,563000.000,,,,1982000.000,,,,472000.000,,,,,,,,,
DeferredTaxAssetsGrossNoncurrent,,,,700000.000,,,,1091000.000,,,,7124000.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,,,,2861000.000,,,,3259000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,563000.000,,,,1982000.000,,,,472000.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,-2215000.000,,,,-728000.000,,,,2861000.000,,,,3259000.000,
DeferredTaxAssetsNet,,,,1263000.000,,,,3073000.000,,,,7596000.000,,,,3894000.000,,,,5659000.000,
DeferredTaxAssetsNetCurrent,249000.000,753000.000,601000.000,563000.000,820000.000,848000.000,792000.000,1982000.000,2188000.000,2581000.000,2953000.000,472000.000,843000.000,1394000.000,2081000.000,,,,,,
DeferredTaxAssetsNetNoncurrent,1037000.000,679000.000,957000.000,700000.000,654000.000,614000.000,577000.000,1091000.000,1067000.000,1062000.000,1064000.000,7124000.000,7083000.000,7099000.000,7687000.000,3642000.000,5033000.000,4783000.000,4737000.000,5659000.000,5588000.000
