,2011-12-31,2012-12-31,2013-12-31
AdjustmentForAmortization,,704000.000,1670000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,17000.000,27000.000
AdvertisingExpense,,1219000.000,2626000.000
AllocatedShareBasedCompensationExpense,,17000.000,27000.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,,2000.000,
AmortizationOfDebtDiscountPremium,348000.000,381000.000,793000.000
AmortizationOfFinancingCosts,1498000.000,1653000.000,2020000.000
AmortizationOfIntangibleAssets,541000.000,503000.000,
BusinessCombinationAcquisitionRelatedCosts,,,1147000.000
CapitalExpendituresIncurredButNotYetPaid,,516000.000,134000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-23208000.000,4137000.000,-29779000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,-33000.000,,
ComprehensiveIncomeNetOfTax,,-7766000.000,30253000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-767000.000,,
CostOfGoodsSoldAmortization,,202000.000,
CostOfRevenue,143270000.000,162177000.000,193728000.000
CurrentForeignTaxExpenseBenefit,3171000.000,1711000.000,1666000.000
CurrentIncomeTaxExpenseBenefit,,,1666000.000
DebtInstrumentIncreaseDecreaseForPeriodNet,,,50000000.000
DebtIssuanceCosts,,-17000.000,2120000.000
DeferredForeignIncomeTaxExpenseBenefit,-271000.000,39000.000,29000.000
DeferredIncomeTaxExpenseBenefit,,,29000.000
DefinedBenefitPlanCurtailments,,1325000.000,
DefinedBenefitPlanRecognizedNetGainLossDueToCurtailments,,1325000.000,
DepreciationAndAmortization,,4891000.000,4606000.000
DepreciationDepletionAndAmortization,5476000.000,5696000.000,6359000.000
DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsDeclared,,,2900000.000
DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsPaid,,,6370000.000
DistributionMadeToMemberOrLimitedPartnerCashDistributionsPaid,12889000.000,3343000.000,
EffectOfExchangeRateOnCashAndCashEquivalents,209000.000,79000.000,-606000.000
EffectiveIncomeTaxRateContinuingOperations,,,0.062
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,0.002
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,-0.019
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,0.010
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseMealsAndEntertainment,,,0.001
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,,,0.000
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,-0.001
ForeignCurrencyTransactionGainLossRealized,,155000.000,197000.000
ForeignIncomeTaxExpenseBenefitContinuingOperations,,1750000.000,
GainLossOnSaleOfPropertyPlantEquipment,12000.000,-4000.000,-205000.000
GeneralAndAdministrativeExpense,13098000.000,14285000.000,15297000.000
