,2011-12-31,2012-12-31
AdjustmentsToAdditionalPaidInCapitalOther,,4231000000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,876000000.000,1131000000.000
AllocatedShareBasedCompensationExpense,,1500000000.000
AllowanceForLoanAndLeaseLossesAdjustmentsNet,,0.000
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,-51000000.000
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,-50000000.000
AllowanceForLoanAndLeaseLossesWriteOffs,,14000000.000
AmortizationOfIntangibleAssets,,307000000.000
AssetManagementFees,5203000000.000,5427000000.000
AvailableForSaleSecuritiesGrossRealizedGains,,5000000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,0.000
BrokerageCommissionsRevenue,5698000000.000,5079000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-3489000000.000,-822000000.000
CommunicationsAndInformationTechnology,1771000000.000,1588000000.000
ComprehensiveIncomeNetOfTax,-1729000000.000,-2000000.000
CostsAndExpensesRelatedParty,2320000000.000,1798000000.000
CurrentFederalTaxExpenseBenefit,,-110000000.000
CurrentForeignTaxExpenseBenefit,,210000000.000
CurrentIncomeTaxExpenseBenefit,,237000000.000
CurrentStateAndLocalTaxExpenseBenefit,,137000000.000
DeferredFederalIncomeTaxExpenseBenefit,,-2743000000.000
DeferredForeignIncomeTaxExpenseBenefit,,681000000.000
DeferredIncomeTaxExpenseBenefit,3081000000.000,-2785000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-723000000.000
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation1,,26000000.000
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents1,,2000000.000
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnAccumulatedPostretirementBenefitObligation,,31000000.000
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnServiceAndInterestCostComponents,,2000000.000
DepreciationAmortizationAndAccretionNet,731000000.000,576000000.000
DividendsPreferredStock,0.000,0.000
DividendsPreferredStockCash,,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,-516000000.000,-4000000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350
EffectiveIncomeTaxRateReconciliationDeductions,,-0.346
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,0.845
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,0.000
