,2013-03-31,2013-06-30,2013-09-30
AmortizationOfDeferredCharges,424.000,424.000,424.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-130528.000,,
EquityMethodInvestmentOtherThanTemporaryImpairment,48485.000,,
GainLossOnDispositionOfProperty,0.000,0.000,-146070.000
GainsLossesOnSalesOfInvestmentRealEstate,0.000,,
GeneralAndAdministrativeExpense,71585.000,90816.000,46371.000
ImpairmentLossesRelatedToRealEstatePartnerships,48485.000,0.000,0.000
InterestAndOtherIncome,1318.000,731.000,3377.000
InvestmentsInAndAdvancesToAffiliatesAtFairValuePeriodIncreaseDecrease,0.000,,
NetCashProvidedByUsedInInvestingActivities,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,
NetCashProvidedByUsedInOperatingActivities,-130528.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-130528.000,,
NetIncomeLoss,-147655.000,-221873.000,-149996.000
NetIncomeLossAllocatedToGeneralPartners,-2230.000,-3351.000,-2265.000
NetIncomeLossAllocatedToLimitedPartners,-143225.000,-215217.000,-145496.000
OperatingExpenses,207494.000,215328.000,133795.000
OwnedPropertyManagementCosts,75000.000,75000.000,75000.000
PartnersCapitalAccountUnitsSoldInPublicOffering,60000.000,,
ProceedsFromDistributionsReceivedFromRealEstatePartnerships,,,0.000
ProceedsFromDivestitureOfRealEstatePartnership,0.000,0.000,
ProfessionalFees,12000.000,49088.000,12000.000
WeightedAverageLimitedPartnershipUnitsOutstanding,59882.000,,
