,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AssetImpairmentCharges,,,,,,1516338.000,31175.000
CashAndCashEquivalentsPeriodIncreaseDecrease,108531.000,,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,-75398.000,,,,,,
CostOfGoodsAndServicesSold,779319.000,1273062.000,651211.000,971663.000,1319406.000,931556.000,956228.000
DeferredFederalIncomeTaxExpenseBenefit,,,,,-208.000,,
DeferredIncomeTaxExpenseBenefit,-4191.000,,,,,513430.000,
Depreciation,32347.000,,,,32804.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,-18044.000,,-15572.000,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,-6135.000,,-5294.000,,,,
EarningsPerShareBasic,-0.050,,-0.120,,-0.340,-0.960,-0.070
EarningsPerShareDiluted,-0.050,,-0.120,,-0.340,-0.960,-0.070
GrossProfit,635899.000,819305.000,833896.000,649509.000,-159570.000,563574.000,686880.000
IncomeLossFromContinuingOperations,-108346.000,4471.000,-276193.000,-480047.000,-785372.000,-2234115.000,-168196.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-164161.000,6775.000,-418475.000,-334688.000,-785372.000,-1720685.000,-168196.000
IncomeLossFromContinuingOperationsPerBasicShare,-0.050,,-0.120,,-0.340,-0.960,-0.070
IncomeLossFromContinuingOperationsPerDilutedShare,-0.050,,-0.120,,-0.340,-0.960,-0.070
IncomeLossFromDiscontinuedOperationsNetOfTax,-11909.000,,-10278.000,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.000,,,,0.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.000,,,,0.000,,
IncomeTaxExpenseBenefit,-55815.000,2304.000,-142282.000,145359.000,,513430.000,
IncreaseDecreaseInAccountsPayable,90646.000,,,,-103975.000,,
IncreaseDecreaseInAccountsReceivable,-335698.000,,,,-465576.000,,
IncreaseDecreaseInAccruedLiabilities,150468.000,,,,66091.000,,
IncreaseDecreaseInDeferredRevenue,-2355.000,,,,144881.000,,
IncreaseDecreaseInIncomeTaxesReceivable,56579.000,,,,,,
IncreaseDecreaseInInventories,130683.000,,,,128561.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-44142.000,,,,-3103.000,,
InterestIncomeExpenseNonoperatingNet,38292.000,,,,17319.000,34448.000,-815.000
InventoryWriteDown,,,,,600000.000,,
InvestmentIncomeNonoperating,,29585.000,23759.000,,,,
NetCashProvidedByUsedInInvestingActivities,-185284.000,,,,-46304.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-185284.000,,,,-46304.000,,
NetCashProvidedByUsedInOperatingActivities,293815.000,,,,315242.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,293815.000,,,,315242.000,,
NetIncomeLoss,-120255.000,4471.000,-286471.000,-480047.000,-785372.000,-2234115.000,-168196.000
NonoperatingIncomeExpense,44772.000,34456.000,32381.000,26522.000,86290.000,10507.000,7948.000
OperatingExpenses,844832.000,846986.000,1284752.000,1010719.000,712092.000,2294766.000,863024.000
OperatingIncomeLoss,-208933.000,-27681.000,-450856.000,-361210.000,-871662.000,-1731192.000,-176144.000
OtherNonoperatingIncome,6480.000,4871.000,8622.000,,,,
OtherNonoperatingIncomeExpense,,,,,68971.000,-23941.000,8763.000
PaymentsToAcquireNotesReceivable,148034.000,,,,46304.000,,
PaymentsToAcquirePropertyPlantAndEquipment,37250.000,,,,,,
ResearchAndDevelopmentExpense,99462.000,127398.000,171075.000,105408.000,174096.000,184876.000,172553.000
Revenues,1415218.000,2092367.000,1485107.000,1621172.000,1159836.000,1495130.000,1643108.000
SalesRevenueNet,1415218.000,2092367.000,1485107.000,1621172.000,1159836.000,1495130.000,1643108.000
SellingGeneralAndAdministrativeExpense,745370.000,719588.000,1113677.000,905311.000,537996.000,593552.000,659296.000
ShareBasedCompensation,18066.000,,,,20903.000,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,,513430.000,
WeightedAverageNumberOfDilutedSharesOutstanding,2311124.000,2313569.000,2315080.000,-4632016.000,2311559.000,2322578.000,2325795.000
WeightedAverageNumberOfSharesOutstandingBasic,2311124.000,2313569.000,2315080.000,-4632016.000,2311559.000,2322578.000,2325795.000
