,2011-04-01,2011-07-01,2011-09-30,2011-12-30,2012-03-30,2012-06-29,2012-09-28,2012-12-28,2013-03-29,2013-06-28,2013-09-27,2013-12-27,2014-03-28,2014-06-27,2014-10-03,2015-01-02,2015-04-03,2015-07-03,2015-10-02,2016-01-01,2016-04-01,2016-07-01,2016-09-30,2016-12-30,2017-03-31
AccountsPayableCurrent,1778000000.000,2063000000.000,1674000000.000,1461000000.000,2172000000.000,2286000000.000,1808000000.000,1685000000.000,1698000000.000,1690000000.000,1683000000.000,1577000000.000,1345000000.000,1549000000.000,1740000000.000,1736000000.000,1683000000.000,1540000000.000,1890000000.000,1759000000.000,1504000000.000,1517000000.000,1568000000.000,1631000000.000,1591000000.000
AccountsReceivableGrossCurrent,,1505000000.000,,,,2329000000.000,,,,1678000000.000,,,,1741000000.000,,,,1744000000.000,,,,1327000000.000,,,
AccountsReceivableNetCurrent,1394000000.000,1495000000.000,1449000000.000,1627000000.000,2478000000.000,2319000000.000,1684000000.000,1648000000.000,1562000000.000,1670000000.000,1618000000.000,1615000000.000,1633000000.000,1729000000.000,1909000000.000,1829000000.000,1769000000.000,1735000000.000,1522000000.000,1398000000.000,1250000000.000,1318000000.000,1307000000.000,1211000000.000,1156000000.000
AccruedIncomeTaxesCurrent,14000000.000,14000000.000,12000000.000,,,,,,,,,,,,,,,,,,,,,,
AccruedIncomeTaxesNoncurrent,68000000.000,67000000.000,73000000.000,75000000.000,80000000.000,84000000.000,87000000.000,84000000.000,87000000.000,87000000.000,93000000.000,103000000.000,90000000.000,90000000.000,87000000.000,33000000.000,34000000.000,33000000.000,26000000.000,27000000.000,28000000.000,14000000.000,11000000.000,13000000.000,16000000.000
AccruedLiabilitiesCurrent,419000000.000,438000000.000,469000000.000,438000000.000,499000000.000,531000000.000,516000000.000,473000000.000,451000000.000,407000000.000,439000000.000,455000000.000,453000000.000,405000000.000,466000000.000,658000000.000,483000000.000,412000000.000,508000000.000,486000000.000,477000000.000,444000000.000,713000000.000,682000000.000,683000000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,682000000.000,683000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,5059000000.000,5138000000.000,5289000000.000,5462000000.000,5620000000.000,5736000000.000,5858000000.000,6013000000.000,6133000000.000,6275000000.000,6437000000.000,6599000000.000,6742000000.000,6843000000.000,6979000000.000,7108000000.000,7221000000.000,7352000000.000,7499000000.000,7615000000.000,7643000000.000,7724000000.000,7805000000.000,7787000000.000,7798000000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,,-2000000.000,-2000000.000,-2000000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,,,1000000.000,-1000000.000,0.000,-1000000.000,-4000000.000,-8000000.000,-4000000.000,1000000.000,-1000000.000,,,-1000000.000,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,,,-10000000.000,9000000.000,9000000.000,10000000.000,10000000.000,10000000.000,10000000.000,15000000.000,14000000.000,14000000.000,14000000.000,7000000.000,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,,,5000000.000,5000000.000,9000000.000,9000000.000,-1000000.000,-7000000.000,-19000000.000,-16000000.000,-16000000.000,-19000000.000,-14000000.000,-17000000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2000000.000,-6000000.000,-20000000.000,-13000000.000,-9000000.000,-9000000.000,17000000.000,18000000.000,7000000.000,-13000000.000,-6000000.000,-7000000.000,-2000000.000,-2000000.000,-15000000.000,-25000000.000,-33000000.000,-30000000.000,-30000000.000,-32000000.000,-28000000.000,-25000000.000,-24000000.000,-33000000.000,-27000000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,536000000.000,536000000.000,536000000.000,583000000.000,583000000.000,583000000.000,583000000.000,583000000.000,627000000.000,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,3980000000.000,,,,4950000000.000,,,,,,,,5511000000.000,,,,5734000000.000,,,,5929000000.000,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,10000000.000,,,,10000000.000,,,,8000000.000,,,,12000000.000,,,,9000000.000,,,,9000000.000,,,
Assets,8280000000.000,9225000000.000,8732000000.000,9171000000.000,10064000000.000,10106000000.000,9522000000.000,8742000000.000,8743000000.000,9243000000.000,9345000000.000,8890000000.000,8659000000.000,9492000000.000,9765000000.000,10814000000.000,10036000000.000,9845000000.000,9079000000.000,8796000000.000,8374000000.000,8252000000.000,8495000000.000,8561000000.000,9739000000.000
AssetsCurrent,5504000000.000,6425000000.000,5998000000.000,5400000000.000,6368000000.000,6310000000.000,5749000000.000,5017000000.000,4987000000.000,5412000000.000,5625000000.000,5289000000.000,5151000000.000,5777000000.000,5583000000.000,6632000000.000,5831000000.000,5568000000.000,4882000000.000,3931000000.000,3600000000.000,3533000000.000,3928000000.000,4140000000.000,5460000000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,2333000000.000,1906000000.000,2770000000.000,2196000000.000,2076000000.000,477000000.000,383000000.000,716000000.000,768000000.000,1089000000.000,819000000.000,1717000000.000
AvailableForSaleSecurities,,,,,,,476000000.000,489000000.000,476000000.000,480000000.000,489000000.000,46000000.000,1960000000.000,2333000000.000,1906000000.000,2770000000.000,2196000000.000,,477000000.000,383000000.000,716000000.000,,1089000000.000,819000000.000,1717000000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainLossBeforeTax,,,,,,,,,,,,,,,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000
