,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AdministrativeFeesExpense,,,,,9172.000,,,,,,,,,,
AdvertisingExpense,,529.000,145.000,,,,,,,,,,,,
BusinessDevelopment,,,,,17051.000,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-30.000,,,,-10301.000,,,,39927.000,,,,30.000,,
Depreciation,,146736.000,,,84842.000,,,,84797.000,,,,84797.000,84797.000,81042.000
DepreciationAndAmortization,,,,,84842.000,,,,84797.000,,,,84797.000,,
DepreciationDepletionAndAmortization,,,101097.000,,84842.000,84842.000,84842.000,84663.000,84797.000,92006.000,84798.000,84796.000,84797.000,84797.000,81042.000
DirectOperatingCosts,,,0.000,,9120.000,,,,7935.000,8225.000,2681.000,200.000,450.000,1000.000,325.000
EarningsPerShareBasic,0.000,-0.010,0.000,0.000,-0.000,-0.010,-0.010,0.000,-0.010,-0.020,0.000,0.000,-0.010,-0.010,-0.010
EmployeeBenefitsAndShareBasedCompensation,,,,,,,,,0.000,,,,0.000,,
GainLossRelatedToLitigationSettlement,,,,,,6694.000,-497.000,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,,-149765.000
GeneralAndAdministrativeExpense,30.000,41188.000,-21466.000,75954.000,6169.000,15246.000,6869.000,6653.000,19022.000,17165.000,10060.000,8119.000,4596.000,18705.000,22436.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,,,,,,,,,,169624.000,136000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,-99745.000,,-96274.000,-269755.000,-162884.000,-101214.000,-153695.000,,,,,,
IncomeTaxExpenseBenefit,0.000,,,,,,,,,,,,,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,36000.000,,,,58000.000,,,,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,-33000.000,,,,-52000.000,,,,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,,,-3000.000,,,,-6000.000,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,-3769.000,,,,3825.000,,,,2400.000,,
IncreaseDecreaseInAccountsReceivable,,,,,-1000.000,,,,,,,,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,0.000,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpensesOther,-3000.000,,,,,,,,,,,,,,
InterestExpense,,,,,,,,,,,,,,,3876.000
InterestExpenseRelatedParty,,,,,,,,,,,,,,,70828.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,,,311000.000,,,,,
NetCashProvidedByUsedInFinancingActivities,3000.000,,,,,,,,105000.000,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,3000.000,,,,,,,,105000.000,,,,,,
NetCashProvidedByUsedInOperatingActivities,-3030.000,,,,-10301.000,,,,-65073.000,,,,30.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3030.000,,,,-10301.000,,,,-65073.000,,,,30.000,,
NetIncomeLoss,-6030.000,-211317.000,-99745.000,-26485.000,-96274.000,-263061.000,-163381.000,-101214.000,-153695.000,-429812.000,-98572.000,-151467.000,-256791.000,-234251.000,-366937.000
OperatingCostsAndExpenses,,,,,93015.000,,,,,,,,,,
OperatingExpenses,6030.000,216317.000,120979.000,213383.000,102028.000,291380.000,186509.000,125814.000,164645.000,430162.000,102272.000,155367.000,267066.000,245051.000,153768.000
OperatingIncomeLoss,-6030.000,-211317.000,,,,,,,,-429812.000,-98572.000,,-256791.000,-234251.000,-142468.000
ProceedsFromIssuanceOfCommonStock,,,,,,,,,105000.000,,,,,,
ProceedsFromRelatedPartyDebt,3000.000,,,,6000.000,,,,,,,,,,
ProfessionalFees,6000.000,28393.000,17266.000,-7024.000,1897.000,3642.000,4900.000,31998.000,52891.000,1766.000,4733.000,6674.000,7599.000,4549.000,49965.000
ProvisionForDoubtfulAccounts,,,,,-100.000,,,,,,,,,,
ResearchAndDevelopmentExpense,,0.000,,,,,,,,,,,,,
Revenues,,,21234.000,,16150.000,,,,,350.000,3700.000,,10275.000,10800.000,11300.000
SalesRevenueGoodsNet,0.000,5000.000,21234.000,186898.000,5754.000,21625.000,23625.000,24600.000,10950.000,,,,,,
SalesRevenueNet,,,21234.000,,16150.000,,,,,350.000,3700.000,,10275.000,10800.000,11300.000
ShareBasedCompensation,,,,,,114500.000,60000.000,,,,,,,,
ShareBasedGoodsAndNonemployeeServicesTransactionTaxBenefit,,,,,4000.000,,,,,,,,,,
StockIssuedDuringPeriodSharesAcquisitions,,,,,4000.000,,,,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,3000000.000,27710056.000,27725000.000,-31902511.000,27741956.000,27811961.000,27880500.000,-55577961.000,28121324.000,28361557.000,28462470.000,-56582385.000,28576951.000,28635840.000,28789451.000
