,2011-04-01,2011-07-01
AccountsPayableCurrent,67493000.000,110156000.000
AccruedIncomeTaxesCurrent,15757000.000,5172000.000
AccruedLiabilitiesCurrent,67940000.000,59594000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,-6335000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,15392000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,9450000.000,9254000.000
AdditionalPaidInCapitalCommonStock,319394000.000,328503000.000
AllowanceForDoubtfulAccountsReceivableCurrent,11591000.000,7577000.000
Assets,884421000.000,870019000.000
AssetsCurrent,712725000.000,690608000.000
CashAndCashEquivalentsAtCarryingValue,265271000.000,233800000.000
DeferredTaxAssetsNetCurrent,21195000.000,19343000.000
DeferredTaxAssetsNetNoncurrent,10395000.000,10148000.000
DeferredTaxLiabilitiesCurrent,0.000,0.000
DerivativeFairValueOfDerivativeAsset,,586000.000
DerivativeFairValueOfDerivativeLiability,,7382000.000
DerivativeInstrumentsAndHedges,5000.000,51000.000
DerivativeInstrumentsAndHedgesLiabilities,4416000.000,6870000.000
EmployeeRelatedLiabilitiesCurrent,23385000.000,30262000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,7540000.000
ForeignCurrencyContractAssetFairValueDisclosure,,94000.000
ForeignCurrencyContractsLiabilityFairValueDisclosure,,71000.000
Goodwill,38958000.000,38958000.000
GoodwillGross,,44353000.000
GoodwillImpairedAccumulatedImpairmentLoss,,5395000.000
IntangibleAssetsNetExcludingGoodwill,34590000.000,33630000.000
InventoryFinishedGoodsNetOfReserves,,237182000.000
InventoryNet,186862000.000,251720000.000
InventoryRawMaterials,,12827000.000
InventoryWorkInProcess,,1711000.000
LiabilitiesAndStockholdersEquity,884421000.000,870019000.000
LiabilitiesCurrent,178991000.000,212054000.000
LiabilitiesNoncurrent,34699000.000,38858000.000
NotionalAmountOfForeignCurrencyCashFlowHedgeDerivatives,,198364000.000
NotionalAmountOfForeignCurrencyDerivativePurchaseContracts,,-19194000.000
NotionalAmountOfForeignCurrencyDerivativeSaleContracts,,68725000.000
NotionalAmountOfForeignCurrencyDerivatives,,49531000.000
OtherAssetsNoncurrent,17048000.000,18264000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010
PreferredStockSharesAuthorized,2000000.000,2000000.000
PreferredStockSharesIssued,0.000,0.000
PreferredStockValue,0.000,0.000
PrepaidExpenseCurrent,33002000.000,32748000.000
PrepaidTaxes,27898000.000,36245000.000
PropertyPlantAndEquipmentNet,70705000.000,78411000.000
ReceivablesNetCurrent,178492000.000,116701000.000
RetainedEarningsAccumulatedDeficit,1089276000.000,1069170000.000
StockholdersEquity,670731000.000,619107000.000
TreasuryStockValue,748263000.000,788697000.000
