,2011-06-30,2011-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,218000.000,208000.000
AccountsReceivableNetCurrent,408000.000,250000.000
AccruedIncomeTaxesCurrent,25000.000,6000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2486000.000,2541000.000
AdditionalPaidInCapitalCommonStock,26605000.000,26613000.000
AllowanceForDoubtfulAccountsReceivableCurrent,42000.000,0.000
Assets,2368000.000,2190000.000
AssetsCurrent,2126000.000,1987000.000
CashAndCashEquivalentsAtCarryingValue,1350000.000,1383000.000
CommonStockParOrStatedValuePerShare,0.010,0.010
CommonStockSharesAuthorized,25000000.000,25000000.000
CommonStockSharesIssued,2768708.000,2768708.000
CommonStockSharesOutstanding,2226553.000,2226553.000
CommonStockValue,27000.000,27000.000
EmployeeRelatedLiabilitiesCurrent,230000.000,230000.000
IncomeTaxesReceivable,99000.000,90000.000
Liabilities,483000.000,948000.000
LiabilitiesAndStockholdersEquity,2368000.000,2190000.000
LiabilitiesCurrent,483000.000,444000.000
NotesPayableCurrent,10000.000,
NotesPayableRelatedPartiesNoncurrent,,500000.000
OtherAssetsCurrent,211000.000,166000.000
PropertyPlantAndEquipmentNet,242000.000,203000.000
RetainedEarningsAccumulatedDeficit,-5707000.000,-6358000.000
StockholdersEquity,,1242000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1885000.000,1242000.000
TreasuryStockShares,542155.000,542155.000
TreasuryStockValue,19040000.000,19040000.000
UnbilledReceivablesCurrent,58000.000,98000.000
