,2011-02-28,2011-05-31,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29
AccountsReceivableFromSecuritization,,,,,,,,,,,,109315000.000,,,,,,,,,
AccountsReceivableNet,,,,53977000.000,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,76795000.000,,,,78990000.000,,,,83792000.000,,,,87931000.000,,,,78351000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,-187000.000,39000.000,
AdditionalPaidInCapitalCommonStock,2321800000.000,2326968000.000,2332374000.000,2341079000.000,2354433000.000,2363870000.000,2378574000.000,2421941000.000,2436078000.000,2396074000.000,2411675000.000,2721246000.000,2730647000.000,2199138000.000,2223001000.000,2239704000.000,2250236000.000,2261951000.000,2290084000.000,2305560000.000,2341502000.000
Assets,8580484000.000,8699229000.000,8724018000.000,9154671000.000,8867494000.000,9351209000.000,9718500000.000,10362206000.000,10432269000.000,10494157000.000,11015593000.000,11273247000.000,11526788000.000,11994626000.000,12290077000.000,12958267000.000,13120645000.000,13895459000.000,14169375000.000,14419509000.000,14195188000.000
AvailableForSaleSecurities,,,,,,,,0.000,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,1206586000.000,1131454000.000,927331000.000,1163604000.000,922906000.000,829382000.000,845158000.000,1310743000.000,1242116000.000,891677000.000,571770000.000,970505000.000,874298000.000,960239000.000,833513000.000,1281814000.000,818430000.000,920157000.000,805294000.000,1158445000.000,720459000.000
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYield,,,252071000.000,,,,,,,,,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,0.020,0.028,,,,,,,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,,170973000.000,,,,137925000.000,,,,136573000.000,,,,180790000.000,
DeferredTaxAssetsEquityMethodInvestments,,,,,,,,,,,,1012000.000,,,,24843000.000,,,,10407000.000,
DeferredTaxAssetsGross,,,,752039000.000,,,,727328000.000,,,,527429000.000,,,,458431000.000,,,,527460000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,467561000.000,,,,376799000.000,,,,313829000.000,,,,340725000.000,
DeferredTaxAssetsNet,,,,175149000.000,,403600000.000,422400000.000,638534000.000,475300000.000,500024000.000,439200000.000,514724000.000,337574000.000,279971000.000,313194000.000,450402000.000,286100000.000,311400000.000,335200000.000,521515000.000,315704000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,461700000.000,,,,452427000.000,279700000.000,220548000.000,182644000.000,231735000.000,55675000.000,2392000.000,2361000.000,115850000.000,2000000.000,2000000.000,1900000.000,122573000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,,,173500000.000,166817000.000,162558000.000,143616000.000,139887000.000,129605000.000,120999000.000,113844000.000,111000000.000,99700000.000,88400000.000,120671000.000,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,,,,,,,,,,,,,,2032000.000,,,,,
DeferredTaxAssetsOther,,,,40726000.000,,,,27570000.000,,,,29017000.000,,,,32904000.000,,,,45725000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,96071000.000,,,,98076000.000,,,,125756000.000,,,,158858000.000,,,,197980000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,,96665000.000,,,,82710000.000,,,,68170000.000,,,,59208000.000,,,,58902000.000,
