,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,216143.000,609884.000,949413.000,934208.000
AccruedBonusesCurrent,130900.000,173256.000,,38807.000
AccruedLiabilitiesCurrent,187185.000,232352.000,240073.000,212158.000
AccruedProfessionalFeesCurrent,26750.000,,111249.000,
AccruedVacationCurrent,22009.000,21571.000,28324.000,31611.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,837.000,2315.000,3793.000,5495.000
AdditionalPaidInCapitalCommonStock,6798736.000,7121721.000,7369437.000,7644117.000
Assets,3152775.000,1985946.000,870419.000,1094098.000
AssetsCurrent,3139169.000,1966468.000,741170.000,1072499.000
CashAndCashEquivalentsAtCarryingValue,3022845.000,1788650.000,585680.000,905656.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,5.120
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,13310000.000,13310000.000,13330811.000,13331211.000
CommonStockSharesOutstanding,13310000.000,13310000.000,13330811.000,13331211.000
CommonStockValue,13310.000,13310.000,13331.000,13331.000
DeferredOfferingCosts,,,111249.000,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,25466.000,
DeferredTaxAssetsGrossNoncurrent,,,3164025.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,2795050.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,6432797.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,91535.000,
DeferredTaxAssetsTaxDeferredExpense,,,39746.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,199921.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,12307.000,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,3164025.000,
Liabilities,,,,5408573.000
LiabilitiesAndStockholdersEquity,3152775.000,1985946.000,870419.000,1094098.000
LiabilitiesCurrent,403328.000,842236.000,1189486.000,
OtherAccruedLiabilitiesCurrent,7526.000,25.000,28000.000,28000.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,422838.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,422838.000
PrepaidExpenseAndOtherAssetsCurrent,116324.000,177818.000,155490.000,141843.000
PrepaidInsurance,45824.000,40222.000,35947.000,14762.000
PropertyPlantAndEquipmentGross,14443.000,21793.000,21793.000,27094.000
PropertyPlantAndEquipmentNet,13606.000,19478.000,18000.000,21599.000
RetainedEarningsAccumulatedDeficit,-4062599.000,-5991321.000,-7701835.000,-11971923.000
SecurityDeposit,47375.000,48350.000,48350.000,20850.000
StockholdersEquity,2749447.000,1143710.000,-319067.000,-4314475.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,-4314475.000
Supplies,23125.000,89246.000,71193.000,106231.000
