,2011-04-30,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-02-02,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03
AccountsPayableCurrent,46755000.000,45862000.000,63990000.000,66664000.000,52058000.000,48973000.000,53019000.000,53782000.000,41333000.000,40434000.000,40572000.000,32946000.000,47696000.000
AccountsReceivableNetCurrent,14449000.000,13453000.000,12789000.000,15906000.000,19309000.000,22613000.000,17869000.000,10644000.000,21073000.000,18031000.000,17238000.000,13592000.000,18278000.000
AccruedAdvertisingCurrent,,,,6702000.000,,,,21749000.000,,,,16562000.000,
AccruedIncomeTaxesCurrent,,,,2330000.000,,,,0.000,,,,13648000.000,
AccruedLiabilitiesCurrent,76370000.000,80255000.000,93816000.000,92937000.000,83297000.000,90050000.000,97564000.000,104639000.000,97528000.000,97795000.000,97035000.000,115023000.000,98137000.000
AccruedLiabilitiesForUnredeeemedGiftCards,,,,17805000.000,,,,19985000.000,,,,22232000.000,
AccruedRentCurrent,,,,10238000.000,,,,10669000.000,,,,10044000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,177810000.000,,,,203694000.000,,,,229480000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,78000.000,78000.000,78000.000,-131000.000,-131000.000,-131000.000,-131000.000,-191000.000,-191000.000,-191000.000,-191000.000,-64000.000,-63000.000
AdditionalPaidInCapital,,90588000.000,91259000.000,91766000.000,92007000.000,93050000.000,93447000.000,94757000.000,95054000.000,95153000.000,95487000.000,95825000.000,96256000.000
AdditionalPaidInCapitalCommonStock,87478000.000,,,,,,,,,,,,
Assets,684947000.000,711902000.000,760565000.000,813612000.000,802632000.000,828965000.000,855725000.000,894847000.000,881447000.000,893914000.000,907581000.000,935738000.000,892503000.000
AssetsCurrent,552413000.000,578369000.000,614196000.000,668929000.000,659681000.000,685853000.000,703403000.000,742189000.000,729426000.000,737839000.000,751877000.000,786474000.000,741245000.000
CashAndCashEquivalentsAtCarryingValue,83465000.000,92691000.000,115440000.000,87230000.000,30371000.000,58698000.000,28932000.000,71288000.000,30878000.000,43305000.000,85023000.000,305531000.000,338420000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,200.000,,,,,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,0.010,,,,,
CommonStockValue,275000.000,277000.000,277000.000,277000.000,277000.000,278000.000,278000.000,279000.000,279000.000,279000.000,279000.000,279000.000,279000.000
DeferredCompensationArrangementWithIndividualRecordedLiability,,,,2500000.000,,,,2800000.000,,,,3000000.000,
DeferredRentCreditNoncurrent,49754000.000,48895000.000,48808000.000,47600000.000,46073000.000,44642000.000,46158000.000,45531000.000,43811000.000,43026000.000,43178000.000,41296000.000,40469000.000
DeferredTaxAssetsLiabilitiesNet,,,,-20452000.000,,,,-21719000.000,,,,-12977000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,,,,25406000.000
DeferredTaxAssetsNet,,,,20986000.000,,,,20154000.000,,,,23010000.000,
DeferredTaxAssetsOther,,,,338000.000,,,,352000.000,,,,345000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,9595000.000,,,,10117000.000,,,,16511000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,11053000.000,,,,9685000.000,,,,6154000.000,
DeferredTaxLiabilities,,,,41438000.000,,,,41873000.000,,,,35987000.000,
DeferredTaxLiabilitiesCurrent,5301000.000,5303000.000,4793000.000,8479000.000,8483000.000,8485000.000,8472000.000,11928000.000,11916000.000,11920000.000,11848000.000,1819000.000,0.000
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts,,,,16491000.000,,,,20278000.000,,,,16616000.000,
DeferredTaxLiabilitiesNoncurrent,4540000.000,5271000.000,7771000.000,11973000.000,11314000.000,11184000.000,11065000.000,9791000.000,9261000.000,8747000.000,9189000.000,11158000.000,9463000.000
DeferredTaxLiabilitiesOther,,,,1583000.000,,,,1767000.000,,,,1714000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,23364000.000,,,,19828000.000,,,,17657000.000,
EmployeeRelatedLiabilitiesCurrent,,,,26184000.000,,,,19485000.000,,,,19961000.000,
EquityMethodInvestmentOwnershipPercentage,,,,0.200,,,,,,,,,
HeldToMaturitySecuritiesCurrent,168954000.000,176975000.000,124626000.000,240252000.000,233564000.000,233509000.000,246485000.000,305833000.000,289852000.000,289873000.000,254922000.000,139969000.000,0.000
InventoryFinishedGoods,245771000.000,256570000.000,314583000.000,,332832000.000,332404000.000,366415000.000,,348570000.000,350266000.000,358569000.000,,319056000.000
