,2011-09-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,102908.000,,,,355336.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,4875000000.000,,,,4875118537.000,,,,,,7212723.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,10000.000,,,,-52000.000,,3747424.000,,,,-355402.000
ComprehensiveIncomeNetOfTax,,,,,,,,-739361.000,-502620.000,-503226.000,-563603.000,-655823.000
CostsAndExpenses,17344000.000,,,,,,,,,,,
DebtorReorganizationItemsGainLossOnSettlementOfOtherClaimsNet1,,0.000,0.000,0.000,0.000,,,,,,,
DebtorReorganizationItemsLegalAndAdvisoryProfessionalFees,,0.000,0.000,0.000,0.000,,,,,,,
Depreciation,,,,,,,,82.000,,,,917.000
DepreciationAndAmortization,233000.000,,,,,,,,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,,-1507.000,-26887.000,-938.000,-113.000,-117.000
EarningsPerShareBasic,-0.720,-0.000,0.000,-0.000,,,,,,,,
EarningsPerShareBasicAndDiluted,,,,,,-0.000,0.000,0.000,-14.930,-0.060,14.560,-0.060
EarningsPerShareDiluted,-0.720,-0.000,0.000,-0.000,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,7565.000,,,,1995.000
FairValueAssumptionsExpectedDividendRate,,,,,,,,0.000,0.000,0.000,0.000,0.000
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,-7142.000,543.000,-43.000,17.000,
GeneralAndAdministrativeExpense,1893000.000,118000.000,137000.000,121000.000,115000.000,130000.000,151000.000,273058.000,122450.000,339886.000,560245.000,519108.000
GoodwillImpairmentLoss,,,,,,,,404169.000,,,,
ImpairmentOfIntangibleAssetsExcludingGoodwill,1421000.000,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-119000.000,-139000.000,-126000.000,-117000.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-4468000.000,,,,,,,,,,,
IncomeLossFromEquityMethodInvestments,-9000.000,,,,,,,,,,,
IncomeTaxExpenseBenefit,45000.000,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,26000.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,6000.000,,11906.000,,,,-92164.000
IncreaseDecreaseInOtherReceivables,,,,,,,,-6428.000,,,,
IncreaseDecreaseInPrepaidExpense,,-10000.000,,,,-21000.000,,,,,,-36250.000
InterestExpense,,3000.000,4000.000,6000.000,5000.000,7000.000,8000.000,5394.000,1767.000,,,
InterestExpenseDebt,,3000.000,,,,7000.000,8000.000,,,,,
InterestIncomeExpenseNonoperatingNet,550000.000,,,,,,,,,,,
InvestmentIncomeInterestAndDividend,0.000,,,,,,,,,,,
LicenseCosts,1997000.000,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,90000.000,,,,50000.000,,3797250.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,90000.000,,,,50000.000,,3797250.000,,,,
NetCashProvidedByUsedInInvestingActivities,,0.000,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-80000.000,,,,-102000.000,,-57391.000,,,,-357397.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-80000.000,,,,-102000.000,,-57391.000,,,,-357397.000
NetIncomeLoss,-4522000.000,-112000.000,-133000.000,-119000.000,-112000.000,-131000.000,-158000.000,-739785.000,-524488.000,-455476.000,-556077.000,-657853.000
NetIncomeLossAttributableToNoncontrollingInterest,,-7000.000,-6000.000,-7000.000,-5000.000,-5000.000,-1000.000,,,,,
