,2011-03-31,2011-06-30
AccountsPayableCurrent,1383000.000,5042000.000
AccountsReceivableNetCurrent,82906000.000,154986000.000
AccruedLiabilitiesCurrent,44827000.000,64183000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1875000.000,2056000.000
AdditionalPaidInCapitalCommonStock,472651000.000,486540000.000
AllowanceForDoubtfulAccountsReceivableCurrent,799000.000,1435000.000
Assets,825344000.000,939280000.000
AssetsCurrent,161918000.000,273668000.000
CashAndCashEquivalentsAtCarryingValue,52729000.000,84676000.000
CommonStockParOrStatedValuePerShare,0.010,0.010
CommonStockSharesAuthorized,200000000.000,200000000.000
CommonStockSharesIssued,34854554.000,35110317.000
CommonStockSharesOutstanding,34854554.000,35110317.000
CommonStockValue,347000.000,351000.000
ConvertibleNotesPayableCurrent,163826000.000,165000000.000
DeferredCostsCurrent,3107000.000,4788000.000
DeferredRentCreditCurrent,678000.000,789000.000
DeferredRentCreditNoncurrent,11805000.000,11561000.000
DeferredRevenueCurrent,179481000.000,214433000.000
DeferredRevenueNoncurrent,5857000.000,4764000.000
DeferredTaxAssetsNetCurrent,5818000.000,5818000.000
DeferredTaxAssetsNetNoncurrent,19341000.000,25577000.000
DeferredTaxLiabilitiesNoncurrent,4936000.000,4943000.000
FiniteLivedIntangibleAssetsNet,112881000.000,105328000.000
Goodwill,481811000.000,481935000.000
Liabilities,412793000.000,516715000.000
LiabilitiesAndStockholdersEquity,825344000.000,939280000.000
LiabilitiesCurrent,390195000.000,495447000.000
LinesOfCreditCurrent,,46000000.000
OtherAssetsNoncurrent,961000.000,1670000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010
PreferredStockSharesAuthorized,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000
PreferredStockValue,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,,23400000.000
PropertyPlantAndEquipmentNet,42691000.000,45388000.000
RestrictedCashAndCashEquivalentsNoncurrent,5741000.000,5714000.000
RetainedEarningsAccumulatedDeficit,-62322000.000,-66382000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriodWeightedAverageGrantDateFairValue,,37.920
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,760389.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,37.410
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,2266225.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,32.510
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,44138000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,4633444.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,33.890
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,,32993000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,,97075.000
StockholdersEquity,412551000.000,422565000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,412551000.000,422565000.000
