,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1058604.000,781509.000,650351.000,542809.000,835100.000,479300.000,807679.000,977162.000,969568.000,920844.000,668671.000,411145.000,585914.000,1652481.000,425231.000,1183939.000,680692.000,521232.000,2121135.000,1521472.000,1392573.000,727599.000,1404958.000
AccountsReceivableNetCurrent,28119.000,7559.000,19400.000,13385.000,23632.000,17193.000,13642.000,445237.000,96786.000,64815.000,53106.000,36358.000,36358.000,36358.000,64662.000,76475.000,98594.000,86271.000,49297.000,24648.000,72600.000,72599.000,24649.000
AccruedInvestmentIncomeReceivable,,,,,,,,,,,,,283369.000,313848.000,340376.000,326074.000,364080.000,,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,1105885.000,428817.000,1085373.000,874876.000,319316.000,322443.000,1493198.000,858136.000,612822.000,1304097.000,1711012.000,2660666.000,1919580.000,2538659.000,3830342.000,3385797.000,3354180.000,5245546.000,3581055.000
AccruedLiabilitiesCurrent,1191690.000,1307203.000,1137748.000,1273837.000,1105885.000,428817.000,1085373.000,874876.000,319316.000,322443.000,1493198.000,858136.000,612822.000,1304097.000,1711012.000,2660666.000,1919580.000,2538659.000,3830342.000,3385797.000,3354180.000,5245546.000,3581055.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-977593.000,-976073.000,-999003.000,-828752.000,-849986.000,-872543.000,-893194.000,-831830.000,-853610.000,-874558.000,-869111.000,-717379.000,730029.000,742336.000,753241.000,758315.000,604395.000,567625.000,571657.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,-65560.000,-42306.000,53432.000,26718.000,-39156.000,-17873.000,10795.000,88867.000,49543.000,-18718.000,-12175.000
AdditionalPaidInCapitalCommonStock,93164836.000,93986723.000,104139192.000,107279296.000,110573420.000,112710782.000,113581120.000,115265854.000,120419172.000,125672848.000,156471162.000,219468498.000,220357577.000,220438619.000,220987935.000,221067239.000,221111504.000,221171247.000,221416901.000,221541252.000,221652664.000,221816447.000,222057875.000
Assets,6175578.000,4548620.000,5890286.000,4141934.000,5130019.000,3541559.000,3042837.000,3180643.000,5888678.000,4362096.000,33936209.000,93429440.000,91395016.000,89222264.000,86192793.000,82908344.000,78589791.000,75454264.000,69540162.000,64134138.000,59711928.000,23340175.000,19154669.000
AssetsCurrent,4500796.000,2873524.000,4332875.000,2631032.000,3654234.000,2116923.000,1652173.000,1842251.000,4586583.000,3094077.000,7389466.000,58966033.000,26655937.000,23007680.000,17669302.000,17511176.000,21602495.000,21863664.000,16099635.000,10175362.000,7667083.000,13628175.000,12787780.000
