,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsToAdditionalPaidInCapitalReallocationOfMinorityInterest,,,,,13000.000,,,,0.000,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,-104000.000,,,,,,,,-61000.000,,,,52000.000,,,,48000.000,,,,,,,,219000.000,
AllocatedShareBasedCompensationExpense,,1600000.000,1600000.000,,1700000.000,1900000.000,1800000.000,3200000.000,2300000.000,2400000.000,2300000.000,1300000.000,,,,,,,,,,,,,,
AmortizationOfAboveAndBelowMarketLeases,,,,,,,,,-1771000.000,,,,-1957000.000,,,,-1290000.000,,,,-2232000.000,,,,-1338000.000,
AmortizationOfDebtDiscountPremium,217000.000,,,,365000.000,,,,366000.000,,,,-162000.000,,,,-158000.000,,,,382000.000,,,,362000.000,
AmortizationOfESOPAward,344000.000,,,,376000.000,,,,261000.000,,,,,,,,,,,,,,,,,
AmortizationOfFinancingCosts,928000.000,1070000.000,1846000.000,1147000.000,1311000.000,1261000.000,1218000.000,2418000.000,1161000.000,1183000.000,1158000.000,1174000.000,1189000.000,1197000.000,1566000.000,1196000.000,1079000.000,1288000.000,1010000.000,1180000.000,774000.000,644000.000,645000.000,633000.000,634000.000,596000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,2657721.000,,,,,,,,,,,,1535102.000,,,,,,,,,
AssetImpairmentCharges,,,,,,,,,,,,,,,,,,,,,7390000.000,5679000.000,0.000,27448000.000,2730000.000,327000.000
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,,,,,,,,,,7847000.000,0.000,,,458000.000,0.000,,,758000.000,0.000,,,0.000,0.000,,,
CapitalExpendituresIncurredButNotYetPaid,-853000.000,,,,2608000.000,,,,-1701000.000,,,,8228000.000,,,,-440000.000,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-16316000.000,,,,283826000.000,,,,46325000.000,,,,-26916000.000,,,,51581000.000,,,,366823000.000,,,,40735000.000,
CashPaidForCapitalizedInterest,380000.000,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,0.150,,,,,,,,,,,,,,,,,,0.150,,0.150,0.160,0.160,0.160,0.160,0.160
ComprehensiveIncomeNetOfTax,-1018000.000,-6019000.000,6299000.000,-7896000.000,9276000.000,-3674000.000,12822000.000,-21660000.000,5760000.000,16568000.000,9759000.000,23613000.000,-3123000.000,-7000.000,12221000.000,-3728000.000,5953000.000,4595000.000,17308000.000,-58842000.000,36842000.000,-4799000.000,10543000.000,1052000.000,22390000.000,6582000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-63000.000,-164000.000,365000.000,-565000.000,135000.000,-163000.000,186000.000,-419000.000,52000.000,169000.000,91000.000,252000.000,-42000.000,-44000.000,141000.000,-106000.000,36000.000,15000.000,136000.000,-531000.000,309000.000,-51000.000,81000.000,-1000.000,181000.000,36000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-1081000.000,-6183000.000,6664000.000,-8461000.000,9411000.000,-3837000.000,13008000.000,-22079000.000,5812000.000,16737000.000,9850000.000,23865000.000,-3165000.000,-51000.000,12362000.000,-3834000.000,5989000.000,4610000.000,17444000.000,-59373000.000,37151000.000,-4850000.000,10624000.000,1051000.000,22571000.000,6618000.000
CostOfGoodsAndServicesSold,,56575000.000,57065000.000,,55780000.000,53304000.000,56067000.000,55241000.000,55496000.000,55068000.000,56168000.000,55037000.000,61974000.000,57707000.000,57231000.000,59053000.000,60698000.000,,,,54775000.000,50221000.000,51317000.000,53135000.000,51081000.000,50618000.000
CostsAndExpenses,,,,,,,,,,,,,,,,,,,,,120158000.000,108883000.000,103788000.000,133408000.000,109128000.000,101528000.000
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,,,,234000.000,,,,234000.000,,,,0.000,,,,,,,,,,,,,
DepreciationAndAmortization,51721000.000,58014000.000,54252000.000,53693000.000,50502000.000,49331000.000,48738000.000,47270000.000,49861000.000,49300000.000,50613000.000,47247000.000,52570000.000,52587000.000,52616000.000,50796000.000,51111000.000,50930000.000,58314000.000,58674000.000,48873000.000,46907000.000,46956000.000,46940000.000,45892000.000,44263000.000
DepreciationDepletionAndAmortization,51721000.000,,,,51453000.000,,,,50304000.000,,,,52570000.000,,,,51111000.000,,,,,,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,,,-828000.000,,,,0.000,,,,,,,
DirectCostsOfLeasedAndRentedPropertyOrEquipment,46155000.000,40595000.000,42363000.000,42878000.000,40197000.000,37906000.000,40705000.000,40488000.000,39641000.000,39490000.000,40661000.000,40614000.000,46801000.000,43136000.000,42675000.000,44718000.000,46577000.000,42704000.000,43894000.000,47995000.000,40879000.000,36079000.000,37250000.000,38718000.000,36885000.000,37215000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,3836000.000,,,14668000.000,10166000.000,9940000.000,0.000,5304000.000,-2260000.000,-16000.000,354000.000,0.000,903000.000,-3000.000,0.000,,0.000,0.000,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,-107000.000,57000.000,30000.000,1273000.000,557000.000,783000.000,69000.000,500000.000,618000.000,8000.000,-70000.000,269000.000,-8000.000,26000.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,,,,,,,,,,,,,4698000.000,,9019000.000,1571000.000,6083000.000,3823000.000,115456000.000,-727000.000,-104000.000,2358000.000,7323000.000,1088000.000
DividendsCommonStockCash,-20789000.000,,,,21948000.000,,,,21936000.000,,,,23903000.000,,,,27443000.000,,,,26577000.000,,,,28359000.000,
DividendsPreferredStock,,,1998000.000,,1998000.000,3049000.000,2785000.000,2573000.000,1725000.000,1725000.000,1725000.000,1725000.000,1725000.000,1725000.000,1725000.000,1725000.000,1725000.000,1725000.000,1725000.000,1725000.000,1725000.000,1725000.000,1725000.000,1725000.000,1725000.000,307000.000
DividendsPreferredStockCash,-1998000.000,,,,1998000.000,,,,-1725000.000,,,,1725000.000,,,,1725000.000,,,,,,,,,
EarlyRepaymentOfSeniorDebt,,,,,4294000.000,,,,,,,,,,,,,,,,,,,,,
EarningsPerShareBasic,-0.020,-0.060,0.030,-0.050,0.050,0.010,0.100,-0.220,0.010,0.030,0.060,0.130,-0.030,0.000,0.040,-0.010,0.040,0.010,0.100,-0.360,0.250,-0.020,0.030,-0.070,0.110,0.020
EarningsPerShareDiluted,-0.020,-0.060,0.030,-0.050,0.050,0.010,0.100,-0.220,0.010,0.030,0.060,0.130,-0.030,0.000,0.040,-0.010,0.040,0.010,0.100,-0.360,0.250,-0.020,0.030,-0.070,0.110,0.020
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,400000.000,400000.000,,400000.000,500000.000,500000.000,1200000.000,500000.000,300000.000,300000.000,300000.000,,,,,,,,,,,,,,
EquityMethodInvestmentDividendsOrDistributions,,,,,619000.000,,,,1357000.000,,,,2828000.000,,,,,,,,,,,,,
ExtinguishmentOfDebtAmount,,,,,3981000.000,,,,,,,,,,,,,,,,,,,,,
GainLossOnContractTermination,568000.000,1948000.000,190000.000,287000.000,1497000.000,101000.000,931000.000,704000.000,496000.000,410000.000,,,,3349000.000,1418000.000,,636000.000,828000.000,1097000.000,2236000.000,294000.000,554000.000,611000.000,880000.000,1673000.000,140000.000
GainLossOnSaleOfProperties,,,,,14666000.000,,,,5304000.000,,,,1187000.000,,,,9019000.000,,,,115456000.000,,,,7323000.000,
GainsLossesOnExtinguishmentOfDebt,,-756000.000,176000.000,,-248000.000,-1250000.000,-51000.000,-20453000.000,-3000.000,-1113000.000,-11000.000,-992000.000,0.000,0.000,-2606000.000,-4988000.000,,,0.000,,-66590000.000,0.000,0.000,0.000,0.000,0.000
GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,,,,,248000.000,,,,,,,,,,,,,,,,,,,,,
GainsLossesOnSalesOfInvestmentRealEstate,2791000.000,,,,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,6244000.000,5890000.000,6177000.000,6291000.000,6050000.000,6079000.000,6080000.000,7204000.000,6551000.000,7335000.000,6436000.000,7306000.000,8181000.000,6005000.000,5900000.000,6693000.000,8636000.000,6791000.000,6127000.000,7852000.000,9120000.000,6076000.000,5515000.000,5885000.000,9425000.000,6320000.000
GrossProfit,,88832000.000,88059000.000,,86021000.000,84272000.000,84316000.000,84832000.000,85112000.000,85851000.000,87288000.000,82190000.000,90140000.000,92793000.000,89327000.000,88757000.000,89708000.000,,,,81727000.000,76960000.000,78377000.000,78951000.000,79839000.000,77173000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,,,,,,,,,1765000.000,,1726000.000,782000.000,0.000,,,,,,,
IncomeLossFromContinuingOperations,-334000.000,-9884000.000,6221000.000,-8687000.000,-5744000.000,-3978000.000,7002000.000,-26698000.000,-1956000.000,9344000.000,11068000.000,20169000.000,-2205000.000,1274000.000,8777000.000,-1779000.000,8536000.000,3056000.000,20147000.000,-62140000.000,,,,,,
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,,-12003000.000,-4102000.000,,7838000.000,9212000.000,-4122000.000,31323000.000,3789000.000,-7534000.000,-9258000.000,,4033000.000,,,,,,161000.000,,389000.000,-22000.000,58000.000,-115000.000,169000.000,45000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-383000.000,-10127000.000,6581000.000,-9303000.000,-5889000.000,-4147000.000,7080000.000,-27198000.000,-2003000.000,9432000.000,11174000.000,20379000.000,-2237000.000,1245000.000,8885000.000,-1869000.000,8594000.000,3058000.000,20308000.000,-62700000.000,46310000.000,-1323000.000,7884000.000,-12370000.000,21271000.000,7698000.000
IncomeLossFromContinuingOperationsPerBasicShare,-0.020,-0.090,0.030,-0.080,-0.050,-0.070,0.030,-0.220,-0.030,0.050,0.060,0.120,-0.030,0.000,0.040,-0.020,0.040,0.010,0.100,-0.360,0.250,-0.020,0.030,-0.070,0.110,0.020
