,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-31,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-09-26,2016-01-02,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01
AccountsPayableCurrent,23940000.000,15936000.000,11062000.000,13045000.000,18466000.000,30559000.000,12511000.000,16958000.000,16721000.000,15534000.000,14191000.000,14465000.000,14597000.000,12659000.000,14175000.000,9514000.000,16390000.000,19347000.000,16344000.000,16061000.000,19031000.000,13611000.000,14345000.000,21213000.000
AccountsReceivableNet,,,,,,,,,,,,,,,,,51288000.000,49891000.000,37300000.000,43090000.000,34486000.000,29878000.000,27734000.000,40983000.000
AccountsReceivableNetCurrent,60531000.000,29631000.000,25707000.000,32744000.000,28110000.000,58371000.000,18614000.000,31779000.000,38199000.000,34701000.000,27479000.000,37813000.000,32957000.000,39390000.000,40503000.000,45951000.000,49234000.000,49097000.000,37012000.000,42770000.000,34272000.000,29744000.000,27644000.000,40494000.000
AccountsReceivableNetNoncurrent,,,,,,,,,,,,,,,,,2054000.000,794000.000,288000.000,320000.000,214000.000,134000.000,90000.000,489000.000
AccruedIncomeTaxesCurrent,,,,,2289000.000,1420000.000,1356000.000,2884000.000,3145000.000,686000.000,429000.000,162000.000,0.000,313000.000,106000.000,83000.000,11000.000,,,181000.000,,,,
AccruedIncomeTaxesNoncurrent,9597000.000,9603000.000,10102000.000,9109000.000,9414000.000,9335000.000,9521000.000,5982000.000,5885000.000,6214000.000,6208000.000,1654000.000,1151000.000,1177000.000,1298000.000,1176000.000,1322000.000,1278000.000,1384000.000,1266000.000,1343000.000,1360000.000,1048000.000,1036000.000
AccruedLiabilitiesCurrent,21037000.000,20021000.000,21912000.000,21635000.000,22838000.000,27824000.000,23340000.000,24930000.000,24891000.000,22353000.000,20944000.000,20524000.000,21101000.000,21059000.000,19429000.000,20237000.000,18720000.000,18913000.000,20980000.000,18334000.000,15024000.000,17170000.000,16015000.000,22186000.000
AccruedProfessionalFeesCurrent,,,,,1508000.000,2127000.000,1907000.000,1322000.000,1611000.000,1410000.000,1762000.000,1933000.000,1622000.000,1663000.000,1454000.000,1237000.000,1624000.000,1285000.000,1345000.000,1052000.000,980000.000,953000.000,914000.000,734000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,94881000.000,97487000.000,99801000.000,,102806000.000,105144000.000,106815000.000,98734000.000,,,97056000.000,98333000.000,,,,102901000.000,,,,107910000.000,109276000.000,110437000.000,111811000.000,112075000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,400000.000,,,,400000.000,,,,0.000,,,,-900000.000,,,,-1200000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,670000.000,503000.000,668000.000,506000.000,712000.000,793000.000,542000.000,283000.000,168000.000,490000.000,336000.000,352000.000,888000.000,670000.000,309000.000,-72000.000,-37000.000,-790000.000,-852000.000,-995000.000,-1180000.000,-1130000.000,-1871000.000,-1214000.000
AllowanceForDoubtfulAccountsReceivableCurrent,463000.000,466000.000,484000.000,390000.000,605000.000,443000.000,452000.000,442000.000,441000.000,465000.000,464000.000,404000.000,,416000.000,,712000.000,,832000.000,,1039000.000,924000.000,879000.000,685000.000,603000.000
Assets,448927000.000,439842000.000,435363000.000,433210000.000,439409000.000,459646000.000,381880000.000,322208000.000,318467000.000,308917000.000,299585000.000,270209000.000,261294000.000,256016000.000,239100000.000,221240000.000,226080000.000,225158000.000,216733000.000,220100000.000,222894000.000,217418000.000,208036000.000,224745000.000
AssetsCurrent,354186000.000,323542000.000,330068000.000,314963000.000,320575000.000,346461000.000,277681000.000,246490000.000,243788000.000,233957000.000,227267000.000,210509000.000,206950000.000,202286000.000,184463000.000,168978000.000,172561000.000,173490000.000,166710000.000,167426000.000,168301000.000,157264000.000,147552000.000,173714000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,13000000.000,10500000.000,6300000.000,12300000.000,12300000.000,10400000.000,6000000.000,4000000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,147800000.000,125700000.000,105300000.000,90500000.000,69200000.000,56200000.000,55500000.000,40800000.000,41200000.000,31500000.000,11100000.000,23000000.000,27500000.000,29200000.000,31800000.000,26400000.000,,,,10700000.000
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,,9466000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,,,,,,1554000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsMarketableSecurities,,,,,,,285000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,,824000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,,,,,113000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccruedLiabilities,,,,,,,1157000.000,,,,,,,,,,,,,,,,,
