,2011-07-31,2011-10-30,2012-01-29,2012-04-29,2012-07-29,2012-10-28,2013-01-27,2013-04-28,2013-07-28,2013-11-03,2014-02-02,2014-05-04,2014-08-03,2014-11-02,2015-02-01,2015-05-03,2015-08-02,2015-11-01,2016-01-31,2016-05-01,2016-07-31,2016-10-30,2017-01-29,2017-04-30
AccountsPayableCurrent,91839000.000,88158000.000,79322000.000,85259000.000,98058000.000,113177000.000,84208000.000,97752000.000,103707000.000,144553000.000,105208000.000,100949000.000,115191000.000,118164000.000,128122000.000,120913000.000,146563000.000,145917000.000,110298000.000,121284000.000,146417000.000,142913000.000,112714000.000,121177000.000
AccountsReceivableNetCurrent,91884000.000,95381000.000,79722000.000,83051000.000,111913000.000,133475000.000,108953000.000,112563000.000,118905000.000,135368000.000,111646000.000,109651000.000,133532000.000,136923000.000,146160000.000,141895000.000,161546000.000,166800000.000,141664000.000,139603000.000,175387000.000,182258000.000,161492000.000,168625000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,9296000.000,231000.000,0.000,5374000.000,0.000,,1119000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,-320708000.000,,,,351978000.000,,,,374732000.000,,,,410784000.000,,,,419644000.000,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,-12000.000,0.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,-6058000.000,-7124000.000,,,,4855000.000,,,,8791000.000,,,,8411000.000,,,,10358000.000,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,572000.000,556000.000,,,,419000.000,,,,52000.000,,,,131000.000,,,,-195000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1965000.000,-5485000.000,-5579000.000,-5501000.000,-5499000.000,-6568000.000,-6592000.000,-6613000.000,-6645000.000,-4436000.000,-4701000.000,-4657000.000,-4663000.000,-8739000.000,-9003000.000,-8739000.000,-9170000.000,-8280000.000,-8621000.000,-8129000.000,-8330000.000,-10553000.000,-10467000.000,-10611000.000
AdditionalPaidInCapitalCommonStock,240141000.000,237244000.000,233148000.000,222774000.000,1875000.000,4991000.000,7676000.000,11128000.000,634011000.000,638574000.000,623630000.000,625370000.000,627563000.000,630297000.000,633975000.000,636165000.000,639051000.000,640767000.000,633220000.000,630951000.000,600538000.000,603120000.000,595794000.000,598670000.000
Assets,559945000.000,561154000.000,544615000.000,562661000.000,720930000.000,751484000.000,706723000.000,724568000.000,730316000.000,780263000.000,709646000.000,703680000.000,737530000.000,758683000.000,1046255000.000,1013724000.000,1045195000.000,1079729000.000,1016842000.000,1016742000.000,1051819000.000,1058296000.000,979410000.000,1023813000.000
AssetsCurrent,308508000.000,311611000.000,296630000.000,312904000.000,309651000.000,341835000.000,300535000.000,321037000.000,338445000.000,390828000.000,324518000.000,324740000.000,363322000.000,390530000.000,427931000.000,402360000.000,447019000.000,496347000.000,433459000.000,440454000.000,490054000.000,504856000.000,440153000.000,490909000.000
AssetsFairValueDisclosureNonrecurring,,,,,2500000.000,2397000.000,2397000.000,2397000.000,2397000.000,2397000.000,2397000.000,2280000.000,2280000.000,2280000.000,2280000.000,2280000.000,2280000.000,2280000.000,,,,,,
