,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,1915000.000,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,312000.000,,,,,,,,,,,,,,,,,,,,,,,,
AmortizationOfDeferredCharges,,,,,,,,,,,,,13000000.000,,,,16000000.000,,,,,,,,
AmortizationOfRegulatoryAsset,38839000.000,,,,39028000.000,,,,41621000.000,,,,12000000.000,,,,10000000.000,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,466183.000,435872.000,327503.000,-931755.000,,,327503.000,,,,,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,
BusinessCombinationIntegrationRelatedCosts,,,,,,,,,,13552000.000,7857000.000,,,,,,,,,,,,,,
CapitalLeaseObligationsIncurred,0.000,,,,0.000,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,51603000.000,,,,-45609000.000,,,,-47318000.000,,,,-27000000.000,,,,-179000000.000,,,,-22000000.000,,,,297000000.000
CommonStockDividendsPerShareDeclared,0.120,0.120,0.120,,0.130,0.170,0.170,0.170,0.190,0.190,0.190,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,-91000.000,-75000.000,-38000.000,-1933000.000,445000.000,478000.000,333000.000,,,,,,,,,,589000000.000,366000000.000,997000000.000,-13000000.000,682000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,,,,,5000000.000,9000000.000,11000000.000,3000000.000,7000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,12082000.000,69364000.000,223132000.000,15231000.000,21920000.000,63711000.000,187567000.000,,,,,,,,,,594000000.000,375000000.000,1008000000.000,-10000000.000,689000000.000
CostOfPurchasedOilAndGas,52632000.000,24984000.000,10137000.000,37402000.000,31617000.000,9492000.000,5382000.000,27861000.000,37620000.000,17274000.000,7383000.000,,,,,,,,,,,,,,
CostOfPurchasedPower,135016000.000,160308000.000,223348000.000,115202000.000,117116000.000,164092000.000,205686000.000,117105000.000,121310000.000,170861000.000,205970000.000,,,,,,,,,,,,,,
CostOfServicesEnergyServices,,,,,,,,,,,,,203000000.000,284000000.000,368000000.000,221000000.000,226000000.000,291000000.000,362000000.000,4200000000.000,1095000000.000,970000000.000,1187000000.000,1063000000.000,1119000000.000
CostsAndExpenses,567117000.000,568012000.000,664600000.000,532913000.000,514952000.000,559862000.000,615248000.000,504052000.000,479014000.000,562152000.000,651530000.000,-35696000.000,362000000.000,450000000.000,560000000.000,424000000.000,385000000.000,471000000.000,549000000.000,12147000000.000,3088000000.000,3267000000.000,3507000000.000,3309000000.000,3195000000.000
DeferredIncomeTaxesAndTaxCredits,-414000.000,,,,-5183000.000,,,,11956000.000,,,,4000000.000,,,,13000000.000,,,,72000000.000,,,,224000000.000
DefinedBenefitPlanContributionsByPlanParticipants,,,,,900000.000,,,,,,,,,,,,,,,,,,,,
DepreciationAndAmortization,83102000.000,89606000.000,93737000.000,91492000.000,90862000.000,96316000.000,94512000.000,95950000.000,96002000.000,98884000.000,96801000.000,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,,,,,,,,,,,,,,,,,,,626000000.000,648000000.000,648000000.000,669000000.000,622000000.000
DerivativeGainOnDerivative,,3200000.000,3500000.000,,,,,,,,,,,,,,,,,,,,,,
DividendsCommonStockCash,-28276000.000,,,,-30680000.000,,,,-44748000.000,,,,,,,,,,,,,,,,
EarningsPerShareBasic,,0.050,0.740,,0.050,0.290,0.950,0.080,0.090,0.270,0.790,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,0.050,,,0.050,,,,0.090,,,,,,,,,,,,,,,,
EarningsPerShareDiluted,,0.050,0.730,,0.050,0.290,0.940,0.070,0.090,0.270,0.790,,,,,,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,,,,,,,,,,,1000000.000,,,,1000000.000
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,,,,,,,,,,,0.140,0.190,0.160,-0.350,0.090
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,,,,,,,,,,0.350,0.350,0.350,-0.700,0.350
EffectiveIncomeTaxRateReconciliationEquityInEarningsLossesOfUnconsolidatedSubsidiary,,,,,,,,,,,,,,,,,,,,,0.020,0.020,0.010,-0.070,0.010
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,,,,,,,,,,,,,,,,,,,0.050,0.060,0.030,-0.080,0.050
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,,,,,,,,,,,,,,,,,,0.000,0.010,0.010,-0.040,0.010
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,,,,,,,,,,,,,,,,,-0.040,0.010,0.000,0.040,-0.050
EffectiveIncomeTaxRateReconciliationTaxCredits,,,,,,,,,,,,,,,,,,,,,0.140,0.120,0.160,-0.280,0.160
ElectricDomesticRegulatedRevenue,,,,,,,,,,,,,417000000.000,595000000.000,867000000.000,458000000.000,459000000.000,607000000.000,878000000.000,,,,,,
ElectricProductionExpense,146338000.000,156803000.000,216779000.000,160665000.000,117035000.000,112585000.000,171316000.000,164445000.000,147248000.000,188979000.000,217954000.000,,,,,,,,,,,,,,
GainLossOnSaleOfInvestments,,,,,0.000,,,,,,,,,,,,,,,,,,,,
GoodwillAcquiredDuringPeriod,,,,,,,,,,,,,,,,,,,,,3000000.000,,,,100000000.000
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,25000000.000
GoodwillOtherChanges,,,,,,,,,,,,,,,,,,,,,6000000.000,,,,
GoodwillOtherIncreaseDecrease,,,,,,,,,,,,,,,,,,,,,,,,,2000000.000
GoodwillTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,72000000.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1605000.000,20852000.000,264862000.000,-36972000.000,19401000.000,108265000.000,342582000.000,18290000.000,33502000.000,97967000.000,288903000.000,-181372000.000,10000000.000,97000000.000,266000000.000,-16000000.000,37000000.000,94000000.000,287000000.000,2317000000.000,543000000.000,632000000.000,1210000000.000,465000000.000,591000000.000
IncomeLossFromEquityMethodInvestments,,,,,,,,,,,,,,,,,,,,,26000000.000,34000000.000,36000000.000,27000000.000,24000000.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,,,,,,,,,,,,,,,,,,,,16000000.000,,,,13000000.000
IncomeTaxExpenseBenefit,-725000.000,7964000.000,91400000.000,-11724000.000,7228000.000,38826000.000,119412000.000,1126000.000,12027000.000,34734000.000,101669000.000,-54430000.000,4000000.000,35000000.000,98000000.000,-7000000.000,13000000.000,34000000.000,100000000.000,303000000.000,74000000.000,121000000.000,199000000.000,9000000.000,52000000.000
IncomeTaxesPaidNet,1000.000,,,,0.000,,,,2000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,-23364000.000,,,,-37825000.000,,,,-29795000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,,,,,,,,,,,,,-42000000.000,,,,-39000000.000,,,,-73000000.000,,,,-37000000.000
IncreaseDecreaseInAccountsReceivable,38185000.000,,,,-31208000.000,,,,-68131000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsReceivableAndOtherOperatingAssets,,,,,,,,,,,,,32000000.000,,,,25000000.000,,,,-219000000.000,,,,-288000000.000
IncreaseDecreaseInAccruedTaxesPayable,,,,,,,,,,,,,,,,,,,,,-2000000.000,,,,-187000000.000
IncreaseDecreaseInAllowanceForEquityFundsUsedDuringConstruction,,,,,,,,,,,,,0.000,,,,1000000.000,,,,15000000.000,,,,17000000.000
IncreaseDecreaseInDeferredCharges,-511000.000,,,,1602000.000,,,,1263000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInInventories,-8639000.000,,,,874000.000,,,,-4815000.000,,,,-3000000.000,,,,2000000.000,,,,,,,,
IncreaseDecreaseInOtherAccruedLiabilities,-34708000.000,,,,-29348000.000,,,,-29335000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherDeferredLiability,-2636000.000,,,,-17687000.000,,,,-1480000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,-5653000.000,,,,13021000.000,,,,13648000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherRegulatoryAssets,-18608000.000,,,,-4164000.000,,,,2379000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInPensionAndPostretirementObligations,-3521000.000,,,,2221000.000,,,,2055000.000,,,,,,,,,,,,-6000000.000,,,,-17000000.000
IncreaseDecreaseInRegulatoryAssetsAndLiabilities,,,,,,,,,,,,,,,,,,,,,-60000000.000,,,,-20000000.000
IncreaseDecreaseInRestrictedCashAndInvestments,,,,,,,,,,,,,,,,,,,,,-41000000.000,,,,-66000000.000
