,2011-06-30
AmortizationOfIntangibleAssets,1200.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,0.000
EarningsPerShareDiluted,-0.010
EquityMethodInvestmentOtherThanTemporaryImpairment,0.000
FinancialServicesCosts,493.000
ForeignCurrencyTransactionGainLossBeforeTax,2179.000
GeneralAndAdministrativeExpense,0.000
ImpairmentOfIntangibleAssetsFinitelived,0.000
IncomeLossFromContinuingOperations,-239201.000
IncomeLossFromDiscontinuedOperationsNetOfTax,0.000
InformationTechnologyAndDataProcessing,1172.000
InterestExpense,81808.000
InvestmentIncomeInterest,0.000
LaborAndRelatedExpense,0.000
LeaseAndRentalExpense,0.000
LegalFees,14875.000
NetIncomeLoss,-239201.000
OperatingIncomeLoss,-159572.000
ProfessionalAndContractServicesExpense,12205.000
ProfessionalFees,128327.000
ResearchAndDevelopmentExpense,0.000
ResearchAndDevelopmentInProcess,0.000
TravelAndEntertainmentExpense,1300.000
WeightedAverageNumberOfDilutedSharesOutstanding,28155184.000
