,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-08-02,2016-09-30,2016-12-31,2017-03-31
AccountsAndNotesReceivableNet,36721000.000,37407000.000,39094000.000,37763000.000,38671000.000,41916000.000,41406000.000,41050000.000,41701000.000,44528000.000,43884000.000,43748000.000,44114000.000,47008000.000,46784000.000,47682000.000,47084000.000,50843000.000,51076000.000,48593000.000,,52880000.000,53033000.000,52021000.000
AccruedFeesAndOtherRevenueReceivable,,,,,,,,,,,37200000.000,,,,38700000.000,,,,41400000.000,,,,43100000.000,43100000.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,3600000.000,3900000.000,3800000.000,3900000.000,4100000.000,4200000.000,4500000.000,4800000.000,5200000.000,5500000.000,5900000.000,6000000.000,6200000.000,6600000.000,6200000.000,6300000.000,,6900000.000,7300000.000,7600000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-2674000.000,-2863000.000,-2455000.000,-3536000.000,-3773000.000,-3553000.000,-3180000.000,-1866000.000,-1873000.000,-1392000.000,-1561000.000,-1873000.000,-1595000.000,-1894000.000,-2211000.000,-1856000.000,-2272000.000,-1802000.000,-2313000.000,,-2086000.000,-1299000.000,-1093000.000
AdditionalPaidInCapital,200734000.000,211897000.000,217829000.000,223622000.000,230002000.000,236459000.000,246557000.000,253445000.000,260371000.000,267727000.000,270428000.000,273351000.000,279243000.000,283456000.000,287995000.000,293564000.000,297009000.000,300230000.000,305008000.000,308574000.000,,324185000.000,328171000.000,332158000.000
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,,,,,,,,,,,500000.000,,,,300000.000,,,,500000.000,,,,500000.000,
AllowanceForDoubtfulAccountsReceivable,,,,,817000.000,880000.000,1208000.000,978000.000,1000000.000,1100000.000,572000.000,400000.000,400000.000,500000.000,677000.000,800000.000,1100000.000,1600000.000,1263000.000,1400000.000,,2000000.000,1958000.000,2200000.000
Assets,1031961000.000,1196525000.000,1192569000.000,1185476000.000,1201070000.000,1200447000.000,1207309000.000,1194332000.000,1191610000.000,1199172000.000,1198675000.000,1204597000.000,1227428000.000,1258528000.000,1266987000.000,1270611000.000,1278043000.000,1296950000.000,1304145000.000,1301635000.000,,1311004000.000,1343025000.000,1419782000.000
BelowMarketLeaseAccumulatedAmortization,,,,,,,,,,,10000000.000,,,,11900000.000,,,,13700000.000,,,,15500000.000,
BelowMarketLeaseAmortizationIncomeAfterYearFive,,,,,,,,,,,8893000.000,,,,9670000.000,,,,8236000.000,,,,6887000.000,
BelowMarketLeaseAmortizationIncomeNextTwelveMonths,,,,,,,,,,,1458000.000,,,,1787000.000,,,,1719000.000,,,,1677000.000,
BelowMarketLeaseAmortizationIncomeYearFive,,,,,,,,,,,1044000.000,,,,1473000.000,,,,1397000.000,,,,1375000.000,
BelowMarketLeaseAmortizationIncomeYearFour,,,,,,,,,,,1072000.000,,,,1617000.000,,,,1478000.000,,,,1399000.000,
BelowMarketLeaseAmortizationIncomeYearThree,,,,,,,,,,,1095000.000,,,,1701000.000,,,,1615000.000,,,,1481000.000,
BelowMarketLeaseAmortizationIncomeYearTwo,,,,,,,,,,,1203000.000,,,,1722000.000,,,,1697000.000,,,,1618000.000,
BelowMarketLeaseGross,,,,,,,,,,,24800000.000,,,,29900000.000,,,,29900000.000,,,,29900000.000,
BelowMarketLeaseNet,,,,,,,,,,,14765000.000,,,,17970000.000,,,,16142000.000,,,,14437000.000,
BuildingsAndImprovementsGross,,,,,,,1110365000.000,,,,1100221000.000,,,,1135286000.000,,,,1193622000.000,,,,1278267000.000,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,,34100000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,1100000.000,,,,106000.000,,,,900000.000,,,,100000.000,,,57000.000,60400.000,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,,,168500000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationBuildings,,,,,,,127405000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLand,,,,,,,39900000.000,,,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedBuildings,,,,,,,,,,,2000000.000,,,,4873000.000,,,,100000.000,,,900000.000,874000.000,45800000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,,,,,,,,,,,2300000.000,,,,66047000.000,,,,3900000.000,,,9400000.000,9432000.000,28400000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,67950000.000,,,,,,,,10336000.000,
CashAndCashEquivalentsAtCarryingValue,21103000.000,11447000.000,12323000.000,10994000.000,37251000.000,33498000.000,12133000.000,8482000.000,12945000.000,11696000.000,17297000.000,15351000.000,21829000.000,13022000.000,12128000.000,12120000.000,11714000.000,8922000.000,10003000.000,15352000.000,,9836000.000,8322000.000,9671000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,,0.010,0.010,0.010
CommonStockSharesAuthorized,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,40000000.000,40000000.000,30000000.000,40000000.000,40000000.000,40000000.000,30000000.000,40000000.000,40000000.000,40000000.000,30000000.000,40000000.000,,40000000.000,40000000.000,40000000.000
CommonStockSharesIssued,18807211.000,19121915.000,19291845.000,19458074.000,19614717.000,19769875.000,20045452.000,20199685.000,20353039.000,20517281.000,20576616.000,20648398.000,20779740.000,20870003.000,20947141.000,21057308.000,21118594.000,21177762.000,21266239.000,21335346.000,,21632871.000,21704359.000,21767261.000
CommonStockSharesOutstanding,18807211.000,19121915.000,19291845.000,19458074.000,19614717.000,19769875.000,20045452.000,20199685.000,20353039.000,20517281.000,20576616.000,20648398.000,20779740.000,20870003.000,20947141.000,21057308.000,21118594.000,21177762.000,21266239.000,21335346.000,,21632871.000,21704359.000,21767261.000
CommonStockValue,188000.000,191000.000,193000.000,195000.000,196000.000,198000.000,201000.000,202000.000,204000.000,205000.000,206000.000,206000.000,208000.000,209000.000,209000.000,211000.000,211000.000,212000.000,213000.000,213000.000,,216000.000,217000.000,218000.000
ConstructionInProgressGross,,,,,1200000.000,1400000.000,,,,,,,,,,,,,,,,,,
ConstructionLoan,,,,,,,,,,,,,,1859000.000,5391000.000,8768000.000,17531000.000,31413000.000,45208000.000,53042000.000,,66839000.000,68672000.000,69553000.000
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,,,,,,,,0.036,,,,0.037,,,,0.043,
DebtInstrumentPeriodicPaymentTermsBalloonPaymentToBePaid,,,,,,,,,550908000.000,547147000.000,,547147000.000,553474000.000,585372000.000,,592287000.000,591316000.000,613198000.000,,629088000.000,,642837000.000,,732027000.000
DeferredCompensationArrangementWithIndividualRecordedLiability,,,,,2000000.000,2100000.000,2200000.000,2200000.000,1500000.000,1500000.000,1600000.000,1600000.000,1700000.000,1700000.000,1800000.000,1600000.000,1600000.000,1700000.000,1800000.000,1900000.000,,2000000.000,2100000.000,2200000.000
DeferredCostsLeasingAccumulatedAmortization,,,,,15700000.000,15900000.000,16200000.000,15600000.000,16500000.000,17700000.000,16600000.000,17900000.000,19100000.000,20300000.000,21600000.000,22800000.000,24100000.000,25400000.000,26600000.000,27700000.000,,29700000.000,30400000.000,31700000.000
DeferredCostsLeasingNet,17952000.000,25010000.000,25876000.000,25611000.000,26074000.000,25396000.000,26102000.000,25417000.000,24757000.000,25673000.000,26052000.000,25996000.000,26693000.000,26751000.000,26928000.000,26737000.000,27049000.000,26891000.000,26919000.000,26815000.000,,26287000.000,25983000.000,27761000.000
DeferredFinanceCostsGross,,,,,,,2200000.000,,,,3200000.000,,,,1300000.000,,,,300000.000,,,,100000.000,
DeferredFinanceCostsNet,6914000.000,6969000.000,7090000.000,6719000.000,8267000.000,8106000.000,7713000.000,8301000.000,8342000.000,8244000.000,9675000.000,9345000.000,10564000.000,10192000.000,9874000.000,9695000.000,9455000.000,9091000.000,8737000.000,8381000.000,,7703000.000,7485000.000,
DeferredRevenue,25475000.000,32300000.000,31281000.000,30762000.000,31156000.000,30128000.000,31320000.000,29434000.000,26961000.000,30072000.000,30205000.000,31990000.000,31575000.000,33417000.000,32453000.000,32047000.000,31816000.000,32520000.000,32109000.000,30959000.000,,31925000.000,30696000.000,32049000.000
DevelopmentInProcess,39019000.000,12780000.000,1129000.000,1263000.000,1150000.000,1422000.000,2267000.000,3050000.000,6165000.000,7232000.000,9867000.000,11880000.000,16259000.000,21305000.000,30261000.000,39301000.000,53485000.000,69175000.000,83516000.000,92698000.000,,60773000.000,63570000.000,66008000.000
DividendsPayableCurrentAndNoncurrent,12506000.000,13162000.000,13219000.000,13279000.000,13335000.000,13394000.000,13490000.000,11844000.000,13022000.000,13082000.000,13135000.000,14308000.000,14398000.000,14434000.000,14352000.000,15253000.000,15290000.000,15329000.000,15380000.000,16570000.000,,16739000.000,17953000.000,18005000.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,454000.000,410000.000,499000.000,404000.000,406000.000,317000.000,499000.000,407300.000,479900.000,440600.000,543000.000,431900.000,423300.000,453200.000,655000.000,679400.000,,682400.000,829000.000,822500.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,2313780.000,1190489.000,,,,,,,,,,,,,,,,,,
GuaranteeObligationsMaximumExposure,,,,,,,,,,,51000000.000,,,,51000000.000,,,,51000000.000,,,,51000000.000,
InvestmentBuildingAndBuildingImprovements,920937000.000,1077186000.000,1092533000.000,1094078000.000,1097208000.000,1101339000.000,1109911000.000,1112577000.000,1117976000.000,1122786000.000,1094605000.000,1097921000.000,1102390000.000,1105717000.000,1109276000.000,1111035000.000,1116381000.000,1110255000.000,1114357000.000,1114635000.000,,1210467000.000,1214697000.000,1263107000.000
Land,282027000.000,323298000.000,324183000.000,324183000.000,324190000.000,323723000.000,353890000.000,353890000.000,351647000.000,353958000.000,354967000.000,364146000.000,373898000.000,412141000.000,420622000.000,421516000.000,421499000.000,424837000.000,424837000.000,424840000.000,,384520000.000,422546000.000,454006000.000
LandAndLandImprovements,,,,,,,353881000.000,,,,357397000.000,,,,423052000.000,,,,427267000.000,,,,422546000.000,
Liabilities,790160000.000,904581000.000,899363000.000,889880000.000,904298000.000,901529000.000,900020000.000,894936000.000,888783000.000,890573000.000,883549000.000,884188000.000,890773000.000,919242000.000,927730000.000,927624000.000,932222000.000,948953000.000,950418000.000,943613000.000,,940993000.000,969776000.000,1040471000.000
LiabilitiesAndStockholdersEquity,1031961000.000,1196525000.000,1192569000.000,1185476000.000,1201070000.000,1200447000.000,1207309000.000,1194332000.000,1191610000.000,1199172000.000,1198675000.000,1204597000.000,1227428000.000,1258528000.000,1266987000.000,1270611000.000,1278043000.000,1296950000.000,1304145000.000,1301635000.000,,1311004000.000,1343025000.000,1419782000.000
LiabilitiesOfAssetsHeldForSale,,,,,,,,,,,,100000.000,,,,,,,,,,,,
LineOfCredit,,8000000.000,8000000.000,4000000.000,,,38000000.000,25000000.000,,0.000,0.000,0.000,0.000,30000000.000,43000000.000,26000000.000,22000000.000,30000000.000,28000000.000,21825000.000,,22086000.000,48217000.000,83347000.000
LineOfCreditFacilityAmountOutstanding,,,,,,,38000000.000,,,,,,,,,,,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,174800000.000,171800000.000,136800000.000,149600000.000,,,164200000.000,,,,231600000.000,,,,246552000.000,,,,225600000.000,
LongTermDebt,,,,,261777000.000,256645000.000,251284000.000,256617000.000,275316000.000,278273000.000,272921000.000,267488000.000,266671000.000,261093000.000,255430000.000,260564000.000,262076000.000,256205000.000,250543000.000,244484000.000,,232173000.000,231800000.000,245037000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,148817000.000,148817000.000,148817000.000,132458000.000,148795000.000,154901000.000,154901000.000,132189000.000,135755000.000,135757000.000,135752000.000,122508000.000,127713000.000,127712000.000,127678000.000,106296000.000,,106312000.000,109761000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,19376000.000,19376000.000,19212000.000,20684000.000,21929000.000,22190000.000,22191000.000,23008000.000,23208000.000,23200000.000,23192000.000,24098000.000,24413000.000,24413000.000,24655000.000,25768000.000,,25766000.000,26418000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,22311000.000,22311000.000,22311000.000,22750000.000,24189000.000,24696000.000,24696000.000,22711000.000,23489000.000,23489000.000,23489000.000,21433000.000,21892000.000,21893000.000,21893000.000,21405000.000,,21404000.000,21859000.000,23037000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,21058000.000,21058000.000,21058000.000,22804000.000,24193000.000,24681000.000,24681000.000,24696000.000,24821000.000,24821000.000,24822000.000,24174000.000,24615000.000,24615000.000,24616000.000,21892000.000,,21892000.000,22331000.000,23470000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,20209000.000,20209000.000,20209000.000,21636000.000,22991000.000,23444000.000,23444000.000,24681000.000,24679000.000,24679000.000,24679000.000,25478000.000,25902000.000,25902000.000,25903000.000,24614000.000,,24614000.000,25037000.000,26139000.000
