,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,4000.000,2000.000,2000.000,6000.000,2000.000,2917.000,2000.000,,
AccountsPayableOtherCurrent,,,,,,,,2440117.000,3055882.000
AccountsReceivableNetCurrent,,,,,1235.000,,,,55041.000
AccruedLiabilitiesCurrent,,99.000,2000.000,,,,,4454.000,5220.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,14963.000,15753.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,-221461.000,-224154.000
AdditionalPaidInCapital,,,,21036.000,21036.000,21036.000,,,
AdditionalPaidInCapitalCommonStock,,,,,,,21036.000,302166.000,302166.000
Assets,1581.000,7299.000,4712.000,25339.000,2665.000,6217.000,,2358807.000,2803757.000
AssetsCurrent,,,,,,,,2298743.000,2743456.000
AssetsFairValueDisclosure,,,,,,,,12660.000,12833.000
CashAndCashEquivalentsAtCarryingValue,1581.000,7200.000,4712.000,4289.000,1430.000,6217.000,,363015.000,540320.000
CashCashEquivalentsAndShortTermInvestments,,,,,,,,375675.000,
CashEquivalentsAtCarryingValue,1581.000,7200.000,4712.000,4289.000,1430.000,6217.000,,,
CashFDICInsuredAmount,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,1500000000.000,1500000000.000
CommonStockSharesIssued,5000000.000,5000000.000,5000000.000,5140319.000,5140319.000,5140319.000,5140319.000,1000055532.000,1000055532.000
CommonStockSharesOutstanding,5000000.000,5000000.000,5000000.000,5140319.000,5140319.000,5140319.000,5140319.000,1000055532.000,1000055532.000
CommonStockValue,500.000,500.000,500.000,514.000,514.000,514.000,514.000,100006.000,100006.000
DeferredTaxAssetsNet,0.000,0.000,0.000,0.000,0.000,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,2268.000,1125.000,1798.000,2761.000,5563.000,6542.000,9082.000,,
DeferredTaxAssetsValuationAllowance,2268.000,1125.000,1798.000,2761.000,5563.000,6542.000,9082.000,,
DepositsAssetsCurrent,,,,,,,,746386.000,1341623.000
DueFromRelatedPartiesCurrent,,,,,,,,1152014.000,697841.000
DueToOfficersOrStockholdersCurrent,,,,,,,36999.000,,
DueToRelatedPartiesCurrent,12200.000,12200.000,12200.000,16200.000,16200.000,25365.000,,266807.000,271131.000
Liabilities,16200.000,14299.000,16200.000,22200.000,18200.000,28282.000,38999.000,,
LiabilitiesAndStockholdersEquity,1581.000,7299.000,4712.000,25339.000,2665.000,6217.000,,2358807.000,2803757.000
LiabilitiesCurrent,,,,,,,,2711378.000,3332233.000
MarketableSecuritiesCurrent,,,,,,,,12660.000,12833.000
OperatingLossCarryforwards,15119.000,7500.000,15119.000,18411.000,38085.000,43615.000,60549.000,,
OtherReceivablesNetCurrent,,99.000,,21050.000,0.000,0.000,,747551.000,1437421.000
PropertyPlantAndEquipmentGross,,,,,,,,75027.000,76054.000
PropertyPlantAndEquipmentNet,,,,,,,,60064.000,60301.000
RetainedEarningsAccumulatedDeficit,-15119.000,-7500.000,-11988.000,-18411.000,-37085.000,-43615.000,-60549.000,-533282.000,-706494.000
SharesIssuedPricePerShare,,,,0.150,,,,,
ShortTermInvestments,,,,,,,,12660.000,12833.000
StockholdersEquity,-14619.000,-7000.000,-11488.000,3139.000,-15535.000,-22065.000,-38999.000,-352571.000,-528476.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-14619.000,-7000.000,-11488.000,3139.000,-15535.000,-22065.000,,,
TradingSecurities,,,,,,,,12660.000,12833.000
