,2012-03-31,2012-06-30,2013-03-31,2013-06-30,2014-06-30,2014-12-31,2015-03-31,2015-06-30
AdjustmentForAmortization,,,,,,0.000,,
AllocatedShareBasedCompensationExpense,,,,,25938.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,-33990.000,,
ComprehensiveIncomeNetOfTax,,,-464214.000,-387997.000,-264627.000,-228036.000,-35804.000,-135304.000
ConversionOfStockSharesConverted1,,,,,,22490731.000,,
CostOfRevenue,,,,,,,,10706.000
DebtConversionConvertedInstrumentAmount1,,,,,,25000.000,,
DebtInstrumentConvertibleEffectiveInterestRate,,,0.270,,,,,
DebtInstrumentIncreaseAccruedInterest,,,,,,,,6250.000
Depreciation,,,,,1984.000,5959.000,6315.000,6071.000
DepreciationAndAmortization,,,3686.000,3640.000,,,,
DerivativeGainLossOnDerivativeNet,,,,,-1288.000,,,
DerivativeLossOnDerivative,,,,,1288.000,,,
EarningsPerShareBasic,0.020,0.020,,,,,,
EarningsPerShareBasicAndDiluted,,,-0.001,-0.001,-0.001,-0.001,-0.000,-0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,39361.000,,
EquityIssuancePerShareAmount,,,,,0.020,,,
ExplorationAndProductionCosts,,,85518.000,81037.000,20453.000,71780.000,17818.000,69850.000
FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,1666.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,,,,,,,46092.000,
GainLossOnDerivativeInstrumentsNetPretax,,,,,-1288.000,,-1666.000,
GeneralAndAdministrativeExpense,149.000,16145.000,510649.000,473418.000,95541.000,224289.000,165206.000,53027.000
GrossProfit,,,,,,,,34365.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,-182997.000,-330734.000,-248944.000,-137201.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,29781.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,-1093.000,,
InterestExpense,,,56411.000,59718.000,63731.000,28706.000,57939.000,42618.000
InterestExpenseDebt,,,30768.000,34453.000,,2920.000,,
InterestExpenseRelatedParty,,,25643.000,25265.000,,,,
NetCashProvidedByUsedInFinancingActivities,,,,,,265000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,265000.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,,-5089.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,-5089.000,,
NetCashProvidedByUsedInOperatingActivities,,,,,,-293901.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,,-293901.000,,
NetIncomeLoss,2801.000,-17145.000,-489965.000,-445797.000,-182997.000,-330734.000,-248944.000,-137201.000
OperatingExpenses,,,656264.000,617813.000,182997.000,330734.000,248944.000,171566.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,25751.000,57800.000,-81630.000,102698.000,213140.000,1897.000
OtherExpenses,1149.000,17145.000,,,,,,
PaymentsToAcquireMiningAssets,,,,,,5089.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,5089.000,,
ProceedsFromIssuanceOfDebt,,,,,,265000.000,,
ProfessionalFees,1000.000,1000.000,,,,,,
RelatedPartyTransactionRate,,,0.030,,,,,
Revenues,3950.000,0.000,166299.000,172016.000,,,,45071.000
SalesRevenueNet,3950.000,0.000,166299.000,172016.000,,,,45071.000
StockIssuedDuringPeriodValueIssuedForServices,,,302500.000,,,,,
StockRepurchasedAndRetiredDuringPeriodShares,,,,,,1500000.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,338643889.000,338650000.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,338643889.000,338650000.000,339162500.000,363525437.000,370149934.000,374353231.000
WeightedAverageNumberOfSharesOutstandingBasic,1524395.000,2573846.000,,,,,,
