,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,5579093.000,4395703.000,5857498.000,7090000.000,5213000.000,6256000.000,6306000.000,6450000.000,5959000.000,5699000.000,7362000.000,7369000.000,7006000.000,12605000.000,9535000.000,9099000.000,8180000.000,8340000.000,8090000.000,7053000.000,6284000.000,9229000.000,13306000.000,13062000.000
AccountsPayableTradeCurrent,,,,,,,3700000.000,,,,5200000.000,,,,1000000.000,,,,2500000.000,,,,3700000.000,
AccountsReceivableGrossCurrent,,,,,25593000.000,21974000.000,16012000.000,20218000.000,21291000.000,20530000.000,22279000.000,24659000.000,28386000.000,27835000.000,28481000.000,25718000.000,22332000.000,23040000.000,19684000.000,19079000.000,17881000.000,20129000.000,22493000.000,24548000.000
AccountsReceivableNetCurrent,16932554.000,22577532.000,23198132.000,23067000.000,25383000.000,21764000.000,15802000.000,20008000.000,21081000.000,20320000.000,22069000.000,24449000.000,28176000.000,27625000.000,28271000.000,25508000.000,22122000.000,22830000.000,19474000.000,18779000.000,17581000.000,19829000.000,22193000.000,24248000.000
AccrualForEnvironmentalLossContingencies,,,,,,,,,288000.000,288000.000,203000.000,171000.000,,,,,,,,,,,,
AccruedBonusesCurrent,,,,,,,547000.000,,,,650000.000,,,,1600000.000,,,,1254000.000,,,,0.000,
AccruedEnvironmentalLossContingenciesCurrent,,,,,,,350000.000,,,,203000.000,,,,0.000,,,,,,,,,
AccruedIncomeTaxesCurrent,,,,,,,0.000,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,1909914.000,4296558.000,2944470.000,2623000.000,4140000.000,1514000.000,2687000.000,2131000.000,3296000.000,3939000.000,3048000.000,2498000.000,4338000.000,3881000.000,5020000.000,5365000.000,3407000.000,5872000.000,4062000.000,3678000.000,4758000.000,4228000.000,2017000.000,3247000.000
AccruedSalariesCurrent,,,,,,,1035000.000,,,,1238000.000,,,,1708000.000,,,,1293000.000,,,,1097000.000,
AccumulatedCapitalizedInterestCosts,,,,,,,,,,,,,,,,27000.000,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,23671722.000,,25884000.000,27043000.000,28062000.000,29283000.000,30521000.000,31764000.000,33203000.000,34616000.000,36031000.000,37426000.000,39319000.000,41277000.000,43138000.000,44924000.000,46564000.000,48687000.000,50744000.000,52986000.000,54477000.000,56617000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-697788.000,-745866.000,-748430.000,-677000.000,-674000.000,-645000.000,-580000.000,-525000.000,-453000.000,-406000.000,-366000.000,-322000.000,-303000.000,-248000.000,0.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,43604073.000,43823251.000,44137773.000,44455000.000,44291000.000,44569000.000,44791000.000,45058000.000,45383000.000,45716000.000,46064000.000,46577000.000,47125000.000,47673000.000,48282000.000,49098000.000,49607000.000,50112000.000,50662000.000,51316000.000,52213000.000,52804000.000,53474000.000,54077000.000
AdvancesToAffiliate,800000.000,50000.000,,,1643000.000,1662000.000,2162000.000,2162000.000,443000.000,507000.000,536000.000,536000.000,0.000,0.000,0.000,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,210000.000,,210000.000,210000.000,210000.000,210000.000,210000.000,210000.000,210000.000,210000.000,210000.000,210000.000,210000.000,210000.000,210000.000,210000.000,210000.000,300000.000,300000.000,300000.000,300000.000,300000.000
Assets,98116035.000,103891967.000,110612103.000,111663000.000,115690000.000,111059000.000,121453000.000,129199000.000,136699000.000,142308000.000,143667000.000,142991000.000,147786000.000,157907000.000,232074000.000,235526000.000,238944000.000,246771000.000,258811000.000,262729000.000,279652000.000,283155000.000,292099000.000,295553000.000
AssetsCurrent,32065704.000,36999065.000,41822062.000,42259000.000,46052000.000,40528000.000,41359000.000,41101000.000,41910000.000,45103000.000,46350000.000,45781000.000,49639000.000,56888000.000,54935000.000,54587000.000,50715000.000,56285000.000,66353000.000,60651000.000,56119000.000,55012000.000,57562000.000,50874000.000
CashAndCashEquivalentsAtCarryingValue,6747639.000,4796781.000,6673987.000,5633000.000,5525000.000,3008000.000,9508000.000,3651000.000,4726000.000,7076000.000,7608000.000,5693000.000,6379000.000,13948000.000,8506000.000,8991000.000,8654000.000,14877000.000,18623000.000,14152000.000,9346000.000,7587000.000,8389000.000,4045000.000
CashFDICInsuredAmount,,,,,,,250000.000,,,,250000.000,,,,250000.000,,,,250000.000,,,,250000.000,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,,,,10.000,10.000,10.000,10.000,,,,,,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,10.000,,,,,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,,,,,,
CommonStockParOrStatedValuePerShare,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
CommonStockSharesAuthorized,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000
CommonStockSharesIssued,23990415.000,23990415.000,23731415.000,23800000.000,23800000.000,23800000.000,23800000.000,23800000.000,23800000.000,23800000.000,23800000.000,23900000.000,23900000.000,23900000.000,24000000.000,24000000.000,24100000.000,24100000.000,24200000.000,24200000.000,24200000.000,24200000.000,24500000.000,24500000.000
CommonStockSharesOutstanding,23690415.000,23690415.000,23731415.000,23800000.000,23800000.000,23800000.000,23800000.000,23800000.000,23800000.000,23800000.000,23800000.000,23900000.000,23900000.000,23900000.000,24000000.000,24000000.000,24100000.000,24100000.000,24200000.000,24200000.000,24200000.000,24200000.000,24500000.000,24300000.000
CommonStockValue,2369041.000,2369041.000,2373142.000,2378000.000,2379000.000,2380000.000,2381000.000,2381000.000,2382000.000,2383000.000,2383000.000,2386000.000,2386000.000,2395000.000,2397000.000,2405000.000,2407000.000,2407000.000,2416000.000,2420000.000,2451000.000,2451000.000,2451000.000,2451000.000
CostMethodInvestments,30883657.000,30883657.000,30883657.000,30884000.000,30884000.000,30884000.000,38971000.000,46769000.000,53091000.000,54393000.000,54095000.000,53745000.000,53751000.000,53408000.000,53023000.000,53081000.000,52712000.000,50658000.000,47697000.000,53075000.000,54865000.000,52776000.000,49386000.000,48420000.000
DebtInstrumentCollateralAmount,,,,,,,,,,,,,4400000.000,4300000.000,,,,,,,,,,
DebtInstrumentFeeAmount,,,,,,,,,,,,,,,,,,,,,,,748000.000,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,,,,,,,,,,,0.027,0.028,,0.035
DeferredFinanceCostsNoncurrentNet,,,,,,,,,,,,,,,,,,,,1000000.000,900000.000,800000.000,,700000.000
DeferredIncomeTaxLiabilities,,,,,,,10473000.000,,,,13307000.000,,,,12734000.000,,,,17816000.000,,,,26503000.000,
DeferredRevenueCurrent,172112.000,159557.000,936891.000,932000.000,,,880000.000,828000.000,828000.000,1504000.000,1654000.000,1654000.000,1425000.000,1080000.000,2183000.000,1150000.000,2691000.000,1608000.000,2050000.000,760000.000,904000.000,771000.000,870000.000,1112000.000
DeferredRevenueNoncurrent,304343.000,773954.000,1071115.000,1143000.000,,,379000.000,660000.000,391000.000,1191000.000,1369000.000,958000.000,775000.000,706000.000,1039000.000,959000.000,901000.000,2555000.000,2351000.000,2201000.000,2513000.000,2383000.000,2309000.000,1977000.000
DeferredTaxAssetsDeferredIncome,,,,,,,332000.000,,,,654000.000,,,,164000.000,,,,0.000,,,,0.000,
DeferredTaxAssetsDerivativeInstruments,,,,,,,313000.000,,,,214000.000,,,,196000.000,,,,62000.000,,,,20000.000,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,
DeferredTaxAssetsGross,,,,,,,2526000.000,,,,3094000.000,,,,4291000.000,,,,3805000.000,,,,3796000.000,
DeferredTaxAssetsGrossNoncurrent,,,,,,,2057000.000,,,,1764000.000,,,,3269000.000,,,,4637000.000,,,,6124000.000,
DeferredTaxAssetsInventory,,,,,,,95000.000,,,,131000.000,,,,1018000.000,,,,1785000.000,,,,1283000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,-9040000.000,,,,-10660000.000,,,,-8819000.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,1838000.000,1257000.000,1054000.000,,,,1324000.000,,,,1652000.000,,,,2116000.000,,,,1615000.000,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,-10094000.000,,,,-11984000.000,,,,-10471000.000,,,,-16503000.000,,,,,
DeferredTaxAssetsNet,,,,,,,1433000.000,,,,2647000.000,,,,3915000.000,,,,3429000.000,,,,3420000.000,
DeferredTaxAssetsNetCurrent,508778.000,755399.000,1169124.000,966000.000,,,1054000.000,1164000.000,1025000.000,1426000.000,1324000.000,1167000.000,1113000.000,839000.000,1652000.000,1784000.000,1481000.000,2241000.000,2116000.000,2671000.000,2007000.000,1703000.000,1615000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,376000.000,,,,376000.000,,,,376000.000,,,,376000.000,,,,376000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,,,,,,,,,,,,,,,0.000,,,,-14000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,,,,,,,370000.000,,,,373000.000,,,,327000.000,,,,330000.000,,,,423000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,716000.000,,,,1015000.000,,,,1705000.000,,,,969000.000,,,,1372000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,201000.000,,,,260000.000,,,,276000.000,,,,283000.000,,,,322000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,1093000.000,,,,447000.000,,,,376000.000,,,,376000.000,,,,376000.000,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,,1093000.000,,,,447000.000,,,,376000.000,,,,376000.000,,,,376000.000,
DeferredTaxLiabilities,,,,,,,,,,,,,,,,,,,14387000.000,,,,23083000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,124000.000,,,,43000.000,,,,-229000.000,,,,284000.000,,,,786000.000,
DeferredTaxLiabilitiesGrossNoncurrent,,,,,,,11058000.000,,,,13301000.000,,,,13364000.000,,,,20764000.000,,,,30446000.000,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates,,,,,,,2089000.000,,,,4757000.000,,,,4382000.000,,,,2522000.000,,,,3109000.000,
DeferredTaxLiabilitiesNoncurrent,5543778.000,5666682.000,7015898.000,6956000.000,6482000.000,6719000.000,10094000.000,10020000.000,11283000.000,11801000.000,11984000.000,11588000.000,11141000.000,10580000.000,10471000.000,10509000.000,10231000.000,10829000.000,16503000.000,18464000.000,23856000.000,22817000.000,24698000.000,24261000.000
DeferredTaxLiabilitiesOtherFiniteLivedAssets,,,,,,,,,,,,,,,,,,,,,,,10000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,8260000.000,,,,8507000.000,,,,8352000.000,,,,14996000.000,,,,22598000.000,
