,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AllocatedShareBasedCompensationExpense,,,,,,,,,,,1798.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,3210783000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-148788.000,,,,2833.000,,,,-101.000,,
CostOfGoodsAndServicesSold,-133130.000,-193278.000,-238150.000,8814.000,68226.000,536867.000,234515.000,195953.000,124235.000,564795.000,20557.000,59858.000,6965.000
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,,10000.000,,
DebtInstrumentIncreaseAccruedInterest,,,,,,,,,,,0.000,,
DebtInstrumentInterestRateDuringPeriod,,,,,,,,,,,0.120,,
DebtInstrumentPeriodicPayment,,,,,,,,,,,0.000,0.000,0.000
DeferredRevenuePeriodIncreaseDecrease,,,-68765.000,,,,-390369.000,,,,,,
DepreciationDepletionAndAmortization,,,27509.000,22336.000,18380.000,18221.000,15138.000,,,,8059.000,,
DerivativeGainLossOnDerivativeNet,,,,,,,,365222.000,104494.000,,-12345.000,-463600.000,169379.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,6005885.000,1047330.000,-133605.000,-32925.000,34348.000,-402191.000,5844.000,,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,,-365222.000,,,-12345.000,,
DirectOperatingCostRoyaltyExpense,-534296.000,-522316.000,-521004.000,5011.000,39594.000,1091120.000,37494.000,,,,,,
EarningsPerShareBasicAndDiluted,,,,-0.000,-0.000,,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000
GainLossOnSaleOfCapitalLeasesNet,20269.000,20268.000,,,,,,,,,,,
GainLossRelatedToLitigationSettlement,,,,,-1060.000,,,,,,-20576.000,78163.000,
GainsLossesOnExtinguishmentOfDebt,,,,,-1060.000,,38352.000,1405205.000,260061.000,456301.000,-20576.000,,
GrossProfit,18199.000,117178.000,-140454.000,301930.000,545307.000,2563156.000,596143.000,900738.000,534126.000,281007.000,331186.000,488012.000,193906.000
IncreaseDecreaseInAccountsPayable,,,530976.000,,,,-51262.000,,,,21210.000,,
IncreaseDecreaseInAccountsReceivable,,,30314.000,,,,-79183.000,,,,29323.000,,
IncreaseDecreaseInAccruedInterestReceivableNet,,,,,,,-184986.000,,,,-185066.000,,
IncreaseDecreaseInAccruedLiabilities,,,516341.000,,,,56059.000,,,,-26043.000,,
IncreaseDecreaseInCustomerDeposits,,,,,,,-201.000,,,,,,
IncreaseDecreaseInDeferredRevenue,,,,,,,,,,,-49179.000,,
IncreaseDecreaseInDepositsOutstanding,,,39028.000,,,,,,,,,,
IncreaseDecreaseInDueToAffiliatesCurrent,,,66118.000,,,,61712.000,,,,56800.000,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,,,,,149071.000,,,,176295.000,,
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,,,-133605.000,,,,-5844.000,,,,,,
IncreaseDecreaseInInventories,,,-186593.000,,,,-88659.000,,,,-11419.000,,
IncreaseDecreaseInOtherCurrentAssets,,,32494.000,,,,73249.000,,,,13498.000,,
IncreaseDecreaseInOtherNoncurrentAssets,,,,,,,-114714.000,,,,-476.000,,
InterestExpense,,,,,,,,,,,23428.000,,146617.000
InterestExpenseDebt,232722.000,233165.000,255661.000,282441.000,344517.000,258552.000,209495.000,156115.000,198962.000,97548.000,136123.000,158336.000,
InterestExpenseOtherShortTermBorrowings,,,,,,,,,,,27356.000,,
InterestPaid,,,,,,,26851.000,,,,23000.000,,
LoanProcessingFee,,,5000.000,,,,,,,,,,
NetCashProvidedByUsedInContinuingOperations,,,,,,,,,,,74423.000,,
NetCashProvidedByUsedInFinancingActivities,,,-176130.000,,,,156852.000,,,,-115909.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-176130.000,,,,156852.000,,,,-115909.000,,
NetCashProvidedByUsedInOperatingActivities,,,27342.000,,,,-154019.000,,,,115808.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,27342.000,,,,-154019.000,,,,115808.000,,
NetIncomeLoss,5263106.000,-299331.000,-1134126.000,-589517.000,-324194.000,1800212.000,-105576.000,531174.000,150738.000,279572.000,-187137.000,-520168.000,9554.000
NetIncomeLossAttributableToNoncontrollingInterest,-559097.000,-626589.000,-153970.000,-115970.000,-222685.000,-1047393.000,-326904.000,1164172.000,-343264.000,-125669.000,-71258.000,-202378.000,-112399.000
OperatingExpenses,1181309.000,1903931.000,758376.000,692051.000,889821.000,1305504.000,863324.000,819704.000,892245.000,752057.000,420537.000,666785.000,319513.000
OperatingIncomeLoss,-1163110.000,-1786753.000,-898830.000,-390121.000,-344514.000,1257652.000,-267181.000,81034.000,-358119.000,-471050.000,-89351.000,-178773.000,-125607.000
OtherNonoperatingIncome,28500.000,,,,108864.000,,,,,,,,
OtherNonoperatingIncomeExpense,5867119.000,860833.000,-389266.000,-315366.000,-202365.000,-504833.000,-165299.000,1614312.000,165593.000,624953.000,-169044.000,-543773.000,22762.000
ProceedsFromIssuanceOfDebt,,,,,,,,,,,300000.000,,
ProceedsFromMinorityShareholders,,,,,,,113134.000,,,,,,
ProceedsFromNotesPayable,,,25000.000,,,,,,,,,,
ProceedsFromOtherDebt,,,15000.000,,,,,,,,,,
ProceedsFromRepaymentsOfBankOverdrafts,,,-118130.000,,,,-8194.000,,,,-41414.000,,
ProceedsFromShortTermDebt,,,1000.000,,,,117365.000,,,,28900.000,,
ProfitLoss,4704009.000,-925920.000,-1288096.000,-705487.000,-546879.000,752819.000,-432480.000,1695346.000,-192526.000,153903.000,-258395.000,-722546.000,-102845.000
RepaymentsOfConvertibleDebt,,,,,,,,,,,64395.000,,
RepaymentsOfOtherShortTermDebt,,,,,,,,,,,8000.000,,
RepaymentsOfShortTermDebt,,,99000.000,,,,38599.000,,,,31000.000,,
Revenues,685625.000,832772.000,618700.000,315755.000,653127.000,2672835.000,868152.000,1096691.000,658361.000,845802.000,7842.000,547870.000,200871.000
RevenuesFromExternalCustomers,,,,315755.000,653127.000,,868152.000,,,,,,
SalesRevenueNet,685625.000,832772.000,618700.000,315755.000,653127.000,2672835.000,868152.000,1096691.000,658361.000,845802.000,351743.000,547870.000,200871.000
