,2011-12-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-06-30,2016-03-31,2016-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,39382.000,31776.000,27382.000,28882.000,35266.000,20560.000,2500.000,548.000,95193.000,101819.000,366918.000,370289.000,572043.000
AccountsReceivableNetCurrent,36441.000,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,7988.000,16898.000,,,
AccruedRoyaltiesCurrent,,,,,,,,,75000.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,1362.000,1916.000,2392.000,2841.000,3266.000,,,,,1479.000,,3213.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,1318.000,1447.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,51419.000,69883.000,79249.000,127489.000,164320.000,176620.000,,,,,,,
AdditionalPaidInCapital,380435.000,380335.000,380335.000,380335.000,261585.000,261585.000,4787485.000,2063616.000,7803339.000,8369070.000,3286063.000,4792503.000,5177689.000
Assets,55348.000,232725.000,121125.000,114693.000,95248.000,9622.000,400000.000,255950.000,194724.000,131769.000,302693.000,68168.000,10305.000
AssetsCurrent,50983.000,223870.000,112948.000,107642.000,89089.000,4017.000,400000.000,215950.000,176760.000,120041.000,291623.000,58401.000,969.000
AssetsNoncurrent,,,,,,,,,11964.000,11528.000,10670.000,9367.000,8936.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,,,,40000.000,6000.000,,,,
AvailableForSaleSecuritiesNoncurrent,,,,,,,,,,200.000,400.000,400.000,400.000
CashAndCashEquivalentsAtCarryingValue,14542.000,216651.000,105729.000,100423.000,89089.000,4017.000,300000.000,60000.000,99936.000,100261.000,249986.000,49986.000,
ClassOfWarrantOrRightOutstanding,,2084375.000,2084375.000,,2084375.000,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,-268750.000,118750.000,118750.000,118750.000,,,,,,,,,
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,950000000.000,900000000.000
CommonStockSharesIssued,80025000.000,80125000.000,80125000.000,80125000.000,80125000.000,80125000.000,135025000.000,158550000.000,192009927.000,201612522.000,227720396.000,44904245.000,227331108.000
CommonStockSharesOutstanding,80025000.000,80125000.000,80125000.000,80125000.000,80125000.000,80125000.000,135025000.000,158550000.000,192009927.000,201612522.000,227720396.000,44904245.000,227331108.000
CommonStockValue,80025.000,80125.000,80125.000,80125.000,80125.000,80125.000,135025.000,158550.000,192010.000,201613.000,227721.000,44905.000,227331.000
ConvertibleDebt,,,,,,,,100000.000,71875.000,192933.000,,,
ConvertibleDebtCurrent,,,,,,,,,,,341585.000,1020950.000,1463796.000
ConvertibleDebtNoncurrent,,,,,,,,,372289.000,304345.000,160386.000,108011.000,
ConvertibleNotesPayable,,,,,,,,,,,,,1615708.000
ConvertibleNotesPayableCurrent,,,,,,,,,,,15000.000,,
DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,,,,,,,,,,390112.000,422032.000,363206.000,363206.000
DebtInstrumentFaceAmount,,,,,,,,100000.000,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,0.080,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,-15407.000,-27960.000,,,
DeferredCompensationShareBasedArrangementsLiabilityCurrent,,,,,,,-3494453.000,,,,,,
DeferredTaxAssetsNet,,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,202430.000,217430.000,308598.000,317560.000,111668.000,,,,2142000.000,,3545000.000
DeferredTaxAssetsValuationAllowance,,172590.000,202430.000,217430.000,308598.000,317560.000,111668.000,,,,2142000.000,,3545000.000
DerivativeAssetsLiabilitiesAtFairValueNet,,,,,,,,,492421.000,,,9713164.000,
DerivativeFairValueOfDerivativeLiability,,,,,,,,,,56698.000,,,
DerivativeLiabilitiesCurrent,,,,,,,,,492421.000,357039.000,2494236.000,9713164.000,2952511.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-507413.000,592821.000,625618.000,652111.000,695953.000,714204.000,1030557.000,2066764.000,,,,,
DueFromRelatedPartiesNoncurrent,2205.000,,,,,,,,,,,,
DueToOfficersOrStockholdersCurrent,,,,,,,,,,461684.000,400450.000,760523.000,1166419.000
DueToRelatedPartiesCurrent,,,,,,,,,316287.000,461684.000,400450.000,760523.000,1166419.000
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,,,,,,,2494236.000,,2952511.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,,,,,,,,,,,,9713164.000,
InterestReceivableCurrent,,7219.000,7219.000,7219.000,,,,,,,,,
Liabilities,563691.000,668647.000,603654.000,593088.000,590946.000,519816.000,2500.000,100548.000,1348065.000,1417820.000,3763575.000,11972937.000,6154769.000
LiabilitiesAndStockholdersEquity,55348.000,232725.000,121125.000,114693.000,95248.000,9622.000,400000.000,255950.000,194724.000,131769.000,302693.000,68168.000,10305.000
LiabilitiesCurrent,,,,,,,2500.000,,975776.000,1113475.000,3603189.000,11864926.000,6154769.000
LongTermInvestments,,,,,,,,,100000.000,100000.000,,,
LongTermNotesPayable,,,,,,,,,,,348384.000,56125.000,
MinorityInterest,-244059.000,-254694.000,-277870.000,-295483.000,-305775.000,-314320.000,,,,,,,
NotesPayable,,,,,,,,,,,1149572.000,1681578.000,
NotesPayableCurrent,,,,,,,,,,,801188.000,1625453.000,
OperatingLeasesFutureMinimumPaymentsReceivable,,,,,,,,,,,55409.000,,
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,,,,,,,,,55409.000,,
OperatingLossCarryforwards,,508000.000,540000.000,567000.000,907643.000,934000.000,,,,,6298981.000,,10424192.000
PreferredStockParOrStatedValuePerShare,,,,,,,,,,,0.001,0.001,
PreferredStockSharesAuthorized,,,,,,,,,,,50000000.000,50000000.000,
PreferredStockSharesIssued,,,,,,,,,,,0.000,23473368.000,
PreferredStockSharesOutstanding,,,,,,,,,,,0.000,23473368.000,23473368.000
PreferredStockValue,,,,,,,,,,,,23473.000,23473.000
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,,76824.000,,41637.000,8415.000,969.000
PrepaidExpenseCurrent,,,,,,,100000.000,155950.000,,19780.000,41637.000,8415.000,969.000
PrepaidInterest,,,,,,,,,4091.000,22500.000,49125.000,57375.000,57375.000
PrepaidRoyalties,,,,,,,,,25000.000,,,,
PropertyPlantAndEquipmentNet,2160.000,8855.000,8177.000,7051.000,6159.000,5605.000,,,,,,,
PropertyPlantAndEquipmentOther,,10217.000,10093.000,9443.000,10318.000,10318.000,,,,,,,
RetainedEarningsAccumulatedDeficit,,,,,,,,,-9148690.000,-9856734.000,-6974666.000,-16765650.000,-11572957.000
SaleOfStockPricePerShare,,,,,,,,,0.240,,,,
SharesIssuedPricePerShare,,,,,,,,,0.030,,,,
StockholdersEquity,-508343.000,-435922.000,-482529.000,-478395.000,-495698.000,-510194.000,397500.000,155402.000,-1153341.000,-1286051.000,-3460882.000,-11904769.000,-6144464.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-508343.000,-435922.000,-482529.000,-478395.000,-495698.000,-510194.000,397500.000,155402.000,-1153341.000,-1286051.000,-3460882.000,-11904769.000,-6144464.000
WarrantsAndRightsOutstanding,,,,,,,,,69956.000,,,,
