,2015-12-26,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1155000.000,1231000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,593000.000,1163000.000
AdvertisingExpense,200000.000,100000.000
AllocatedShareBasedCompensationExpense,1155000.000,
AmortizationOfFinancingCostsAndDiscounts,330000.000,437000.000
AmortizationOfIntangibleAssets,1400000.000,1400000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,967000.000,-6940000.000
CommonStockDividendsPerShareCashPaid,1.830,2.900
CostOfGoodsAndServicesSold,22219000.000,25308000.000
CurrentFederalTaxExpenseBenefit,5813000.000,8854000.000
CurrentForeignTaxExpenseBenefit,236000.000,132000.000
CurrentStateAndLocalTaxExpenseBenefit,736000.000,847000.000
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,,100000.000
DeferredFederalIncomeTaxExpenseBenefit,-802000.000,-662000.000
DeferredIncomeTaxesAndTaxCredits,-1046000.000,-714000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-244000.000,-52000.000
DefinedContributionPlanCostRecognized,332000.000,425000.000
Depreciation,1300000.000,1600000.000
DepreciationAndAmortization,2682000.000,3008000.000
DepreciationDepletionAndAmortization,2682000.000,3008000.000
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,-20000.000,
DividendsCommonStockCash,,83268000.000
EarningsPerShareBasic,0.370,0.540
EarningsPerShareDiluted,0.360,0.530
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,813000.000,1163000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,813000.000,1163000.000
FranchiseRevenue,46688000.000,57071000.000
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,0.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,15845000.000,24553000.000
IncomeTaxExpenseBenefit,5739000.000,9119000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-317000.000,0.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,236000.000,132000.000
