,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,,,,,,,,,,80000.000
AmortizationOfAboveAndBelowMarketLeases,,,,,,,,,,122000.000,,,,84000.000
AmortizationOfDeferredLoanOriginationFeesNet,,-4564.000,,,,-198000.000,,,,,,,,
AmortizationOfFinancingCosts,,25884.000,,,,99000.000,,,,364000.000,,,,773000.000
AssetManagementCosts,903.000,140635.000,442118.000,645833.000,1372414.000,2107000.000,5223000.000,5041000.000,4092000.000,4632000.000,6086000.000,4248000.000,5256000.000,5284000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,3993000.000,2056000.000,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,15069000.000,18268000.000,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,347000.000,4759000.000,459000.000,1457000.000,123000.000,1223000.000,313000.000,22000.000,0.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,7430396.000,,,,83940000.000,,,,-13055000.000,,,,-16998000.000
CommonStockDividendsPerShareDeclared,0.180,0.170,0.180,0.180,,0.180,0.180,0.180,,0.180,0.180,0.180,,0.180
ComprehensiveIncomeNetOfTax,-1833.000,64225.000,371126.000,836652.000,1910997.000,1905000.000,-4652000.000,2056000.000,-5089000.000,8868000.000,-1793000.000,8504000.000,8393000.000,12896000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-18.000,5.000,6.000,17.000,-28.000,0.000,0.000,-26000.000,-28000.000,1000.000,43000.000,33000.000,7000.000,33000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-1851.000,64230.000,371132.000,836669.000,1910969.000,1905000.000,-4652000.000,2030000.000,-5117000.000,8869000.000,-1750000.000,8537000.000,8400000.000,12929000.000
CostOfRealEstateRevenue,,,,,,,225000.000,2134000.000,,3328000.000,3658000.000,3261000.000,3310000.000,3155000.000
CostsAndExpenses,6218.000,430287.000,929607.000,1554533.000,2210573.000,3720000.000,12643000.000,15034000.000,24813000.000,19709000.000,20121000.000,19492000.000,20459000.000,20411000.000
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,41000.000,,,,806000.000
DepreciationDepletionAndAmortization,,,,,,,212000.000,1913000.000,,5332000.000,5438000.000,4695000.000,5280000.000,4745000.000
DividendsCommonStock,,870386.000,,,,6524000.000,,,,15757000.000,,,,19371000.000
DividendsCommonStockCash,,476578.000,,,,3500000.000,,,,8380000.000,,,,10650000.000
DividendsCommonStockStock,,393808.000,,,,3024000.000,,,,7377000.000,,,,8721000.000
EarningsPerShareBasicAndDiluted,-0.030,0.010,0.040,0.050,0.110,0.050,-0.080,0.030,-0.090,0.070,0.010,0.050,0.090,0.090
EquityMethodInvestmentDividendsOrDistributions,,,,,,133000.000,,,,1055000.000,,,,
EscrowDepositDisbursementsRelatedToPropertyAcquisition1,,1405887.000,,,,1628000.000,,,,11243000.000,,,,6027000.000
FairValueOptionChangesInFairValueGainLoss1,,,,,,,,,,,,2438000.000,,9610000.000
GeneralAndAdministrativeExpense,5315.000,289652.000,487489.000,908700.000,838159.000,1266000.000,1862000.000,2420000.000,2727000.000,2927000.000,316000.000,3485000.000,3236000.000,3774000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,1772000.000,-6048000.000,454000.000,-7231000.000,5434000.000,-530000.000,2714000.000,5099000.000,2807000.000
IncomeLossFromEquityMethodInvestments,,,,,,133000.000,1559000.000,1840000.000,2489000.000,1293000.000,1262000.000,2438000.000,6618000.000,9610000.000
IncomeTaxExpenseBenefit,,,,,,,163000.000,264000.000,,104000.000,118000.000,224000.000,1433000.000,1917000.000
