,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableCurrent,113281000.000,119752000.000,138311000.000,170466000.000,132374000.000,107883000.000,120736000.000,128381000.000,82058000.000,81366000.000,85739000.000,93600000.000,72700000.000,87300000.000,71000000.000,74700000.000,78300000.000,55000000.000
AccountsReceivableNetCurrent,178112000.000,180624000.000,251225000.000,212152000.000,241965000.000,226165000.000,204253000.000,174613000.000,165250000.000,159888000.000,151861000.000,150700000.000,151300000.000,170500000.000,152700000.000,134500000.000,152200000.000,133600000.000
AccrualForEnvironmentalLossContingencies,,,,2600000.000,,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,12649000.000,4815000.000,,19806000.000,22506000.000,22370000.000,22311000.000,23913000.000,14510000.000,817000.000,1210000.000,4200000.000,,,,5600000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,465767000.000,,,,525472000.000,,,,197800000.000,,,,221900000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2304000.000,8499000.000,-38509000.000,-93399000.000,-60952000.000,-106703000.000,-79405000.000,,-113247000.000,-94971000.000,-73950000.000,-45200000.000,-46900000.000,-48000000.000,-101900000.000,-157800000.000,-205200000.000,-185400000.000
AdditionalPaidInCapitalCommonStock,581044000.000,582628000.000,624123000.000,625515000.000,627922000.000,629336000.000,630665000.000,631063000.000,632644000.000,635044000.000,637759000.000,639800000.000,642400000.000,644200000.000,645700000.000,647300000.000,650600000.000,660300000.000
AllowanceForDoubtfulAccountsReceivableCurrent,5031000.000,4089000.000,3842000.000,4793000.000,5213000.000,5062000.000,5428000.000,5215000.000,4419000.000,4339000.000,4222000.000,3884000.000,4200000.000,2424000.000,2700000.000,2500000.000,2800000.000,2400000.000
Assets,1816281000.000,1856271000.000,2892809000.000,2869723000.000,2890389000.000,2753936000.000,2662143000.000,2499427000.000,1841570000.000,1726827000.000,1753103000.000,1783100000.000,1751100000.000,1755300000.000,1645100000.000,1419500000.000,1312100000.000,1299900000.000
AssetsCurrent,1051286000.000,1090697000.000,1364615000.000,1309442000.000,1305846000.000,1218219000.000,1105172000.000,939576000.000,597205000.000,524991000.000,534072000.000,542300000.000,528100000.000,548000000.000,511600000.000,476100000.000,445300000.000,426900000.000
