,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,5144000.000,,,,310000.000,,,
AffiliateCosts,2774000.000,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,7709000.000,,,,8754000.000,,,
AmortizationOfIntangibleAssets,,-336000.000,,,,10503000.000,,,
AssetRetirementObligationLiabilitiesIncurred,,23815000.000,,,,4125000.000,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,-6987000.000,,,,,,,
BusinessAcquisitionsProFormaRevenue,,39851000.000,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,1302000.000,13722000.000,6664000.000,11294000.000,18252000.000,2743000.000,0.000,0.000,0.000
CashPeriodIncreaseDecreaseExcludingExchangeRateEffect,,-315130000.000,,,,-1502000.000,,,
ComprehensiveIncomeNetOfTax,-4947000.000,-29257000.000,21054000.000,3966000.000,-91128000.000,-17195000.000,-22911000.000,-19757000.000,-69972000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-5919000.000,-57069000.000,12710000.000,-3174000.000,-93733000.000,-42333000.000,-26390000.000,3310000.000,-45417000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-5169000.000,-86326000.000,33764000.000,-1951000.000,-140492000.000,-59528000.000,-49301000.000,-16447000.000,-115389000.000
ConstructionAndDevelopmentCosts,12319000.000,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,0.000,,,,62000.000,,,
Depreciation,,25100000.000,32700000.000,35700000.000,42200000.000,49200000.000,51200000.000,48100000.000,
DepreciationDepletionAndAmortization,12273000.000,31891000.000,38136000.000,43667000.000,47616000.000,59007000.000,61031000.000,57988000.000,65339000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,,369000.000,3787000.000,-3164000.000,-38000.000
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,,,,,328000.000,-3246000.000,-365000.000,-1838000.000
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,,,-32965000.000,-13638000.000,14258000.000,32259000.000
DistributedEarnings,,,20082000.000,26797000.000,,0.000,0.000,0.000,0.000
Dividends,,15125000.000,,,,,,,
EarningsPerShareBasic,-0.150,-0.570,,,,,,,
EarningsPerShareBasicAndDiluted,-0.150,-0.570,0.100,-0.030,-0.750,-0.010,-0.230,-0.290,-0.940
EarningsPerShareDiluted,-0.150,-0.570,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,-1000.000,,,,65000.000,,,
EffectiveIncomeTaxRateContinuingOperations,2.180,0.001,0.040,0.409,-0.390,-0.003,-0.044,-0.043,0.088
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,,,,0.350,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,,,,,,-2188000.000,,-433000.000,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInOtherComprehensiveIncomeLoss,,,,,,-3836000.000,,13511000.000,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPurchases,,,,,,,,0.000,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSettlements,,,,,,,,50000.000,
ForeignCurrencyTransactionGainLossBeforeTax,-6240000.000,-14369000.000,14439000.000,-9825000.000,-9733000.000,4493000.000,-4741000.000,-3913000.000,-8860000.000
ForeignCurrencyTransactionGainLossUnrealized,,-14369000.000,,,,3166000.000,,,
GainLossOnRepurchaseOfDebtInstrument,9580000.000,-20038000.000,11386000.000,0.000,-7504000.000,0.000,0.000,0.000,-1079000.000
GainsLossesOnExtinguishmentOfDebt,,-20038000.000,,,,0.000,,,
GeneralAndAdministrativeExpense,2984000.000,9939000.000,4521000.000,7518000.000,33833000.000,17183000.000,21057000.000,26510000.000,25245000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,1285000.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1285000.000,-83705000.000,30348000.000,4091000.000,-172110000.000,-33408000.000,-43059000.000,-26571000.000,-137975000.000
