,2013-11-02,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,-571000.000,,,,-211000.000,,,,-199000.000,,,,-272000.000
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,3086000.000,,,,300000.000,,,,100000.000,,,,1600000.000
AmortizationOfFinancingCosts,,2229000.000,2200000.000,,,734000.000,,,,712000.000,,,,630000.000
AssetImpairmentCharges,243000.000,19000.000,829000.000,6000.000,1725000.000,1715000.000,188000.000,,,109000.000,,,,
BasicEarningsPerShareProForma,-0.230,,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,14763000.000,,,,12571000.000,,,,18316000.000,,,,18017000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-63494000.000,,,,9399000.000,,,,7185000.000,,,,-52009000.000
ComprehensiveIncomeNetOfTax,-16857000.000,11774000.000,-6470000.000,-34959000.000,93866000.000,26596000.000,9202000.000,11813000.000,95623000.000,36520000.000,18513000.000,33085000.000,129556000.000,52762000.000
CostOfGoodsSold,649637000.000,698461000.000,645027000.000,698590000.000,858741000.000,712930000.000,695915000.000,741584000.000,909212000.000,768681000.000,757622000.000,789858000.000,981212000.000,796396000.000
CostsAndExpenses,1097390000.000,1116298000.000,1061889000.000,1224331000.000,1342080000.000,1149578000.000,1132987000.000,1214411000.000,1393991000.000,1228739000.000,1228033000.000,1299194000.000,1501772000.000,1276935000.000
DeferredIncomeTaxExpenseBenefit,,-8098000.000,,,,-4135000.000,,,,-533000.000,,,,4600000.000
DepreciationDepletionAndAmortization,41071000.000,41208000.000,40549000.000,42584000.000,43239000.000,42155000.000,41746000.000,43186000.000,45012000.000,45545000.000,44613000.000,46472000.000,46956000.000,48012000.000
EarningsPerShareBasic,,0.160,-0.090,,,0.340,0.140,0.200,1.350,0.530,0.290,0.460,1.780,0.760
EarningsPerShareBasicAndDiluted,-0.120,,,-0.460,,,,,,,,,,
EarningsPerShareDiluted,,0.160,-0.090,,,0.340,0.140,0.200,1.310,0.520,0.280,0.450,1.760,0.730
EffectiveIncomeTaxRateContinuingOperations,,0.410,,,,0.386,,,,,,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,1000000.000,500000.000,700000.000,600000.000,500000.000,800000.000,1300000.000,1100000.000,900000.000,1200000.000,1500000.000,1500000.000,1400000.000,1500000.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,3400000.000,,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,6150000.000,,,,3070000.000,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,-3404000.000,,,,6150000.000,,,,3070000.000,,,,
ExtinguishmentOfDebtGainLossNetOfTax,,-2521000.000,,,,-649000.000,,,,,,,,
FairValueAssumptionsExpectedDividendRate,0.145,0.145,,,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,-194000.000,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,-3681000.000,,-70302000.000,,-649000.000,,,,,-3805000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,18586000.000,24258000.000,,60145000.000,32683000.000,49853000.000,190531000.000,75284000.000
