,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2209000.000,5787000.000
AllocatedShareBasedCompensationExpense,2209000.000,5787000.000
AmortizationOfFinancingCostsAndDiscounts,6000.000,
AmortizationOfIntangibleAssets,,397000.000
CostOfGoodsSold,,213000.000
DebtConversionOriginalDebtAmount1,24572000.000,
DefinedContributionPlanCostRecognized,44000.000,613000.000
Depreciation,171000.000,258000.000
DepreciationDepletionAndAmortization,,655000.000
EarningsPerShareBasic,,-3.880
EarningsPerShareBasicAndDiluted,-1.480,-3.880
EffectiveIncomeTaxRateContinuingOperations,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,0.385,0.362
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,0.017,0.015
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.053,0.034
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,0.009,0.003
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,0.000,
GainsLossesOnExtinguishmentOfDebt,91000.000,
GeneralAndAdministrativeExpense,18932000.000,
IncreaseDecreaseInAccountsPayable,1298000.000,5569000.000
IncreaseDecreaseInAccountsReceivable,,-2129000.000
IncreaseDecreaseInAccruedLiabilities,362000.000,6570000.000
IncreaseDecreaseInDeferredRevenue,,4944000.000
IncreaseDecreaseInDepositsOutstanding,-2335000.000,
IncreaseDecreaseInInventories,,-1316000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,659000.000,923000.000
IncreaseInRestrictedCash,16000.000,
InterestExpense,,94000.000
InterestIncomeExpenseNonoperatingNet,-439000.000,
InterestPaid,353000.000,284000.000
MarketingAndAdvertisingExpense,,16328000.000
MaturitiesOfSeniorDebt,1286000.000,2667000.000
NetCashProvidedByUsedInContinuingOperations,94063000.000,57528000.000
NetCashProvidedByUsedInFinancingActivities,115992000.000,135558000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,115992000.000,135558000.000
NetCashProvidedByUsedInInvestingActivities,-362000.000,-2977000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-362000.000,-2977000.000
NetCashProvidedByUsedInOperatingActivities,-21567000.000,-75053000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-21567000.000,-75053000.000
NetIncomeLoss,-27255000.000,-94176000.000
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,,81000.000
NotesReduction,5000000.000,
OperatingExpenses,26907000.000,95793000.000
OperatingIncomeLoss,-26907000.000,-94082000.000
OperatingLeasesRentExpenseNet,112000.000,182000.000
OtherNonoperatingIncomeExpense,-348000.000,-94000.000
PaymentsOfStockIssuanceCosts,,845000.000
PaymentsToAcquireIntangibleAssets,,2500000.000
PaymentsToAcquirePropertyPlantAndEquipment,362000.000,477000.000
ProceedsFromIssuanceOfCommonStock,,137340000.000
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,,442000.000
ProceedsFromStockOptionsExercised,517000.000,443000.000
RepaymentsOfLongtermLoansFromVendors,59000.000,
ResearchAndDevelopmentExpense,7975000.000,14948000.000
SalesRevenueGoodsNet,,1711000.000
SellingGeneralAndAdministrativeExpense,,80632000.000
ShareBasedCompensation,2209000.000,5787000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,,7.370
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,0.770,0.763
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.017,0.015
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,119250000.000,
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,,442000.000
StockIssuedDuringPeriodValueNewIssues,1052000.000,137340000.000
StockIssuedDuringPeriodValueStockOptionsExercised,517000.000,443000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,10539000.000,-34499000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,13542282.000,24262945.000
