,2015-03-31,2015-09-30,2015-12-31,2016-09-30,2016-12-31,2017-03-31
CashPeriodIncreaseDecrease,,2874.000,,,,
CostOfRevenue,1350.000,1050.000,,,,
EarningsPerShareBasicAndDiluted,-0.000,,,0.000,0.000,0.000
GeneralAndAdministrativeExpense,,,,,625.000,600.000
GrossProfit,1650.000,950.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-12542.000,-11967.000,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,0.000,0.000,,,
IncomeTaxExpenseBenefitContinuingOperations,0.000,0.000,,,,
IncomeTaxesPaid,,0.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-12784.000,,665.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,2700.000,,,,
IncreaseDecreaseInAccountsReceivable,,0.000,,,,
IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,,23000.000,,,,
IncreaseDecreaseInPrepaidExpense,,2500.000,,,,
NetCashProvidedByUsedInFinancingActivities,,23000.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,23000.000,,,,
NetCashProvidedByUsedInOperatingActivities,,-20126.000,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-20126.000,,,,
NetIncomeLoss,-22062.000,-12542.000,-11967.000,-665.000,-6275.000,-5250.000
NoninterestExpenseTransferAgentAndCustodianFees,11727.000,650.000,,665.000,,
OfficersCompensation,1350.000,1650.000,2700.000,,,
OperatingCostsAndExpenses,1500.000,,,,,
OperatingExpenses,23712.000,13492.000,11967.000,665.000,6275.000,5250.000
OperatingIncomeLoss,-22062.000,,,,,
OtherCostAndExpenseOperating,3625.000,,,,,
OtherExpenses,3660.000,6442.000,7767.000,,,
PaymentsForProceedsFromOtherInterestEarningAssets,,0.000,,,,
ProfessionalFees,1850.000,4750.000,1500.000,,5650.000,4650.000
ProfitLoss,,,,-665.000,-6275.000,-5250.000
Revenues,3000.000,2000.000,,,,
SalesRevenueNet,3000.000,2000.000,,,,
StockIssuedDuringPeriodSharesNewIssues,,0.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,6452000.000,7280000.000,7280000.000,307280000.000,307280000.000,307280000.000
