,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccountsAndOtherReceivablesNetCurrent,,,,7636000.000,,,,2607000.000
AccountsPayableOtherCurrentAndNoncurrent,54956000.000,53389000.000,39953000.000,49741000.000,53029000.000,51961000.000,51961000.000,49353000.000
AccountsPayableTradeCurrent,37728000.000,32846000.000,34148000.000,40600000.000,30775000.000,23335000.000,28372000.000,38269000.000
AccountsReceivableNetCurrent,135322000.000,136571000.000,130803000.000,119069000.000,110687000.000,121074000.000,120518000.000,123075000.000
AccruedEmployeeBenefitsCurrent,,,,1685000.000,,,,1694000.000
AccruedEmployeeBenefitsCurrentAndNoncurrent,,,,5102000.000,,,,5194000.000
AccruedIncomeTaxes,98813.000,86825000.000,69182000.000,5798000.000,0.000,1068000.000,1068000.000,3561000.000
AccruedIncomeTaxesNoncurrent,54956.000,53390000.000,39953000.000,49741000.000,53029000.000,51961000.000,51961000.000,49352000.000
AccruedLiabilitiesCurrent,60418000.000,40323000.000,49161000.000,43135000.000,38632000.000,38948000.000,35708000.000,43664000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,43135000.000,,,,43664000.000
AccruedSalariesCurrentAndNoncurrent,,,,13680000.000,,,,16033000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-620728000.000,-615063000.000,-626734000.000,625168000.000,639152000.000,653777000.000,661921000.000,625318000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-247000.000,,,,-245000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,7378000.000,,,,6396000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,32593000.000,,,,36726000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,24968000.000,,,,30085000.000
AdditionalPaidInCapital,,,,47206000.000,,,,48932000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,595000.000,,,,972000.000
Assets,872264000.000,832481000.000,842118000.000,837411000.000,893699000.000,896655000.000,884364000.000,895321000.000
AssetsCurrent,281100000.000,293653000.000,324927000.000,289682000.000,322300000.000,326134000.000,299784000.000,288520000.000
AssetsNet,,,,,,,,682693000.000
BuildingsAndImprovementsGross,,,,131003000.000,,,,150780000.000
CashAndCashEquivalentsAtCarryingValue,32794000.000,35998000.000,37167000.000,38284000.000,39196000.000,49310000.000,55220000.000,17130000.000
CommonStockParOrStatedValuePerShare,,,,0.010,,,,0.010
CommonStockSharesAuthorized,,,,100000000.000,,,,100000000.000
CommonStockSharesIssued,,,,43142770.000,,,,43142770.000
CommonStockSharesOutstanding,,,,38823455.000,,,,38903102.000
CommonStockValue,,,,431000.000,,,,431000.000
ConstructionInProgressGross,,,,77984000.000,,,,69545000.000
DeferredIncomeTaxLiabilities,,,,62147000.000,,,,56088000.000
DeferredTaxAssetsCapitalLossCarryforwards,,,,6910000.000,,,,6362000.000
DeferredTaxAssetsGross,,,,121746000.000,,,,115447000.000
DeferredTaxAssetsLiabilitiesNet,,,,46537000.000,,,,44578000.000
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,50144000.000,40300000.000,40678000.000,
DeferredTaxAssetsNet,44244.000,47852000.000,48352000.000,108684000.000,,,,100666000.000
DeferredTaxAssetsNetCurrent,11396000.000,14328000.000,45828000.000,9040000.000,27893000.000,23872000.000,10882000.000,4556000.000
DeferredTaxAssetsNetNoncurrent,44970000.000,48670000.000,22004000.000,42427000.000,,,,44421000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,9676000.000,,,,9821000.000
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,12566000.000,,,,8723000.000
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,25142000.000,,,,30310000.000
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,69060000.000,,,,50112000.000
DeferredTaxAssetsOther,,,,9238000.000,,,,11103000.000
DeferredTaxAssetsTaxCreditCarryforwards,,,,12566000.000,,,,8723000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,,,,11445000.000,,,,11003000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,1552000.000,,,,1657000.000
DeferredTaxAssetsValuationAllowance,499000.000,,,13062000.000,,,,14781000.000
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts,,,,995000.000,,,,938000.000
DeferredTaxLiabilitiesNoncurrent,5438000.000,5531000.000,5503000.000,4930000.000,16385000.000,4842000.000,4536000.000,4399000.000
DeferredTaxLiabilitiesOther,,,,6971000.000,,,,5626000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,54181000.000,,,,49524000.000
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeBeforeTax,,,,-11711000.000,,,,-10152000.000
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesBeforeTax,,,,11946000.000,,,,10092000.000
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetPriorServiceCostCreditBeforeTax,,,,235000.000,,,,-60000.000
DefinedBenefitPlanAmountsRecognizedInBalanceSheet,,,,-30602000.000,,,,-29443000.000
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,0.036,,,,0.043
DefinedBenefitPlanBenefitObligation,,,,30426000.000,,,,29135000.000
DefinedBenefitPlanEstimatedFutureEmployerContributionsInNextFiscalYear,,,,1684000.000,,,,
DefinedBenefitPlanFairValueOfPlanAssets,,,,-30426000.000,,,,-29135000.000
EffectOnAccumulatedOtherComprehensiveIncomeLossDueToChangeInMeasurementDateTax,,,,-4333000.000,,,,-3756000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,3897000.000,,,,3045000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,1709000.000,,,,1547000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,24579000.000,,,,26646000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,2015000.000,,,,2070000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,1369000.000,,,,261000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,1570000.000,,,,1413000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,2011000.000,,,,1619000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,2015000.000,,,,2063000.000
Goodwill,2425000.000,,,,,,,
GoodwillImpairedAccumulatedImpairmentLoss,,,,0.000,,,,
IncomeTaxesReceivable,,,,,20525000.000,16853000.000,8106000.000,
InsuranceSettlementsReceivable,,,,,1043000.000,,,
IntangibleAssetsNetExcludingGoodwill,29026000.000,14138000.000,13713000.000,13193000.000,12572000.000,12055000.000,11624000.000,11146000.000
InterestPayableCurrentAndNoncurrent,,,,379000.000,,,,609000.000
InventoryFinishedGoods,40808000.000,42406000.000,45740000.000,32915000.000,51836000.000,50138000.000,50680000.000,44897000.000
InventoryNet,101588000.000,106756000.000,111129000.000,90183000.000,114948000.000,105789000.000,105058000.000,96821000.000
InventoryRawMaterials,34209000.000,38259000.000,39844000.000,31155000.000,36403000.000,31563000.000,29333000.000,26535000.000
InventoryValuationReserves,,,,454000.000,,,,456000.000
LandAndLandImprovements,,,,40520000.000,,,,43158000.000
LiabilitiesAndStockholdersEquity,872264000.000,832481000.000,842118000.000,837411000.000,893699000.000,896655000.000,884364000.000,895321000.000
LiabilitiesCurrent,98146000.000,74032000.000,83620000.000,83735000.000,69407000.000,62283000.000,64080000.000,81933000.000
LiabilitiesSubjectToCompromiseEarlyContractTerminationFees,,,,,,,48600000.000,
LineOfCreditFacilityAmountOutstanding,90351.000,86840.000,,58578000.000,81842000.000,99279000.000,62271000.000,41172000.000
LineOfCreditFacilityMaximumBorrowingCapacity,,,,300000000.000,,,,
LineOfCreditFacilityRemainingBorrowingCapacity,205598000.000,209109000.000,,,214107000.000,196735000.000,233743000.000,254855000.000
LongTermDebt,90351000.000,86840000.000,70139000.000,58578000.000,81842000.000,,62271000.000,41172000.000
LongTermDebtFairValue,,,,,,,62271000.000,
LongTermDebtNoncurrent,90351000.000,86840000.000,70139000.000,58578000.000,81842000.000,99279000.000,62271000.000,41172000.000
MachineryAndEquipmentGross,,,,867770000.000,,,,913069000.000
NoncurrentAssets,,,,,,,,551234000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,1544000.000,,,,1651000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,4000.000,,,,2000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,627000.000,,,,76000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,1301000.000,,,,749000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,1344000.000,,,,1567000.000
OtherAccruedLiabilitiesCurrentAndNoncurrent,,,,7215000.000,,,,6968000.000
OtherInventorySupplies,26571000.000,26091000.000,25545000.000,26113000.000,26709000.000,24088000.000,25045000.000,25389000.000
