,2012-07-31,2013-01-31,2013-04-30,2014-04-30,2014-07-31,2015-01-31,2015-04-30,2015-07-31,2016-01-31,2016-04-30,2016-07-31,2017-01-31,2017-04-30
CashPeriodIncreaseDecrease,,,,,,,,,0.000,0.000,0.000,0.000,0.000
EarningsPerShareBasicAndDiluted,,-0.000,-0.000,,,,,,,,,,
GeneralAndAdministrativeExpense,600.000,5000.000,7600.000,6700.000,-11700.000,-2360.000,1880.000,115.000,,750.000,175.000,745.000,-8018.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,5000.000,,,11700.000,2360.000,,,,750.000,175.000,745.000,8018.000
NetCashProvidedByUsedInFinancingActivities,,,,,,,,,0.000,0.000,0.000,0.000,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,,0.000,0.000,0.000,0.000,0.000
NetCashProvidedByUsedInOperatingActivities,,,,,,,,,0.000,0.000,0.000,0.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,,,,,0.000,0.000,0.000,0.000,
NetIncomeLoss,-600.000,-5000.000,-7600.000,-6700.000,-11700.000,-2360.000,-1880.000,-115.000,0.000,-750.000,-175.000,-745.000,-8018.000
OperatingIncomeLoss,,-5000.000,,,-11700.000,-2360.000,,,,-750.000,-175.000,-745.000,-8018.000
ProfessionalFees,600.000,5000.000,7600.000,6700.000,11700.000,2360.000,1880.000,115.000,,750.000,175.000,745.000,8018.000
WeightedAverageNumberOfSharesOutstandingBasic,3000000.000,3000000.000,3000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
