,2011-12-31,2012-12-31
AmortizationOfIntangibleAssets,6692000.000,9604000.000
AvailableForSaleSecuritiesGrossRealizedGains,,37000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,34000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-1911000.000,305000.000
ComprehensiveIncomeNetOfTax,-18278000.000,-6041000.000
CurrentFederalTaxExpenseBenefit,,0.000
DeferredFederalIncomeTaxExpenseBenefit,,-1813000.000
DeferredIncomeTaxExpenseBenefit,,-2080000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-267000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,319000.000
Depreciation,121000.000,132000.000
EarningsPerShareBasic,-0.880,-0.300
EarningsPerShareBasicAndDiluted,,-0.300
EarningsPerShareDiluted,-0.880,
EquityMethodInvestmentDividendsOrDistributions,169000.000,96000.000
GainLossOnInvestments,-41000.000,3000.000
GeneralAndAdministrativeExpense,21332000.000,20964000.000
GoodwillImpairmentLoss,12423000.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-18250000.000,-6093000.000
IncomeLossFromEquityMethodInvestments,278000.000,543000.000
IncomeTaxExpenseBenefit,,0.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,2080000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-2072000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,-176000.000
IncomeTaxReconciliationTaxCreditsOther,,168000.000
IncreaseDecreaseInAccountsPayable,49000.000,75000.000
IncreaseDecreaseInAccountsReceivable,-1065000.000,1297000.000
IncreaseDecreaseInOtherCurrentAssets,-351000.000,26000.000
IncreaseDecreaseInOtherCurrentLiabilities,-1205000.000,-88000.000
InvestmentIncomeInterest,85000.000,94000.000
LeaseAndRentalExpense,,934000.000
ManagementFeesIncentiveRevenue,,1165000.000
MarketingAndAdvertisingExpense,,264000.000
NetCashProvidedByUsedInInvestingActivities,-3089000.000,-1552000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-3089000.000,-1552000.000
NetCashProvidedByUsedInOperatingActivities,1178000.000,1857000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,1178000.000,1857000.000
NetIncomeLoss,-18250000.000,-6093000.000
OperatingExpenses,40447000.000,30568000.000
OperatingIncomeLoss,-18572000.000,-6733000.000
OtherComprehensiveIncomeLossNetOfTax,,52000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-28000.000,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,3000.000
OtherComprehensiveIncomeLossTax,,0.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,-15000.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-43000.000,49000.000
PaymentsForProceedsFromOtherInvestingActivities,-1300000.000,
PaymentsToAcquireBusinessesNetOfCashAcquired,4540000.000,0.000
PaymentsToAcquireInvestments,5085000.000,7995000.000
PaymentsToAcquirePropertyPlantAndEquipment,144000.000,137000.000
ProceedsFromSaleMaturityAndCollectionsOfInvestments,5380000.000,5396000.000
ProceedsFromSaleOfAvailableForSaleSecurities,,5396000.000
RealizedInvestmentGainsLosses,-41000.000,
Revenues,21875000.000,23835000.000
SalesRevenueNet,21916000.000,23835000.000
StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures,,0.000
WeightedAverageNumberOfDilutedSharesOutstanding,20634232.000,
WeightedAverageNumberOfSharesOutstandingBasic,20634232.000,20634232.000
