,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,,,,,,,,,,681509.000,557217.000,
AccountsPayableCurrent,1492798.000,1150859.000,1340488.000,1544829.000,1537809.000,1547286.000,1906327.000,1230718.000,1058666.000,1710070.000,1594147.000,2061927.000,1452848.000,1543786.000,1210412.000,1341769.000,1497717.000,1439604.000,1472645.000,1657576.000,1366584.000,927247.000,1074939.000,1138449.000
AccountsPayableInterestBearingInterestRate,,,,,,,,,,,,,,,0.003,0.003,0.003,0.003,0.003,,,,0.035,0.035
AccountsReceivableNetCurrent,3333467.000,2914554.000,2535331.000,2892889.000,2996513.000,3422413.000,2197513.000,2547660.000,2638326.000,2943244.000,2425417.000,2909542.000,3264914.000,2675486.000,3277460.000,3444602.000,3391441.000,2933255.000,3278157.000,3347721.000,3044230.000,3254205.000,3322400.000,3094987.000
AccruedIncomeTaxesNoncurrent,211159.000,211159.000,211159.000,211159.000,211159.000,211159.000,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,1157362.000,1210371.000,1443367.000,1354706.000,1050195.000,1420274.000,1625923.000,1288829.000,1327505.000,1221873.000,1737312.000,1465567.000,1818356.000,1529684.000,1808529.000,1681416.000,1717270.000,1767397.000,1833946.000,2126757.000,1689010.000,2029614.000,2239985.000,1785470.000
AccruedProfessionalFeesCurrent,,,,,,,462147.000,,,,300788.000,,,,277527.000,,,,310852.000,,,,287252.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,5210421.000,5386622.000,5583358.000,5797743.000,6041855.000,6241424.000,6443303.000,6672662.000,6854108.000,6577704.000,6849543.000,7209110.000,7599096.000,7217383.000,7458220.000,7627102.000,7394343.000,6836862.000,6600287.000,6271419.000,6339162.000,6203452.000,6266097.000,6641029.000
AdditionalPaidInCapital,10427418.000,10684049.000,10930927.000,11170298.000,11408290.000,11816027.000,12023721.000,12284557.000,12550043.000,18663113.000,18939869.000,19276929.000,19792852.000,20060756.000,20285008.000,29026997.000,29227931.000,29391575.000,29636087.000,29837985.000,30159202.000,30355029.000,30557093.000,31354231.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,175000.000,,,,175000.000,,,,110000.000,,,,250000.000,,,,110000.000,,,,110000.000,
Assets,26009990.000,23893681.000,22823694.000,21199012.000,19442342.000,21997250.000,20394427.000,18039262.000,16987253.000,20686503.000,18162621.000,16827039.000,17781264.000,16067792.000,15436115.000,21630894.000,20099006.000,18608864.000,17035115.000,18017984.000,17191329.000,16089831.000,14723966.000,13223401.000
AssetsCurrent,23603824.000,21280854.000,19989406.000,18223026.000,16133308.000,18403974.000,16848808.000,14561802.000,13478751.000,17372044.000,15057436.000,13681393.000,13854112.000,12243949.000,11687791.000,18046646.000,16496834.000,15047898.000,13516110.000,14823698.000,13983479.000,12742782.000,11371488.000,9918349.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,1135407.000,721577.000,993123.000,990135.000,487264.000,85349.000,52020.000
CapitalLeasesFutureMinimumPaymentsReceivable,,,,,,,1695000.000,,,,1345000.000,,,,,,,,710000.000,,,,1562000.000,
CapitalLeasesFutureMinimumPaymentsReceivableCurrent,,,,,,,485000.000,,,,445000.000,,,,,,,,409000.000,,,,365000.000,
CapitalLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,,,,179000.000,,,,27000.000,,,,,,,,,,,,297000.000,
CapitalLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,,,269000.000,,,,209000.000,,,,,,,,4000.000,,,,291000.000,
CapitalLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,,,,331000.000,,,,303000.000,,,,,,,,33000.000,,,,290000.000,
CapitalLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,,,,431000.000,,,,361000.000,,,,,,,,264000.000,,,,319000.000,
CashAndCashEquivalentsAtCarryingValue,15388288.000,11557069.000,11387300.000,9184509.000,6598448.000,9890223.000,9245094.000,6987579.000,6022405.000,10354658.000,8190302.000,6033685.000,6195452.000,4800993.000,4494663.000,11084335.000,9556655.000,8637806.000,7528292.000,8364773.000,7570291.000,6708177.000,5488706.000,4662897.000
CashCashEquivalentsAndShortTermInvestments,,,,,,,,,,,,,,,,,,,,10605000.000,9677000.000,8923000.000,,6510000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,,,,,,1.600,1.640,1.640,1.440,1.440
ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,,,,,,,,,,,,,,,,,,,,386803.000,451458.000,451458.000,451458.000,451458.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,,300000.000,,,,,,,,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,,,,,,,,,,593286.000,780161.000,,30070.000,1593231.000,1623835.000,,
CommonStockParOrStatedValuePerShare,0.004,0.004,0.004,0.004,0.004,0.004,0.004,,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
CommonStockSharesAuthorized,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000
CommonStockSharesIssued,13696851.000,13701073.000,13701273.000,13705712.000,13739996.000,13767192.000,13767192.000,,13821221.000,19029208.000,19324549.000,19502629.000,19559219.000,19567140.000,19563333.000,26835960.000,26835960.000,26968722.000,27391722.000,27394806.000,27422861.000,27428752.000,27428752.000,28315081.000
CommonStockValue,54787.000,54804.000,54805.000,54823.000,54960.000,55069.000,55069.000,55136.000,55285.000,76117.000,77298.000,78011.000,78237.000,78269.000,78253.000,107344.000,107344.000,107875.000,109567.000,109579.000,109691.000,109715.000,109715.000,113260.000
CompensationAndBenefitsTrust,,,,,,,,,,,,,,,418000.000,,,,525000.000,,,,791228.000,
ConvertiblePreferredStockSharesIssuedUponConversion,95500.000,,,,,,,,,,,,,,,,,,,,,,,
DebtCurrent,,,,,,,,,,,,,,,,,,,,2818059.000,,666667.000,1111111.000,1777778.000
DebtInstrumentCarryingAmount,,,,,,3500000.000,3500000.000,3500000.000,5000000.000,5000000.000,5000000.000,5000000.000,,7500000.000,7500000.000,7500000.000,7500000.000,7500000.000,7280000.000,6575485.000,8000000.000,8000000.000,8000000.000,8000000.000
DebtInstrumentConvertibleConversionPrice1,,,,,,,7.050,,,,5.973,,,,5.973,5.973,5.973,5.973,5.973,,,,5.973,
DebtInstrumentFaceAmount,,,,,3500000.000,3500000.000,,,,,,,,,,,,,,3549302.000,722450.000,364964.000,,8000000.000
DebtInstrumentInterestRateStatedPercentage,,,,,0.055,,,,,,,,,,,,,,,,0.118,0.128,0.094,0.095
DebtInstrumentUnamortizedDiscount,,,,,,-134082.000,-116606.000,-99129.000,-115868.000,-102511.000,89153.000,-75796.000,,,,,,,,,,,,165514.000
DebtInstrumentUnamortizedDiscountCurrent,,,,,,,,,,,,,,,,,,,,,,,270640.000,259857.000
DebtInstrumentUnamortizedDiscountNoncurrent,,,,,,,,,,,,,,,,,,,,,,,308038.000,250532.000
DebtInstrumentUnamortizedPremium,,,,,,,,,,,,,,,,,,,,194659.000,,285163.000,,
DebtInstrumentUnusedBorrowingCapacityAmount,,,,,,,,,,,,,,,,,,,,2240000.000,2107000.000,2215000.000,,
DeferredCostsCurrent,,,,,,,,,,,,,,,,,,,,,,,,722450.000
DeferredTaxAssetsDeferredGainOnSaleLeasebackTransaction,,,,,,,220491.000,,,,173381.000,,,,126271.000,,,,79162.000,,,,32052.000,
DeferredTaxAssetsGross,,,,,,,6863598.000,,,,10493986.000,,,,13439620.000,,,,15870149.000,,,,17170721.000,
DeferredTaxAssetsInventory,,,,,,,220742.000,,,,227873.000,,,,295856.000,,,,207236.000,,,,131672.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,5004965.000,,,,8203163.000,,,,10450108.000,,,,12667926.000,,,,13684331.000,
DeferredTaxAssetsOther,,,,,,,461830.000,,,,555288.000,,,,580694.000,,,,631497.000,,,,715845.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,410530.000,,,,600342.000,,,,918843.000,,,,955897.000,,,,1066052.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,448817.000,,,,660460.000,,,,945383.000,,,,1178525.000,,,,1405001.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,61233.000,,,,38489.000,,,,87475.000,,,,87475.000,,,,87475.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,,,,,,,34990.000,,,,34990.000,,,,34990.000,,,,62431.000,,,,48293.000,
DeferredTaxAssetsValuationAllowance,,,,,4759000.000,5311000.000,6060712.000,6608000.000,7561000.000,8535000.000,9898528.000,,,,12927978.000,,,,15368245.000,,,,16559086.000,
DeferredTaxLiabilitiesPrepaidExpenses,,,,,,,165586.000,,,,159397.000,,,,138726.000,,,,116842.000,,,,112719.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,,436061.000,,,,372916.000,,,,385062.000,,,,498916.000,
EmployeeRelatedLiabilitiesCurrent,,,,,,,537798.000,,,,810046.000,,,,410057.000,,,,261408.000,,,,367193.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,1829850.000,1613853.000,,1863000.000,1697000.000,1469000.000,,1832000.000,1606000.000,1357000.000,,1805000.000,1625000.000,1281000.000,,1846000.000,1651000.000,1449000.000,,1809000.000
