,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,19122000.000,27481000.000,35413000.000,34762000.000,32005000.000,35887000.000,45824000.000,46658000.000,48464000.000,52662000.000
AccountsPayableCurrent,,,,,3323000.000,2124000.000,6873000.000,5881000.000,4919000.000,7019000.000
AccountsReceivableNetCurrent,5649000.000,15388000.000,20274000.000,20751000.000,20901000.000,23339000.000,31024000.000,46539000.000,35037000.000,43576000.000
AccruedIncomeTaxesCurrent,,,,,787000.000,787000.000,950000.000,780000.000,,
AccruedProfessionalFeesCurrent,,,,,,,,,796000.000,1625000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,2895000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1000.000,,,,-6000.000,-3000.000,3000.000,-2000.000,-2000.000,4000.000
AdditionalPaidInCapitalCommonStock,350224000.000,352367000.000,354288000.000,360537000.000,363017000.000,365317000.000,368594000.000,373991000.000,384266000.000,392054000.000
Assets,89888000.000,100248000.000,114053000.000,120469000.000,126968000.000,141679000.000,163749000.000,190138000.000,277311000.000,311676000.000
AssetsCurrent,72555000.000,83619000.000,87725000.000,95692000.000,103663000.000,119725000.000,142335000.000,162470000.000,227679000.000,267897000.000
AssetsFairValueDisclosure,,,,,73026000.000,82924000.000,95855000.000,98799000.000,144160000.000,170416000.000
AvailableForSaleSecuritiesCurrent,,,,,16742000.000,41814000.000,44964000.000,,,
CashAndCashEquivalentsAtCarryingValue,52187000.000,54375000.000,54244000.000,61447000.000,55334000.000,40119000.000,49772000.000,51181000.000,94007000.000,121138000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,23167952.000,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,200000000.000,200000000.000
CommonStockSharesIssued,60491766.000,60847959.000,61107695.000,62582296.000,62942485.000,63126699.000,63583492.000,64630085.000,66097932.000,66984705.000
CommonStockSharesOutstanding,60491766.000,60847959.000,61107695.000,62582296.000,62942485.000,63126699.000,63583492.000,64630085.000,66097932.000,66984705.000
CommonStockValue,6000.000,6000.000,6000.000,6000.000,6000.000,6000.000,6000.000,6000.000,7000.000,7000.000
DeferredRevenueNoncurrent,2534000.000,2311000.000,2163000.000,2053000.000,1933000.000,1767000.000,1639000.000,1488000.000,1262000.000,1103000.000
DeferredTaxAssetsDeferredIncome,,,,,,,1273000.000,,,
DeferredTaxAssetsGross,,,,,,,91378000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,-440000.000,,,
