,2011-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000
DistributionMadeToMemberOrLimitedPartnerCashDistribution,-71000.000
DistributionsPerLimitedPartnershipUnitOutstanding,5.880
EquityMethodInvestmentDividendsOrDistributions,15000.000
GeneralAndAdministrativeExpense,20000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,36000.000
IncreaseDecreaseInDueToAffiliates,5000.000
InterestExpense,5000.000
NetCashProvidedByUsedInInvestingActivities,2000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,2000.000
NetCashProvidedByUsedInOperatingActivities,-26000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-26000.000
NetIncomeLoss,-158000.000
NetIncomeLossAllocatedToGeneralPartners,-2000.000
NetIncomeLossAllocatedToLimitedPartners,-156000.000
NetIncomeLossPerOutstandingLimitedPartnershipUnit,-12.920
OperatingExpenses,175000.000
OperatingIncomeLoss,-175000.000
ProceedsFromCollectionOfAdvanceToAffiliate,2000.000
ProceedsFromCollectionOfOtherReceivables,-2000.000
ProceedsFromContributionsFromAffiliates,24000.000
ProfessionalFees,57000.000
ProfitLoss,-158000.000
Revenues,0.000
SalesRevenueNet,0.000
