,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,,,,,,,,3000000.000,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,165000000.000,,,,270000000.000,,,,335000000.000,,,,746000000.000,,,,510000000.000,,,,585000000.000,,,,318000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1900000.000,1700000.000,3200000.000,-4800000.000,2200000.000,1900000.000,2300000.000,-3800000.000,2000000.000,1400000.000,1400000.000,-3300000.000,1900000.000,2200000.000,2600000.000,-4400000.000,3500000.000,3700000.000,5800000.000,-8200000.000,6100000.000,,,,700000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,429000000.000,,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,699000000.000,,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,270000000.000,,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,24000000.000,-14000000.000,4000000.000,12000000.000,42000000.000,-14000000.000,37000000.000,-11000000.000,10000000.000,-2000000.000,-50000000.000,-29000000.000,-28000000.000,1000000.000,45000000.000,32000000.000,34000000.000
AvailableForSaleSecuritiesGrossRealizedGains,93000000.000,90000000.000,57000000.000,59000000.000,72000000.000,51000000.000,80000000.000,48000000.000,46000000.000,42000000.000,54000000.000,72000000.000,58000000.000,20000000.000,52000000.000,48000000.000,34000000.000,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedLosses,73000000.000,72000000.000,87000000.000,90000000.000,41000000.000,34000000.000,69000000.000,47000000.000,27000000.000,49000000.000,49000000.000,56000000.000,15000000.000,39000000.000,16000000.000,66000000.000,22000000.000,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,,,,,,,,3891000000.000,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,,,,,,,,208000000.000,,,,,,,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,,,,,,,,42000000.000,2000000.000,21000000.000,39000000.000,44000000.000,-9000000.000,47000000.000,49000000.000,22000000.000,29000000.000,6000000.000,28000000.000,-5000000.000,16000000.000,63000000.000,57000000.000,36000000.000
BenefitsLossesAndExpenses,2907000000.000,2991000000.000,2999000000.000,2998000000.000,3003000000.000,3174000000.000,3306000000.000,3670000000.000,3222000000.000,3144000000.000,3184000000.000,4074000000.000,3260000000.000,3047000000.000,3184000000.000,3024000000.000,3373000000.000,3140000000.000,2821000000.000,3837000000.000,2978000000.000,3583000000.000,2731000000.000,2877000000.000,2790000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,3000000.000,,,,-30000000.000,,,,-49000000.000,,,,6000000.000,,,,-93000000.000,,,,-132000000.000,,,,85000000.000
CommonStockDividendsPerShareCashPaid,0.062,0.062,0.062,0.064,0.062,0.062,0.062,0.064,0.062,0.062,0.062,0.064,0.062,0.062,0.062,0.064,0.062,0.062,0.062,0.064,0.062,0.062,0.062,0.064,0.062
ComprehensiveIncomeNetOfTax,446000000.000,521000000.000,316000000.000,-85000000.000,636000000.000,148000000.000,393000000.000,-320000000.000,130000000.000,-262000000.000,265000000.000,121000000.000,283000000.000,360000000.000,39000000.000,-150000000.000,126000000.000,-75000000.000,106000000.000,-535000000.000,333000000.000,180000000.000,352000000.000,-77000000.000,369000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,189000000.000,200000000.000,158000000.000,101000000.000,183000000.000,150000000.000,160000000.000,82000000.000,142000000.000,83000000.000,102000000.000,110000000.000,151000000.000,126000000.000,39000000.000,45000000.000,-57000000.000,48000000.000,91000000.000,-135000000.000,122000000.000,-191000000.000,70000000.000,80000000.000,104000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,635000000.000,721000000.000,474000000.000,16000000.000,819000000.000,298000000.000,553000000.000,-238000000.000,272000000.000,-179000000.000,367000000.000,231000000.000,434000000.000,486000000.000,78000000.000,-105000000.000,69000000.000,-27000000.000,197000000.000,-670000000.000,455000000.000,-11000000.000,422000000.000,3000000.000,473000000.000
ContractRevenueCost,,,,,,,,,375000000.000,369000000.000,420000000.000,409000000.000,370000000.000,395000000.000,400000000.000,359000000.000,351000000.000,344000000.000,276000000.000,257000000.000,213000000.000,198000000.000,187000000.000,174000000.000,204000000.000
DeferredPolicyAcquisitionCostAmortizationExpense,345000000.000,350000000.000,356000000.000,359000000.000,295000000.000,309000000.000,333000000.000,337000000.000,328000000.000,335000000.000,341000000.000,358000000.000,329000000.000,335000000.000,332000000.000,321000000.000,303000000.000,314000000.000,319000000.000,604000000.000,307000000.000,305000000.000,314000000.000,309000000.000,305000000.000
DefinedBenefitPlanCurtailments,,,,,,,,,,,,,,,,,,55000000.000,,,,,,,
DefinedBenefitPlanRecognizedNetGainLossDueToCurtailments,,,,,,,,,,,,,,86000000.000,,,,,,,,,,,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,8000000.000,-3000000.000,-3000000.000,-30000000.000,9000000.000,18000000.000,12000000.000,15000000.000,13000000.000,6000000.000,19000000.000,-19000000.000,-7000000.000,4000000.000,,,,,,,,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,-16000000.000,5000000.000,11000000.000,33000000.000,34000000.000,15000000.000,-16000000.000,10000000.000,-18000000.000,19000000.000,12000000.000,-32000000.000,-7000000.000,5000000.000,-6000000.000,11000000.000,,,,,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,-5000000.000,,,,,,,,,,,,,,,,,,,,,,,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,10000000.000,,,,,,,,,,,,
