,2011-01-30,2011-05-01,2011-07-31,2011-10-30,2012-01-29,2012-04-29,2012-07-29,2012-10-28,2013-01-27,2013-04-28,2013-07-28,2013-10-27,2014-01-26,2014-04-27,2014-07-27,2014-10-26,2015-01-25,2015-04-26,2015-07-26,2015-10-25,2016-01-24,2016-04-24,2016-07-24,2017-01-29,2017-04-30
AdjustmentForAmortization,,,,,,,,,,,,,,,,,2039000.000,,,,2125000.000,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,8240000.000,,,,6240000.000,,,,5576000.000,,,,4957000.000,,,,5524000.000,,,,7162000.000,,,7240000.000,
AllocatedShareBasedCompensationExpense,,,2578000.000,,6240000.000,4889000.000,3062000.000,2519000.000,5576000.000,6330000.000,4523000.000,1167000.000,4957000.000,5987000.000,1746000.000,1703000.000,5524000.000,7025000.000,1711000.000,1457000.000,7162000.000,7016000.000,1913000.000,7240000.000,4621000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,1599000.000,,3874000.000,3035000.000,1901000.000,1566000.000,3468000.000,3937000.000,2813000.000,723000.000,3073000.000,3712000.000,1083000.000,1056000.000,3427000.000,4357000.000,1062000.000,904000.000,4445000.000,4354000.000,1187000.000,4493000.000,2868000.000
AmortizationOfIntangibleAssets,2500000.000,,,,2426000.000,,,,2189000.000,2600000.000,2400000.000,2290000.000,2331000.000,2300000.000,2300000.000,2421000.000,2100000.000,1900000.000,2300000.000,1842000.000,2100000.000,1900000.000,2500000.000,2072000.000,2000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,24000.000,,1100000.000,2600000.000,2600000.000,-4100000.000,1000000.000,600000.000,1000.000,-1201000.000,600000.000,1000000.000,37000.000,-1237000.000,700000.000,1200000.000,12000.000,-1412000.000,1000000.000,,1800000.000,3400000.000,4500000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,130968000.000,,,,,,,,,,,,,,,,,,,,27976000.000,,,194678000.000,
CommonStockDividendsPerShareDeclared,0.128,0.128,0.128,0.126,0.150,0.150,0.150,0.150,0.170,0.170,0.170,0.170,0.200,0.200,0.200,0.200,0.250,0.250,0.250,0.250,0.145,0.145,0.145,0.170,0.170
ComprehensiveIncomeNetOfTax,,,93026000.000,,118542000.000,125694000.000,129800000.000,-22072000.000,128827000.000,124806000.000,113242000.000,333691000.000,151576000.000,148758000.000,128522000.000,115335000.000,179381000.000,180086000.000,154852000.000,153406000.000,232990000.000,217470000.000,196958000.000,229310000.000,213915000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,1542000.000,,974000.000,1078000.000,1252000.000,1658000.000,1344000.000,1159000.000,376000.000,1190000.000,1138000.000,551000.000,1049000.000,601000.000,729000.000,206000.000,43000.000,-31000.000,30000.000,-69000.000,40000.000,-84000.000,8000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,164231000.000,,94568000.000,,119516000.000,126772000.000,131052000.000,-20414000.000,130171000.000,125965000.000,113618000.000,334881000.000,152714000.000,149309000.000,129571000.000,115936000.000,180110000.000,180292000.000,154895000.000,153375000.000,233020000.000,217401000.000,196998000.000,229226000.000,213923000.000
CostOfGoodsSold,1547553000.000,1632814000.000,1612737000.000,1767872000.000,1702030000.000,1677252000.000,1701132000.000,1818405000.000,1772048000.000,1799885000.000,1829219000.000,1937686000.000,1844030000.000,1866108000.000,1920948000.000,2120187000.000,1950468000.000,1819789000.000,1779197000.000,1905828000.000,1734661000.000,1773876000.000,1827091000.000,1727947000.000,1700389000.000
DeferredIncomeTaxExpenseBenefit,3692000.000,,,,-201000.000,,,,-2395000.000,,,,428000.000,,,,1161000.000,,,,-1735000.000,,,11215000.000,
DefinedBenefitPlanContributionsByEmployer,,,,,,,27300000.000,,,,22100000.000,,,,,,,,,,,,25700000.000,,
Depreciation,28697000.000,,,,28389000.000,,,,27655000.000,,,,29429000.000,,,,30720000.000,,,,29679000.000,,,29247000.000,
DividendsCommonStockCash,33910000.000,,,,39273000.000,,,,44686000.000,,,,52664000.000,,,,65824000.000,,,,76590000.000,,,89760000.000,
EarningsPerShareBasic,0.560,0.410,0.370,0.440,0.490,0.490,0.420,0.500,0.490,0.470,0.430,0.600,0.580,0.530,0.520,0.650,0.650,0.680,0.560,0.710,0.440,0.410,0.370,0.440,0.400
EarningsPerShareDiluted,0.550,0.400,0.360,0.430,0.480,0.480,0.410,0.490,0.480,0.460,0.420,0.590,0.570,0.520,0.510,0.630,0.640,0.670,0.540,0.690,0.430,0.400,0.360,0.440,0.390
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,,,804000.000,,,,88000.000,,,,-1044000.000,,,,-1406000.000,,,,-2260000.000,,,-6323000.000,
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,,,,,,,,,,,,,,,,,,,,3500000.000,4900000.000,800000.000,7400000.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedPeriodForRecognition,,,2.700,,,,,,,,,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,979000.000,,2366000.000,1854000.000,1161000.000,953000.000,2108000.000,2393000.000,1710000.000,444000.000,1884000.000,2275000.000,663000.000,647000.000,2097000.000,2668000.000,649000.000,553000.000,2717000.000,2662000.000,726000.000,2747000.000,1753000.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,,,,,,,,,,,,,,,,,,,,22000000.000,17200000.000,3000000.000,19600000.000,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,4395000.000,,,,1929000.000,,,,13261000.000,,,,4111000.000,,,,2963000.000,,,,20149000.000,,,17630000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,4395000.000,,,,1929000.000,,,,13261000.000,,,,4111000.000,,,,2963000.000,,,,20149000.000,,,17630000.000,
FiniteLivedIntangibleAssetsAmortizationExpense,,,2300000.000,,2400000.000,2100000.000,2200000.000,,,,,,,,,,,,,,,,,,
GainLossFromComponentsExcludedFromAssessmentOfCashFlowHedgeEffectivenessNet,,,,,,,,,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
GainLossFromComponentsExcludedFromAssessmentOfFairValueHedgeEffectivenessNet,,,,,,,,,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
GainLossFromHedgedFirmCommitmentNotQualifyingAsFairValueHedgeNet,,,,,,,,,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
