,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30
AccountsPayable,27720.000,18198.000,8827.000,26093.000,9570.000,9764.000,17829.000,17302.000,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,798.000,3801.000,1718.000,407.000,13672.000,12426.000,4700.000,12171.000,24172.000,52277.000,68868.000
AccountsPayableCurrent,,,,,,,,,33564.000,14150.000,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,170774.000,10000.000,25700.000,36375.000,67675.000,7500.000,13700.000,18200.000,25449.000,52580.000,,,,,,,,,,,
AccountsReceivableNet,372.000,372.000,,,,,0.000,,,,,,,,300.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,-54207.000,,,,-24226.000,,,,,,
AdditionalPaidInCapital,1053533.000,1313533.000,1404212.000,1404212.000,1404212.000,1484512.000,1484512.000,1484512.000,1484512.000,1484512.000,1484512.000,1485152.000,1485152.000,1485152.000,1485152.000,1485152.000,2076552.000,2078552.000,2078552.000,2192173.000,2609662.000
AdvancePaymentsNettedAgainstClaimReceivable,,,,,,,,,,,843960.000,,851110.000,9550.000,19501.000,,,,,,
AdvancesToAffiliate,,,,,,,,,,,81811.000,81811.000,88961.000,,,,,,,,
Assets,51981.000,52108.000,26031.000,25566.000,25580.000,25743.000,3356.000,2623.000,2361.000,2531.000,3094.000,2606.000,635.000,248.000,11154.000,10044.000,,,,283.000,28670.000
AssetsCurrent,47217.000,47860.000,22287.000,22243.000,22492.000,22889.000,736.000,233.000,199.000,594.000,3094.000,2606.000,635.000,248.000,11154.000,10044.000,,,,283.000,28670.000
AvailableForSaleSecuritiesEquitySecurities,,,,,,,,,,,,,,,,,125000.000,125000.000,,,
BankOverdrafts,,,3174.000,0.000,0.000,0.000,300.000,1381.000,443.000,0.000,,,,1221.000,,,,,,,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,,0.740,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesOtherLiabilities,,,,,,,,,,,,,,,,-1246.000,,,,,
Cash,,,,,,,,,,,2981.000,2086.000,635.000,,10499.000,7937.000,,,,,
CashAndCashEquivalentsAtCarryingValue,607.000,1275.000,0.000,26.000,277.000,679.000,0.000,0.000,0.000,481.000,2981.000,2086.000,635.000,,10499.000,7937.000,,,,283.000,26337.000
