,2014-01-31,2014-04-30,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,815587.000,,,,,,
AmortizationOfDebtDiscountPremium,,,44615.000,,,,48398.000,,
BusinessDevelopment,,,,117500.000,51500.000,,40809.000,21000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,272046.000,,,,-123895.000,,
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,,,,,1865944.000,,
ConversionOfStockSharesConverted1,,,,,,,1283612174.000,,
CostOfGoodsAndServicesSold,2971.000,31149.000,,,,,29163.000,10000.000,6076.000
DebtInstrumentConvertibleBeneficialConversionFeature,,,305639.000,,,,,,
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.000,-0.010,0.000,0.000,0.000,-0.020,0.010
FairValueAssumptionsExpectedDividendRate,,,,,,,0.000,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,6.332,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,0.001,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,735553.000
GeneralAndAdministrativeExpense,,,147144.000,405082.000,91872.000,431250.000,171873.000,101310.000,126337.000
GrossProfit,-1863.000,-31149.000,,,,,205.000,743.000,-268.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,52988.000,,
IncreaseDecreaseInAccountsReceivable,,,,,,,8010.000,,
IncreaseDecreaseInAccruedLiabilities,,,110502.000,,,,,,
IncreaseDecreaseInDerivativeAssetsAndLiabilities,,,-1161310.000,,,,-1865944.000,,
IncreaseDecreaseInDerivativeLiabilities,-241147.000,-118502.000,1161310.000,,,,,,
IncreaseDecreaseInInventories,,,,,,,22951.000,,
IncreaseDecreaseInNotesPayableCurrent,,,284497.000,,,,,,
InterestExpense,53062.000,30931.000,175685.000,-76114.000,-108963.000,2412564.000,-460557.000,479849.000,331345.000
InterestIncomeExpenseNet,,,,,-170.000,,,,
InterestIncomeOther,,,,,,,-8.000,,
InterestPaid,,,6208.000,,,,,,
MarketingExpense,7314.000,8120.000,56221.000,79408.000,9407.000,21059.000,13619.000,14310.000,27553.000
NetCashProvidedByUsedInFinancingActivities,,,718000.000,,,,262946.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,718000.000,,,,262946.000,,
NetCashProvidedByUsedInOperatingActivities,,,-445954.000,,,,-386841.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-445954.000,,,,-386841.000,,
NetIncomeLoss,106825.000,-288106.000,-1867879.000,-1703155.000,145590.000,-1417973.000,-2866704.000,-1124587.000,329500.000
NonoperatingIncomeExpense,,,,,,,2326493.000,966710.000,615008.000
NotesIssued1,,,,,,,1161233.000,,
OperatingExpenses,79397.000,344528.000,530885.000,661550.000,283485.000,525252.000,540416.000,158620.000,285240.000
OperatingIncomeLoss,,,,,-283485.000,,-540211.000,,
OtherExpenses,-188085.000,-87571.000,1336995.000,,,,,,
OtherGeneralAndAdministrativeExpense,19151.000,297004.000,,,,,,,
OtherNonoperatingIncomeExpense,,,,1041605.000,-429075.000,,,,
ProceedsFromConvertibleDebt,,,,,,,162946.000,,
ProceedsFromIssuanceOrSaleOfEquity,,,,,,,100000.000,,
ProceedsFromNotesPayable,,,718000.000,,,,,,
Revenues,1108.000,,,,,,29368.000,10743.000,5808.000
SalariesAndWages,,,,59560.000,130706.000,,314115.000,22000.000,131350.000
SalariesWagesAndOfficersCompensation,52932.000,39404.000,327520.000,,,,,,
SalesRevenueNet,1108.000,,,,,,29368.000,10743.000,5808.000
ShareBasedCompensation,,,28769.000,,,,255435.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,,,,,,,221159.000,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,,,500000000.000,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,297651.000,,,,,,
StockIssuedDuringPeriodValueIssuedForServices,,,15614.000,,,,,,
UnrealizedGainLossOnDerivatives,,,,965491.000,-537868.000,,1865944.000,486861.000,210800.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,3205974392.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,116726284.000,134582603.000,1101587315.000,212019363.000,,,3485337461.000,47030827.000,78446527.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,,41995429.000,,,,
