,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,0.000,,
AmortizationOfDebtDiscountPremium,8165.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,0.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-2323.000,,27056.000,,,,-34456.000,,,,-840.000,,
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments,3556756.000,-1279254.000,0.000,0.000,,,,,,,,,,
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,,,0.000,0.000,,,,,,,,
Depreciation,,0.000,,,,,,199.000,199.000,200.000,199.000,3055.000,278783.000,
DepreciationAmortizationAndAccretionNet,,,,,,,,,,,,3055.000,,
DepreciationAndAmortization,,,,,,,,,,,,,,278784.000
DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationsBeforeIncomeTax,,,0.000,,,,,,,,,,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,0.000,,,,,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,612.000,0.000,0.000,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,0.000,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,,0.000,,,,,,,,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,0.000,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,,0.000,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,,,0.000,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,0.000,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,0.000,,,,,,,,,,,
ExplorationAndProductionCosts,,,,,,,,,,,,,,0.000
ExplorationExpense,,,,,,230578.000,,,,,,,,
FairValueAssumptionsExpectedDividendRate,,,,,,,,,,,,0.000,,
